id,ra,dec,xpix,ypix,FOURSTARKs_tot,K_flag,K_star,K_fluxrad,totmask,FOURSTARKs,eFOURSTARKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2
103,86.6549,-53.83585,1514.33,99.17,15.648,0,0.26,3.189,1,11.419,0.899,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.542,0.648,6.635,0.876,16.047,3.104,12.116,2.23
104,86.650681,-53.832714,1559.12,155.61,1686.702,0,0.98,2.725,1,1309.109,0.917,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1678.477,0.647,1702.917,0.839,451.69,17.757,285.768,9.683
105,86.681702,-53.834576,1229.65,122.07,51.362,0,0.38,3.449,1,34.165,0.904,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,15.982,0.647,19.98,0.847,48.421,5.831,25.397,3.811
106,86.712975,-53.835503,897.44,105.2,4.527,0,0.43,2.156,1,4.332,0.88,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.172,0.635,4.505,0.807,4.382,2.009,3.646,1.022
107,86.607948,-53.834778,2013.04,118.36,17.051,0,0.54,2.908,1,13.15,0.898,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,18.972,0.619,17.881,0.837,3.145,1.335,2.021,0.861
108,86.595169,-53.834534,2148.81,122.59,12.542,0,0.02,3.207,1,10.193,0.896,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,9.633,0.629,9.962,0.848,3.4,1.767,3.463,1.136
109,86.710419,-53.834702,924.56,119.68,24.778,0,0.09,4.019,1,14.521,0.888,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,9.316,0.61,9.082,0.832,13.241,3.454,13.275,2.124
110,86.621185,-53.835297,1872.39,109.1,8.572,0,0.67,0.837,1,7.553,0.887,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.018,0.654,-0.105,0.818,-0.478,0.299,0.337,0.4
111,86.576767,-53.833401,2344.24,142.8,180.83,0,0.05,3.557,1,119.38,1.197,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,56.557,0.881,64.73,1.28,89.403,10.742,58.276,5.296
112,86.702507,-53.835102,1008.64,112.54,9.763,0,0.4,4.041,1,6.385,0.883,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.421,0.631,3.252,0.813,2.551,1.751,2.907,1.283
113,86.574142,-53.834232,2372.11,127.78,43.108,0,0.16,3.213,1,31.793,1.411,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,16.226,1.047,18.426,1.529,23.839,5.183,15.599,2.799
114,86.624626,-53.835052,1835.86,113.45,7.096,0,0.56,2.719,1,6.506,0.898,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.568,0.638,3.214,0.807,6.181,2.098,5.002,1.267
115,86.761879,-53.833996,377.98,131.77,29.653,0,0.09,3.755,1,18.53,0.879,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,12.041,0.61,13.761,0.806,17.252,5.29,17.16,2.599
116,86.698265,-53.831749,1053.66,172.88,244.657,2,0.03,5.169,1,112.591,0.893,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,33.991,0.625,49.405,0.835,139.398,9.525,102.697,5.735
117,86.671944,-53.834194,1333.24,128.97,18.48,0,0.05,3.14,1,14.436,0.916,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,9.248,0.666,11.624,0.822,15.044,3.976,10.433,2.281
118,86.727043,-53.834328,747.95,126.22,20.437,0,0.85,2.751,1,16.331,1.37,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,19.741,1.15,20.76,1.259,7.647,2.801,6.367,1.579
119,86.790932,-53.832798,69.26,152.79,91.845,0,0.03,3.693,1,59.584,0.875,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,10.62,0.601,15.741,0.816,109.498,16.62,131.436,8.17
120,86.786781,-53.834225,113.4,127.17,3.035,0,0.35,1.864,1,4.324,0.877,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.16,0.619,4.641,0.824,4.86,4.105,5.983,1.762
121,86.792328,-53.831345,54.4,178.94,809.66,0,0.98,2.684,1,631.673,0.878,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,683.114,0.599,720.455,0.8,224.31,25.076,159.028,9.2
122,86.744705,-53.833344,560.37,143.75,22.316,0,0.08,3.553,1,15.396,1.038,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.865,0.717,7.7,0.952,21.663,4.61,23.777,3.129
123,86.792717,-53.8339,50.34,132.91,12.421,0,0.73,0.872,1,9.968,0.88,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-0.035,0.608,0.647,0.774,2.545,2.702,1.387,1.111
124,86.617279,-53.830227,1913.94,200.34,181.047,3,0.02,6.337,1,70.546,0.898,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,42.255,0.627,47.362,0.835,32.587,7.279,31.02,3.212
125,86.614143,-53.82909,1947.28,220.76,414.008,3,0.03,7.392,1,134.608,0.893,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,84.61,0.624,95.842,0.835,63.882,80.251,50.475,3.869
126,86.795319,-53.833992,22.75,131.16,8.457,0,0.69,2.848,1,6.439,0.892,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.251,0.607,5.016,0.792,2.112,2.553,4.779,1.654
127,86.711823,-53.833714,909.62,137.44,6.661,0,0.64,2.676,1,5.224,0.886,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.855,0.631,3.853,0.8,3.819,1.834,4.36,1.183
128,86.720673,-53.834122,815.69,130.0,6.432,0,0.38,2.637,1,5.7,1.066,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.238,0.76,6.11,1.043,1.682,0.982,0.699,0.363
129,86.699905,-53.831081,1036.23,184.92,329.916,3,0.03,4.3,1,180.39,0.888,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,62.696,0.643,83.296,0.851,197.71,11.339,151.463,7.083
130,86.730423,-53.833145,712.08,147.47,37.632,0,0.7,3.167,1,27.113,1.191,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.803,0.938,11.944,1.267,37.48,6.045,41.092,4.109
131,86.614944,-53.829975,1938.73,204.8,366.848,3,0.0,14.237,1,42.576,0.896,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,48.474,0.642,49.431,0.814,18.259,3.794,12.838,1.619
132,86.702042,-53.832161,1013.53,165.43,132.32,0,0.06,3.512,1,87.191,0.896,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,51.001,0.611,57.978,0.823,43.945,6.104,29.511,3.345
133,86.608353,-53.83326,2008.78,145.65,7.313,0,0.53,2.545,1,6.966,0.896,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.23,0.623,4.718,0.831,4.121,1.548,1.629,0.739
134,86.682137,-53.833546,1224.97,140.64,16.641,0,0.74,0.893,1,15.206,0.926,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-0.251,0.668,1.196,0.829,11.381,4.032,5.297,2.857
135,86.636215,-53.832581,1712.79,158.02,18.354,0,0.1,2.739,1,15.404,0.89,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.975,0.651,10.316,0.82,16.836,3.431,11.735,2.008
136,86.770226,-53.833553,289.3,139.54,4.597,0,0.37,2.353,1,5.084,0.882,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.83,0.623,3.454,0.783,4.014,2.529,3.025,1.333
137,86.684677,-53.832962,1197.97,151.15,5.271,0,0.52,2.399,1,5.319,0.906,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.591,0.652,4.595,0.861,11.491,3.766,7.916,2.796
138,86.693214,-53.831821,1107.28,171.62,33.447,0,0.08,3.181,1,27.028,0.889,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,20.549,0.624,22.301,0.812,9.932,4.398,9.335,2.988
139,86.595444,-53.828934,2145.96,223.4,268.361,0,0.03,5.81,1,109.859,0.883,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,37.631,0.624,50.008,0.82,126.343,9.593,93.125,5.258
140,86.611725,-53.831997,1972.97,168.44,15.933,0,0.0,3.706,1,10.882,0.897,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,10.042,0.673,11.068,0.843,4.379,1.722,4.028,1.124
141,86.781197,-53.832237,172.66,163.07,13.629,0,0.08,2.861,1,11.733,0.88,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.172,0.611,7.235,0.799,10.787,5.72,4.156,1.378
142,86.68869,-53.83268,1155.39,156.17,4.829,0,0.38,2.655,1,6.742,0.9,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.477,0.628,4.115,0.818,2.878,2.781,3.945,1.964
143,86.796135,-53.830738,13.99,189.74,107.681,16,0.03,3.79,1,67.604,0.882,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,21.24,0.59,31.213,0.792,79.033,12.002,63.205,5.467
144,86.577499,-53.831631,2336.52,174.71,48.938,0,0.96,2.761,1,39.525,1.172,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,46.924,0.803,51.636,1.25,19.326,4.768,13.251,2.545
145,86.721664,-53.832348,805.05,161.95,3.549,0,0.46,1.754,1,5.79,1.1,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.167,0.801,3.056,1.032,4.612,1.854,7.807,1.802
146,86.616158,-53.824158,1925.98,309.56,26968.555,0,1.0,2.881,1,20140.668,0.892,5564.978,0.242,2159.305,0.116,2448.634,0.252,1590.536,0.216,2131.558,0.334,5285.889,1.036,16911.914,0.633,17237.195,0.807,6381.764,100.005,4676.984,53.419
147,86.681404,-53.831543,1232.76,176.7,44.636,0,0.9,2.776,1,36.101,0.896,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,20.031,0.654,23.729,0.852,42.122,5.76,34.245,4.266
148,86.578728,-53.831429,2323.5,178.3,35.233,0,0.14,4.246,1,20.215,1.155,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,9.497,0.754,10.347,1.186,14.985,3.587,10.779,1.996
149,86.622528,-53.829987,1858.22,204.63,236.459,0,0.03,3.732,1,151.428,0.894,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,69.407,0.633,85.263,0.834,87.772,7.477,72.09,4.905
150,86.704178,-53.830524,990.81,194.9,82.386,0,0.04,3.487,1,56.128,0.885,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,17.52,0.643,25.762,0.798,67.965,6.76,59.426,4.61
151,86.726288,-53.831463,755.97,177.82,33.146,0,0.97,2.709,1,26.298,1.364,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,9.983,1.041,12.896,1.151,27.647,4.933,19.923,2.961
152,86.710114,-53.831631,927.81,174.96,20.819,0,0.0,3.861,1,13.144,0.889,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,9.322,0.607,10.898,0.814,11.741,3.271,9.959,1.822
153,86.737015,-53.831131,641.97,183.65,49.218,0,0.98,2.685,1,39.381,1.166,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,41.779,0.879,45.896,1.142,15.161,4.445,10.587,1.986
154,86.693581,-53.829849,1103.37,207.09,233.344,0,0.94,2.893,1,173.859,0.895,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,211.221,0.635,220.24,0.823,74.147,7.875,55.181,5.04
155,86.768959,-53.831367,302.7,178.97,12.125,0,0.23,3.021,1,9.036,0.872,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.964,0.624,6.859,0.782,1.684,1.567,3.312,1.157
156,86.628548,-53.831505,1794.23,177.37,10.265,0,0.1,2.646,1,8.826,0.896,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.487,0.63,6.71,0.831,11.364,2.867,11.0,2.054
157,86.695946,-53.830326,1078.3,198.51,171.502,0,0.98,2.578,1,140.688,0.9,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,134.435,0.641,157.606,0.815,60.711,7.687,40.193,4.458
158,86.566154,-53.831882,2457.0,170.0,2.935,17,0.03,8.19,1,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-0.822,0.036,0.04,0.124
159,86.721931,-53.830765,802.23,190.4,45.173,0,0.48,3.259,1,31.166,1.123,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,13.474,0.769,18.832,1.002,34.674,5.246,38.902,3.93
160,86.59198,-53.831741,2182.71,172.85,4.598,0,0.35,2.35,1,4.555,0.903,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.98,0.635,3.1,0.828,6.0,2.404,3.042,1.276
161,86.575134,-53.831203,2361.7,182.32,23.003,2,0.67,3.942,1,15.14,1.382,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,14.443,0.959,12.311,1.392,9.576,3.188,7.458,1.943
162,86.622704,-53.830761,1856.35,190.73,24.223,1,0.31,3.056,1,17.793,0.902,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,17.64,0.632,19.991,0.857,8.065,1.858,6.537,1.172
163,86.601089,-53.83102,2085.95,185.88,8.11,0,0.5,2.723,1,6.872,0.89,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.802,0.659,8.611,0.848,3.561,1.494,2.01,0.715
164,86.699356,-53.830406,1042.03,197.03,29.675,3,0.02,3.183,1,22.341,0.907,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.35,0.634,11.113,0.84,40.585,4.635,25.769,2.608
165,86.634178,-53.831139,1734.46,183.99,4.377,0,0.49,2.161,1,4.761,0.904,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.914,0.644,3.07,0.813,3.404,1.199,1.416,0.562
166,86.598251,-53.830292,2116.13,198.97,13.306,0,0.03,3.905,1,8.417,0.882,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.888,0.625,4.157,0.849,13.962,2.914,15.959,2.177
167,86.780151,-53.830776,183.78,189.35,6.552,0,0.58,2.388,1,5.666,0.884,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.368,0.609,1.297,0.815,9.973,4.443,15.811,2.621
168,86.711411,-53.830502,914.02,195.21,7.512,0,0.64,2.252,1,7.023,0.891,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,12.199,0.646,9.964,0.818,3.074,2.03,0.633,0.706
169,86.752487,-53.830151,477.65,201.06,16.809,0,0.82,3.12,1,11.984,0.879,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.148,0.602,6.598,0.789,14.182,4.218,11.984,2.148
170,86.724419,-53.830269,775.76,199.31,7.222,0,0.67,2.223,1,8.356,1.185,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.138,0.929,2.95,0.977,10.45,3.451,8.114,2.079
171,86.652901,-53.829666,1535.52,210.49,24.016,0,0.08,3.066,1,18.56,0.923,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,13.211,0.663,16.681,0.828,17.073,5.356,12.836,2.082
172,86.60099,-53.830307,2087.0,198.73,5.671,0,0.5,2.636,1,5.394,0.887,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.981,0.653,4.236,0.816,5.6,1.827,4.338,1.19
173,86.691406,-53.822353,1126.4,342.02,10422.153,0,1.0,2.731,1,7940.167,0.917,1402.865,0.242,1588.267,0.116,1891.735,0.252,1336.025,0.215,1666.581,0.333,4319.474,1.035,9815.934,0.632,9910.166,0.836,2515.421,69.483,1654.876,26.49
174,86.6558,-53.829834,1504.79,207.47,15.616,0,0.07,3.095,1,12.568,0.901,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.908,0.636,7.995,0.821,13.942,4.767,18.714,2.483
175,86.688141,-53.829403,1161.19,215.19,21.976,0,0.14,4.113,1,14.024,0.91,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.206,0.632,6.991,0.852,17.164,3.868,22.719,3.051
176,86.697945,-53.829388,1057.0,215.41,42.162,0,0.63,3.117,1,29.5,0.901,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,7.903,0.656,12.832,0.84,31.942,5.133,22.115,3.03
177,86.642097,-53.829681,1650.32,210.19,18.649,0,0.03,3.405,1,13.339,0.895,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.663,0.66,6.748,0.845,10.702,2.547,8.019,1.486
178,86.791367,-53.829685,64.57,208.82,15.569,0,0.6,2.979,1,12.472,0.874,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.498,0.618,8.853,0.802,13.86,6.185,10.053,2.268
179,86.720421,-53.829956,818.25,205.01,10.987,0,0.69,3.197,1,8.319,1.053,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,7.096,0.739,7.677,1.011,13.213,3.622,14.838,2.786
180,86.606133,-53.82991,2032.4,205.95,13.816,0,0.73,0.894,1,12.902,0.907,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.4,0.627,-0.382,0.835,0.537,0.548,0.972,0.548
181,86.60527,-53.822506,2041.65,339.21,428.439,2,0.0,13.478,0,62.329,0.89,16.787,0.242,27.666,0.116,39.925,0.252,50.439,0.215,57.677,0.334,61.995,1.036,68.232,0.628,69.446,0.832,34.643,6.835,22.855,2.303
182,86.697472,-53.828583,1062.02,229.9,62.111,0,0.04,3.536,1,40.645,0.89,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,11.431,0.656,17.723,0.876,48.694,5.971,36.785,3.743
183,86.714912,-53.829636,876.75,210.8,10.164,0,0.67,2.772,1,8.033,0.877,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.17,0.636,2.855,0.829,10.263,2.8,10.041,1.862
184,86.732422,-53.828873,690.76,224.33,46.422,0,0.96,2.571,1,38.905,1.169,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,43.511,0.876,45.414,1.002,14.406,4.828,8.792,1.798
185,86.735077,-53.829456,662.59,213.85,19.172,0,0.64,2.49,1,16.598,1.152,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,13.14,0.976,18.657,1.184,9.811,4.127,4.379,1.28
186,86.755875,-53.829796,441.61,207.43,5.528,0,0.6,2.356,1,5.18,0.879,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.984,0.611,1.626,0.804,8.7,3.928,8.796,2.015
187,86.640213,-53.829662,1670.33,210.57,7.562,0,0.5,3.502,1,5.491,0.895,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.929,0.651,4.698,0.838,2.185,0.986,2.179,0.682
188,86.777901,-53.827316,207.53,251.71,78.859,0,0.0,5.858,1,31.257,0.882,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,29.706,0.598,30.899,0.787,13.21,4.22,8.927,1.692
189,86.703392,-53.829128,999.17,220.04,13.027,0,0.31,2.371,1,11.958,0.896,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.25,0.647,5.929,0.846,17.174,3.763,13.767,2.462
190,86.678307,-53.828804,1265.68,225.96,29.642,0,0.01,3.579,1,20.229,0.921,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,15.0,0.663,17.787,0.89,8.999,2.944,8.145,2.106
191,86.620461,-53.829224,1880.15,218.35,11.492,0,0.46,2.557,1,10.706,0.894,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.138,0.639,2.042,0.819,13.829,6.603,10.833,2.19
192,86.578018,-53.82806,2331.06,238.94,48.601,0,0.11,4.098,1,29.292,1.179,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,13.571,0.787,13.822,1.251,36.072,5.485,36.403,3.9
193,86.719666,-53.828358,826.25,233.77,22.282,3,0.04,3.744,1,15.476,1.049,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.435,0.772,4.229,0.996,28.721,4.207,32.022,3.073
194,86.7192,-53.828777,831.23,226.22,27.684,3,0.09,3.427,1,20.048,1.052,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.864,0.751,10.739,0.966,27.582,4.551,30.238,3.147
195,86.792969,-53.829193,47.51,217.59,3.668,0,0.35,2.043,1,5.294,0.88,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.539,0.603,4.303,0.805,6.543,4.017,8.346,2.263
196,86.713799,-53.828815,888.59,225.58,12.435,0,0.56,2.545,1,10.249,0.884,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,12.265,0.642,12.747,0.836,8.459,2.58,4.988,1.351
197,86.619041,-53.828636,1895.29,228.97,15.194,0,0.75,2.5,1,14.107,0.889,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,17.277,0.635,16.96,0.824,3.367,3.728,3.289,1.746
198,86.764687,-53.829258,348.0,217.0,3.998,0,0.4,2.272,1,3.716,0.878,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.009,0.614,2.07,0.782,6.0,2.516,3.457,1.211
199,86.740257,-53.827087,607.43,256.37,503.191,0,0.98,2.596,1,402.889,1.138,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,771.809,0.748,695.977,1.013,127.476,11.555,83.649,6.016
200,86.717537,-53.82917,848.88,219.16,6.467,0,0.5,2.824,1,5.66,0.996,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.862,0.683,3.19,0.889,6.642,2.234,9.301,1.74
201,86.784653,-53.827686,135.87,244.93,68.639,3,0.23,3.233,1,48.961,0.879,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,18.351,0.612,23.601,0.791,42.786,7.805,33.345,3.569
202,86.785416,-53.827126,127.7,255.0,107.939,2,0.98,2.66,1,84.615,0.875,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,128.695,0.618,125.286,0.799,39.869,7.515,27.293,3.488
