PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,UMINB,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
1375,1.067,0.527,0.71,0.615,0.916,0.532,0.799,0.655,0,0,0
1376,1.067,1.009,1.519,1.125,0.799,0.917,1.44,1.539,0,0,0
1377,1.067,0.72,1.024,0.716,0.381,1.244,1.995,1.166,0,0,0
1378,1.067,0.628,0.875,0.684,0.353,0.971,1.659,1.143,0,0,0
1379,1.067,1.037,1.655,1.177,1.002,1.102,1.788,1.221,1,3,185
1380,1.067,1.097,1.683,1.038,0.811,1.3,2.138,1.332,0,0,0
1381,1.067,0.308,0.431,0.197,1.074,0.308,0.431,0.197,0,0,0
1382,1.067,0.965,1.428,0.213,0.379,1.437,2.337,1.247,0,0,0
1383,1.067,1.086,1.704,0.978,1.065,1.086,1.704,0.978,5,99,0
1384,1.067,1.301,2.112,1.58,1.913,0.932,1.745,1.341,0,0,0
1385,1.067,0.677,1.023,1.687,1.281,0.637,0.864,1.526,0,0,0
1386,1.067,0.836,1.327,1.622,0.81,0.915,1.512,1.76,0,0,0
1387,1.067,0.998,1.742,1.108,1.468,0.949,1.469,0.906,0,0,0
1388,1.067,0.676,1.121,1.318,0.717,0.717,1.153,1.369,0,0,0
1389,1.067,0.781,1.285,1.555,0.827,0.725,1.251,1.734,0,0,0
1390,1.067,1.093,1.876,1.441,1.382,0.964,1.559,1.244,0,0,0
1391,1.067,0.82,1.249,1.164,0.773,0.872,1.485,1.37,0,0,0
1392,1.067,1.013,1.559,0.401,0.814,1.257,1.967,0.758,0,0,0
1393,1.067,0.985,1.543,0.425,0.682,1.376,2.261,1.096,0,0,0
1394,1.067,0.231,0.257,0.064,0.104,0.556,0.875,0.538,0,0,0
1395,1.067,0.47,0.607,0.76,0.293,0.517,0.805,1.158,0,0,0
1396,1.067,1.203,2.032,1.508,1.356,1.036,1.653,1.368,0,0,0
1397,1.067,0.562,0.744,1.504,0.668,0.624,0.977,1.596,0,0,0
1398,1.067,0.624,0.836,0.37,0.601,0.744,1.187,0.731,0,0,0
1399,1.067,0.832,1.304,1.282,0.833,0.958,1.624,1.534,0,0,0
1400,1.067,0.723,1.262,0.88,1.115,0.698,1.213,0.845,0,0,0
1401,1.067,0.518,0.684,0.356,0.922,0.523,0.747,0.443,0,0,0
1402,1.067,0.872,1.37,0.859,1.022,0.88,1.411,0.896,0,0,0
1403,1.067,0.845,1.207,0.244,0.285,1.384,2.315,1.517,0,0,0
1404,1.067,0.961,1.615,1.25,1.103,0.943,1.568,1.206,0,0,0
1405,1.067,0.424,0.534,0.376,1.048,0.421,0.524,0.353,0,0,0
1406,1.067,0.973,1.456,0.96,0.745,1.168,1.716,1.052,0,0,0
1407,1.067,0.214,0.187,0.011,0.085,0.446,0.715,0.435,0,0,0
1408,1.067,1.056,1.655,1.101,0.896,1.09,1.827,1.323,0,0,0
1409,1.067,0.653,0.901,0.7,0.305,1.158,1.93,1.179,0,0,0
1410,1.067,0.593,0.788,0.67,0.573,0.701,1.105,0.935,0,0,0
1411,1.067,0.513,0.673,0.467,0.967,0.515,0.68,0.482,0,0,0
1412,1.067,0.244,0.279,1.09,2.661,0.472,0.641,0.179,0,0,0
1413,1.067,0.435,0.548,0.42,0.562,0.53,0.817,0.624,0,0,0
1414,1.067,0.648,0.869,1.513,0.428,0.548,0.992,1.915,0,0,0
1415,1.067,0.639,0.871,0.606,0.884,0.665,0.991,0.693,0,0,0
1416,1.067,0.455,0.568,0.257,0.573,0.566,0.804,0.489,0,0,0
1417,1.067,0.508,0.726,0.336,0.914,0.52,0.809,0.46,0,0,0
1418,1.067,0.787,1.399,1.098,1.382,0.763,1.2,0.864,0,0,0
1419,1.067,0.79,1.265,1.041,0.863,0.868,1.466,1.253,0,0,0
1420,1.067,0.93,1.389,1.837,0.948,0.987,1.541,1.834,0,0,0
1421,1.067,0.949,1.407,0.305,0.357,1.166,2.039,1.454,0,0,0
1422,1.067,0.62,1.078,1.016,1.262,0.6,0.904,0.952,0,0,0
1423,1.067,0.583,0.763,0.05,0.094,1.438,2.34,1.252,0,0,0
1424,1.067,0.704,1.111,1.08,0.87,0.73,1.262,1.198,0,0,0
1425,1.067,0.46,0.637,0.423,1.077,0.46,0.637,0.423,0,0,0
1426,1.067,1.016,1.66,1.091,0.84,1.237,2.02,1.446,0,0,0
1427,1.067,0.448,0.604,0.381,1.027,0.454,0.611,0.389,0,0,0
1428,1.067,0.801,1.203,1.046,0.831,0.901,1.464,1.262,0,0,0
1429,1.067,0.574,0.811,0.547,0.822,0.606,0.98,0.799,0,0,0
1430,1.067,0.757,1.09,0.973,1.363,0.691,0.993,0.773,1,3,149
1431,1.067,0.469,0.606,0.32,0.854,0.464,0.685,0.49,0,0,0
1432,1.067,0.902,1.55,1.214,0.956,0.965,1.661,1.443,0,0,0
1433,1.067,0.853,1.256,1.203,0.89,0.873,1.359,1.439,0,0,0
1434,1.067,1.24,2.014,1.422,1.018,1.314,2.128,1.42,0,0,0
1435,1.067,1.005,1.654,1.488,0.975,0.888,1.512,1.75,0,0,0
1436,1.067,1.006,1.525,1.215,0.874,1.059,1.764,1.382,0,0,0
1437,1.067,0.965,1.487,1.046,0.67,1.236,2.062,1.743,0,0,0
1438,1.067,0.976,1.523,0.331,0.363,1.226,2.15,1.499,0,0,0
1439,1.067,0.213,0.18,0.599,0.275,0.252,0.277,0.6,0,0,0
1440,1.067,0.487,0.639,0.616,0.874,0.477,0.712,0.785,0,0,0
1441,1.067,1.006,1.767,1.387,1.522,0.955,1.539,1.076,0,0,0
1442,1.067,0.58,0.825,0.889,0.331,0.899,1.486,1.208,0,0,0
1443,1.067,0.758,1.301,1.111,1.256,0.736,1.104,0.947,0,0,0
1444,1.067,0.774,1.388,1.067,1.46,0.679,1.057,0.839,0,0,0
1445,1.067,0.484,0.639,0.43,0.787,0.463,0.686,0.566,0,0,0
1446,1.067,0.26,0.301,0.241,0.432,0.485,0.677,0.395,0,0,0
1447,1.067,0.764,1.261,1.335,1.057,0.764,1.261,1.335,0,0,0
1448,1.067,0.439,0.671,0.84,0.463,0.459,0.708,1.098,0,0,0
1449,1.067,0.841,1.37,1.534,0.95,0.956,1.575,1.643,0,0,0
1450,1.067,0.729,1.027,0.781,0.69,0.638,1.107,0.952,0,0,0
1451,1.067,0.566,0.751,0.743,0.825,0.576,0.884,0.931,0,0,0
1452,1.067,0.92,1.541,1.089,1.143,0.916,1.417,1.013,0,0,0
1453,1.067,0.62,0.85,0.909,0.95,0.637,0.908,0.889,0,0,0
1454,1.067,0.398,0.495,1.019,1.142,0.387,0.477,0.917,1,1,136
1455,1.067,0.653,1.019,0.521,1.156,0.601,0.909,0.435,0,0,0
1456,1.067,1.126,1.895,1.509,1.534,1.106,1.948,1.149,0,0,0
1457,1.067,1.44,2.34,1.247,-1,0,0,0,0,0,0
1458,1.067,1.144,1.785,1.205,0.928,1.27,2.056,1.354,0,0,0
1459,1.067,0.958,1.427,0.173,0.287,0.863,1.448,1.252,0,0,0
1460,1.067,0.341,0.455,0.459,0.251,0.53,0.844,0.722,0,0,0
1461,1.067,0.212,0.177,-0.06,0.062,0.324,0.45,0.146,0,0,0
1462,1.067,0.878,1.311,0.292,0.779,1.077,1.68,0.544,0,0,0
1463,1.067,1.404,2.297,1.671,1.622,1.033,1.711,1.521,0,0,0
1464,1.067,0.944,1.588,1.714,1.002,0.95,1.586,1.802,0,0,0
1465,1.067,1.181,1.838,0.4,5.467,0.212,0.177,-0.058,0,0,0
1466,1.067,1.11,1.901,1.912,2.182,1.145,1.97,1.143,0,0,0
1467,1.067,0.415,0.719,1.104,0.202,0.214,0.179,0.756,0,0,0
1468,1.067,0.224,0.224,1.021,0.164,0.272,0.323,0.615,1,1,123
1469,1.067,1.198,1.916,1.055,1.263,1.046,1.58,0.881,1,3,120
1470,1.067,1.118,1.8,1.385,1.502,0.95,1.423,1.009,1,3,119
1471,1.067,0.417,0.524,0.299,0.997,0.408,0.509,0.287,0,0,0
1472,1.067,1.147,1.955,1.517,1.827,1.164,2.062,1.052,0,0,0
1473,1.067,0.889,1.286,0.181,0.304,1.189,1.897,1.638,0,0,0
1474,1.067,0.71,1.272,1.812,2.092,1.108,1.898,1.058,0,0,0
1475,1.067,0.641,0.865,0.728,0.635,0.789,1.281,0.964,0,0,0
1476,1.067,1.024,1.538,1.023,1.022,1.046,1.584,0.968,0,0,0
1477,1.067,1.124,1.888,1.694,1.105,1.142,1.881,1.652,0,0,0
1478,1.067,0.658,1.051,1.058,0.731,0.657,1.145,1.335,0,0,0
1479,1.067,1.121,1.726,0.406,0.708,1.439,2.34,1.059,0,0,0
1480,1.067,0.252,0.317,1.109,2.138,0.487,0.73,0.388,0,0,0
1481,1.067,0.321,0.49,1.504,1.798,0.625,1.305,0.976,0,0,0
1482,1.067,1.224,2.063,1.233,1.554,1.182,1.557,0.793,0,0,0
1483,1.067,0.796,1.356,1.909,1.372,0.746,1.084,1.669,0,0,0
1484,1.067,0.497,0.883,0.723,1.608,0.522,0.695,0.59,1,4,103
1485,1.067,0.214,0.188,0.693,2.32,0.395,0.475,0.068,0,0,0
1486,1.067,0.452,0.584,0.261,0.501,0.645,0.884,0.483,0,0,0
1487,1.067,0.238,0.265,0.175,0.275,0.564,0.791,0.497,0,0,0
1488,1.067,0.573,1.097,1.901,2.138,0.792,1.316,0.916,0,0,0
1489,1.067,0.669,1.185,0.923,1.271,0.633,1.04,0.878,0,0,0
1490,1.067,1.145,1.808,1.238,1.069,1.145,1.808,1.238,1,4,99
1491,1.067,0.629,1.09,0.691,1.212,0.624,1,0.584,0,0,0
1492,1.067,0.677,0.963,1.913,2.314,0.779,1.341,1.074,0,0,0
1493,1.067,0.572,0.778,0.805,0.464,0.786,1.256,1.062,0,0,0
1494,1.067,0.915,1.41,1.592,1.365,0.768,1.234,1.653,0,0,0
1495,1.067,0.675,1.003,0.478,0.801,0.62,1.02,0.856,0,0,0
1496,1.067,0.534,0.775,0.565,0.971,0.549,0.805,0.584,0,0,0
1497,1.067,0.803,1.297,1.393,0.773,0.889,1.486,1.596,0,0,0
1498,1.067,0.659,0.886,0.538,0.394,1.127,1.763,0.988,0,0,0
1499,1.067,1.091,1.844,1.247,0.756,1.147,1.935,1.914,0,0,0
1500,1.067,0.623,0.867,0.912,0.561,0.742,1.258,1.097,0,0,0
1501,1.067,0.273,0.342,0.223,0.271,0.616,0.884,0.575,0,0,0
1502,1.067,0.899,1.31,0.259,0.801,1.062,1.617,0.507,0,0,0
1503,1.067,0.483,0.622,0.394,0.533,0.64,0.928,0.617,0,0,0
1504,1.067,0.746,1.343,1.306,1.462,0.714,1.108,0.949,1,3,84
1505,1.067,0.213,0.179,0.015,0.336,0.453,0.558,0.243,1,3,87
1506,1.067,0.492,0.638,0.508,0.694,0.552,0.823,0.596,0,0,0
1507,1.067,0.442,0.756,0.64,1.445,0.479,0.623,0.586,0,0,0
1508,1.067,0.594,0.789,0.743,0.652,0.68,1.087,0.844,0,0,0
1509,1.067,0.714,1.084,1.156,0.821,0.813,1.36,1.307,0,0,0
1510,1.067,0.376,0.451,-0.045,0.01,1.438,2.339,1.097,0,0,0
1511,1.067,0.578,0.773,1.512,0.815,0.571,0.826,1.618,0,0,0
1512,1.067,1.311,2.137,0.632,5.632,0.212,0.177,-0.06,0,0,0
1513,1.067,1.196,2.029,1.342,1.486,1.059,1.793,1.026,0,0,0
1514,1.067,0.307,0.374,0.847,0.207,0.319,0.481,0.86,0,0,0
1515,1.067,0.44,0.757,0.644,1.356,0.472,0.694,0.724,0,0,0
1516,1.067,0.524,0.69,0.584,0.563,0.597,0.939,0.831,0,0,0
1517,1.067,1.439,2.34,1.264,1.574,1.19,1.867,1.058,0,0,0
1518,1.067,0.809,1.28,1.566,0.95,0.94,1.511,1.48,0,0,0
1519,1.067,0.718,1.303,1.116,1.542,0.816,1.318,0.794,0,0,0
1520,1.067,0.442,0.737,0.876,0.418,0.58,0.804,1.3,0,0,0
1521,1.067,0.594,0.79,0.657,1.389,0.475,0.613,0.338,1,3,63
1522,1.067,0.431,0.536,0.359,0.521,0.621,0.862,0.523,0,0,0
1523,1.067,0.364,0.47,-0.044,0.01,1.439,2.337,0.976,0,0,0
1524,1.067,1.207,2.002,0.644,0.023,1.222,2.039,1.913,0,0,0
1525,1.067,1.048,1.598,1.163,0.839,1.185,1.958,1.444,0,0,0
1526,1.067,0.324,0.493,1.014,1.467,0.381,0.656,0.746,1,3,62
1527,1.067,0.835,1.34,1.25,1.096,0.701,1.205,1.248,0,0,0
1528,1.067,0.253,0.305,0.828,1.813,0.336,0.472,0.395,0,0,0
1529,1.067,0.47,0.817,0.455,1.339,0.503,0.702,0.309,0,0,0
1530,1.067,0.521,0.771,0.661,0.91,0.497,0.796,0.726,0,0,0
1531,1.067,1.044,1.578,0.324,4.93,0.212,0.177,-0.061,0,0,0
1532,1.067,1.224,1.955,1.475,1.063,1.224,1.955,1.475,5,99,0
1533,1.067,0.966,1.433,0.952,0.755,1.128,1.796,1.116,0,0,0
1534,1.067,1.125,1.722,0.433,0.617,1.398,2.3,1.23,0,0,0
1535,1.067,0.646,0.865,0.609,0.43,1.079,1.645,0.905,0,0,0
1536,1.067,0.212,0.178,0.493,2.687,0.387,0.462,-0.06,0,0,0
1537,1.067,1.035,1.579,0.339,5.006,0.212,0.177,-0.06,0,0,0
1538,1.067,0.992,1.473,0.298,0.776,1.207,1.841,0.628,0,0,0
1539,1.067,0.214,0.201,1.247,0.658,0.354,0.42,1.915,0,0,0
1540,1.067,0.433,0.739,0.522,1.366,0.468,0.617,0.314,0,0,0
1541,1.067,1.053,1.586,1.19,0.891,1.126,1.849,1.286,0,0,0
1542,1.067,0.212,0.178,-0.06,0.067,0.544,0.776,0.268,0,0,0
1543,1.067,0.63,0.943,1.078,0.853,0.657,1.047,1.143,0,0,0
1544,1.067,0.354,0.417,0.074,0.345,0.634,0.938,0.523,0,0,0
1545,1.067,0.613,0.821,0.903,0.376,0.932,1.543,1.181,0,0,0
1546,1.067,0.649,0.959,0.912,0.726,0.755,1.181,1.116,0,0,0
1547,1.067,0.788,1.213,1.198,0.858,0.753,1.307,1.334,0,0,0
1548,1.067,0.61,1.116,1.397,1.7,0.662,1.123,1.081,0,0,0
1549,1.067,0.523,0.947,0.92,1.666,0.595,0.865,0.661,0,0,0
1550,1.067,0.522,0.675,-0.055,0.018,1.434,2.332,1.246,0,0,0
1551,1.067,1.047,1.573,0.409,0.7,1.438,2.288,1.017,0,0,0
1552,1.067,0.382,0.633,1.285,0.163,0.287,0.383,0.998,1,1,40
1553,1.067,1.439,2.34,1.247,1.413,1.245,1.95,0.954,0,0,0
1554,1.067,0.513,0.683,0.64,0.563,0.598,0.923,0.951,0,0,0
1555,1.067,0.485,0.675,0.656,0.954,0.487,0.712,0.732,0,0,0
1556,1.067,0.946,1.393,0.299,0.349,1.288,2.231,1.525,0,0,0
1557,1.067,0.62,1.003,0.731,3.953,0.292,0.384,0.369,1,1,36
1558,1.067,0.652,0.979,0.805,1.136,0.644,0.939,0.754,1,3,35
1559,1.067,0.512,0.91,0.865,1.542,0.585,0.858,0.638,0,0,0
1560,1.067,0.417,0.702,0.44,1.396,0.447,0.569,0.157,0,0,0
1561,1.067,1.374,2.257,1.479,1.437,1.035,1.733,1.157,0,0,0
1562,1.067,0.534,0.733,0.477,0.225,1.155,1.844,1.078,0,0,0
1563,1.067,1.006,1.512,0.93,0.916,1.014,1.614,1.116,0,0,0
1564,1.067,0.975,1.47,0.991,1.04,0.983,1.491,0.997,1,4,30
1565,1.067,0.327,0.378,1.212,0.549,0.38,0.524,1.324,0,0,0
1566,1.067,0.895,1.3,0.197,0.295,1.377,2.322,1.674,0,0,0
1567,1.067,0.819,1.365,0.99,0.895,0.913,1.497,1.137,1,1,29
1568,1.067,1.031,1.547,0.272,4.885,0.212,0.177,-0.061,0,0,0
1569,1.067,0.25,0.288,0.196,0.274,0.589,0.835,0.516,0,0,0
1570,1.067,0.774,1.069,0.158,0.26,1.15,1.971,1.52,0,0,0
1571,1.067,0.686,1.131,0.185,0.094,0.664,0.818,1.24,0,0,0
1572,1.067,0.561,0.729,0.068,0.051,1.411,2.331,1.327,0,0,0
1573,1.067,0.276,0.334,-0.059,0.03,1.213,1.776,0.735,0,0,0
1574,1.067,0.871,1.437,0.421,0.864,1.172,1.891,0.714,0,0,0
1575,1.067,1.025,1.675,1.283,0.992,1.066,1.794,1.421,0,0,0
1576,1.067,0.467,0.599,0.406,0.234,0.794,1.284,0.921,0,0,0
1577,1.067,0.212,0.179,0.238,1.471,0.224,0.201,-0.024,0,0,0
1578,1.067,0.438,0.56,0.453,0.389,0.695,1.089,0.769,0,0,0
1579,1.067,0.3,0.327,0.235,0.392,0.549,0.788,0.48,0,0,0
1580,1.067,0.525,0.678,0.13,0.033,1.418,2.326,1.269,0,0,0
1581,1.067,0.306,0.384,-0.057,0.02,1.142,1.692,0.783,0,0,0
1582,1.067,0.881,1.487,1.788,1.07,0.881,1.487,1.788,0,0,0
1583,1.067,0.902,1.373,1.031,0.875,0.962,1.629,1.179,0,0,0
1584,1.067,0.656,1.089,0.937,1.066,0.656,1.089,0.937,5,99,12
1585,1.067,0.401,0.522,0.495,0.433,0.63,0.951,0.717,0,0,0
1586,1.067,0.803,1.13,0.179,0.266,1.224,2.086,1.375,0,0,0
1587,1.067,0.542,0.719,0.776,0.445,0.735,1.208,1.119,0,0,0
1588,1.067,1.072,1.642,0.999,0.891,1.18,1.925,1.2,0,0,0
1589,1.067,0.404,0.503,0.272,0.49,0.603,0.848,0.537,0,0,0
1590,1.067,0.732,1.041,1.103,0.548,0.94,1.507,1.356,0,0,0
1591,1.067,0.615,0.83,0.905,0.899,0.649,0.943,1.081,0,0,0
1592,1.067,1.092,1.68,1.17,0.927,1.18,1.917,1.284,0,0,0
1593,1.067,1.037,1.562,0.983,0.848,1.067,1.774,1.228,0,0,0
1594,1.067,0.297,0.351,0.35,0.294,0.584,0.862,0.566,0,0,0
1595,1.067,0.918,1.558,1.645,1.186,0.86,1.388,1.581,0,0,0
1596,1.067,0.212,0.177,1.016,0.042,0.212,0.178,-0.059,0,0,0
1597,1.067,0.839,1.192,0.264,0.282,1.371,2.3,1.521,0,0,0
1598,1.067,0.77,1.109,0.799,0.352,1.307,2.144,1.303,0,0,0
1599,1.067,0.696,1.021,1.151,0.862,0.707,1.169,1.197,0,0,0
1600,1.067,0.813,1.148,0.112,0.256,1.33,1.833,1.621,0,0,0
1601,1.067,0.24,0.24,0.281,0.426,0.517,0.68,0.337,0,0,0
1602,1.067,0.772,1.185,1.274,0.821,0.838,1.406,1.373,0,0,0
1603,1.067,1.029,1.576,0.353,0.855,1.283,1.947,0.605,0,0,0
1604,1.067,0.44,0.551,-0.058,0.053,1.213,1.95,1.058,0,0,0
1605,1.067,0.658,0.881,-0.024,0.093,1.436,2.333,1.254,0,0,0
1606,1.067,1.143,1.944,0.978,1.378,1.008,1.505,0.655,0,0,0
1607,1.067,0.629,0.842,0.718,0.493,0.83,1.342,1.037,0,0,0
1608,1.067,0.955,1.425,0.132,0.348,1.254,2.301,1.248,0,0,0
1609,1.067,0.217,0.187,0.11,0.381,0.519,0.669,0.309,0,0,0
1610,1.067,0.839,1.181,0.16,0.259,1.319,2.2,1.464,0,0,0
1611,1.067,1.158,1.871,1.115,1.032,1.197,1.968,1.15,0,0,0
1612,1.067,0.577,0.837,0.85,0.282,0.975,1.602,1.316,0,0,0
1613,1.067,0.467,0.602,0.594,0.458,0.673,1.028,0.872,0,0,0
1614,1.067,0.8,1.255,1.39,1.049,0.839,1.306,1.276,0,0,0
1615,1.067,0.923,1.587,1.379,1.206,0.926,1.51,1.173,0,0,0
1616,1.067,0.758,1.182,1.422,0.828,0.93,1.505,1.507,0,0,0
1617,1.067,0.501,0.652,0.564,0.525,0.596,1.012,0.866,0,0,0
1618,1.067,0.729,0.921,0.941,0.399,1.244,1.993,0.952,0,0,0
1619,1.067,0.842,1.279,1.476,0.812,0.95,1.564,1.578,0,0,0
1620,1.067,0.674,0.904,0.152,0.143,1.436,2.338,1.512,0,0,0
1621,1.067,0.847,1.204,0.21,0.279,1.4,2.328,1.516,0,0,0
1622,1.067,0.63,0.915,0.846,0.88,0.689,1.058,1.006,0,0,0
1623,1.067,1.366,2.248,1.662,1.829,1.045,1.983,1.221,0,0,0
1624,1.067,0.526,0.746,0.535,0.957,0.545,0.839,0.546,0,0,0
1625,1.067,1.434,2.333,1.288,1.227,1.257,2.024,1.184,0,0,0
1626,1.067,0.75,1.157,1.096,0.88,0.831,1.381,1.217,0,0,0
1627,1.067,0.493,0.622,-0.003,0.01,1.439,2.341,1.249,0,0,0
1628,1.067,0.803,1.322,1.158,0.938,0.92,1.521,1.338,0,0,0
1629,1.067,0.621,0.885,0.838,0.85,0.657,1.031,0.927,0,0,0
1630,1.067,0.368,0.447,0.128,0.571,0.478,0.632,0.337,0,0,0
1631,1.067,0.716,1.002,0.731,0.01,0.834,1.412,1.91,0,0,0
1632,1.067,0.49,0.837,0.896,1.196,0.496,0.761,0.806,0,0,0
1633,1.067,0.259,0.26,0.255,0.448,0.481,0.676,0.409,0,0,0
1634,1.067,0.936,1.398,1.678,0.727,1.097,1.814,1.889,0,0,0
1635,1.067,0.484,0.622,-0.058,0.01,1.435,2.329,1.232,0,0,0
1636,1.067,0.668,0.912,0.58,0.946,0.691,0.985,0.62,0,0,0
1637,1.067,1.002,1.736,1.264,1.552,0.827,1.328,0.999,0,0,0
1638,1.067,0.982,1.667,1.697,1.164,0.948,1.6,1.635,0,0,0
1639,1.067,0.509,0.664,0.474,0.54,0.662,0.972,0.703,0,0,0
1640,1.067,0.212,0.617,0.402,0.017,1.048,0.885,0.616,0,0,0
1641,1.067,0.837,1.306,1.047,0.856,0.886,1.534,1.237,0,0,0
1642,1.067,0.512,0.673,0.867,0.406,0.743,1.194,1.11,0,0,0
1643,1.067,0.533,0.928,0.611,1.054,0.584,1.046,0.624,0,0,0
1644,1.067,0.213,0.18,0.039,0.399,0.467,0.592,0.308,0,0,0
1645,1.067,1.004,1.65,1.3,1.074,1.004,1.65,1.3,0,0,0
1646,1.067,0.769,1.39,1.76,2.915,1.077,1.796,1.914,0,0,0
1647,1.067,0.5,0.884,1.167,1.452,0.627,0.996,0.993,0,0,0
1648,1.067,0.896,1.412,1.269,1.123,0.861,1.304,1.194,0,0,0
1649,1.067,0.294,0.403,0.165,1.17,0.291,0.368,0.128,0,0,0
1650,1.067,0.707,1.076,0.927,0.825,0.812,1.358,1.143,0,0,0
1651,1.067,0.701,0.988,0.886,0.775,0.788,1.277,1.029,0,0,0
1652,1.067,0.936,1.474,0.252,0.372,1.291,2.322,1.249,0,0,0
1653,1.067,0.847,1.334,0.843,0.832,1.029,1.683,1.037,0,0,0
1654,1.067,1.116,1.917,1.698,1.672,1.234,2.131,1.246,0,0,0
1655,1.067,1.098,1.874,1.141,1.132,1.141,1.933,1.09,0,0,0
1656,1.067,0.672,0.906,0.099,0.142,1.436,2.338,1.511,0,0,0
1657,1.067,0.655,1.149,1.159,1.23,0.688,1.166,1.048,0,0,0
1658,1.067,1.3,2.16,1.34,1.42,1.142,1.855,1.051,0,0,0
1659,1.067,0.804,1.402,0.612,1.296,0.798,1.143,0.408,0,0,0
1660,1.067,0.957,1.426,0.131,0.36,1.435,2.332,1.247,0,0,0
1661,1.067,0.938,1.396,0.304,0.325,1.306,2.266,1.588,0,0,0
1662,1.067,1.399,2.239,0.536,5.507,0.212,0.177,-0.059,0,0,0
1663,1.067,0.425,0.536,0.292,0.587,0.528,0.706,0.492,0,0,0
1664,1.067,0.407,0.507,0.134,0.869,0.414,0.519,0.26,0,0,0
1665,1.067,0.669,1.208,1.104,1.538,0.707,1.105,0.652,0,0,0
1666,1.067,1.118,1.846,1.029,0.94,1.237,2.059,1.191,0,0,0
1667,1.067,0.414,0.565,0.532,0.832,0.416,0.625,0.695,0,0,0
1668,1.067,1.437,2.337,1.247,0.684,1.439,2.341,1.915,0,0,0
1669,1.067,0.329,0.456,-0.059,0.01,0.864,1.1,0.7,0,0,0
1670,1.067,0.833,1.293,1.072,0.751,0.966,1.666,1.359,0,0,0
1671,1.067,0.577,0.822,0.717,0.873,0.575,0.882,0.873,0,0,0
1672,1.067,0.949,1.447,1.178,0.63,1.106,1.865,1.595,0,0,0
1673,1.067,0.795,1.148,0.242,0.295,0.995,1.731,1.216,0,0,0
1674,1.067,0.323,0.483,0.484,1.44,0.361,0.449,0.569,0,0,0
1675,1.067,0.836,1.502,1.201,1.541,0.817,1.278,0.876,0,0,0
1676,1.067,0.442,0.558,-0.06,0.055,1.237,1.991,1.017,0,0,0
1677,1.067,0.299,0.375,0.015,0.453,0.514,0.684,0.31,0,0,0
1678,1.067,1.298,2.162,1.218,1.457,1.072,1.686,0.821,0,0,0
1679,1.067,0.647,1.063,0.569,0.982,0.618,1.043,0.643,0,0,0
1680,1.067,0.63,0.973,0.451,1.187,0.582,0.832,0.404,0,0,0
1681,1.067,0.917,1.362,0.308,0.581,1.223,1.971,0.932,0,0,0
1682,1.067,1.344,2.221,1.306,1.536,1.045,1.658,1.201,0,0,0
1683,1.067,1.147,1.796,0.809,0.921,1.305,2.11,1.027,0,0,0
1684,1.067,0.548,0.97,0.634,1.273,0.575,0.872,0.505,0,0,0
1685,1.067,0.664,0.908,-0.061,-1,0,0,0,0,0,0
1686,1.067,0.48,0.638,0.687,0.401,0.712,1.132,0.973,0,0,0
1687,1.067,0.672,0.909,0.334,0.623,0.817,1.252,0.646,0,0,0
1688,1.067,0.597,0.8,0.535,0.518,0.782,1.21,0.851,0,0,0
1689,1.067,0.372,0.533,0.292,1.079,0.375,0.534,0.291,0,0,0
1690,1.067,0.677,1.099,0.716,1.07,0.677,1.099,0.716,0,0,0
1691,1.067,0.668,1.135,1.516,1.385,0.65,0.958,1.298,0,0,0
1692,1.067,0.982,1.53,0.242,0.374,1.23,2.287,1.276,0,0,0
1693,1.067,1.321,2.19,1.247,0.113,1.222,2.018,1.915,0,0,0
1694,1.067,0.785,1.343,1.825,1.304,0.694,1.155,1.537,0,0,0
1695,1.067,1.025,1.764,1.46,1.042,0.91,1.553,1.638,0,0,0
1696,1.067,0.556,0.73,0.082,0.036,1.434,2.326,1.292,0,0,0
1697,1.067,1.024,1.686,1.049,0.99,1.214,1.979,1.133,0,0,0
1698,1.067,1.146,1.917,1.091,0.904,1.202,2.009,1.364,0,0,0
1699,1.067,0.837,1.379,1.149,0.897,0.861,1.464,1.357,0,0,0
1700,1.067,0.981,1.528,0.335,0.536,1.349,2.248,1.247,0,0,0
1701,1.067,0.948,1.678,1.293,1.24,0.965,1.688,1.143,0,0,0
1702,1.067,0.558,0.905,0.557,1.21,0.59,0.916,0.503,0,0,0
1703,1.067,0.71,0.968,0.215,0.115,1.437,2.335,1.299,0,0,0
1704,1.067,0.255,0.314,0.992,2.18,0.547,0.816,0.381,0,0,0
1705,1.067,0.356,0.443,-0.056,0.01,1.438,2.338,1.015,0,0,0
1706,1.067,0.576,0.793,0.763,0.539,0.721,1.041,1.156,0,0,0
1707,1.067,0.902,1.319,0.235,0.296,1.353,2.307,1.573,0,0,0
1708,1.067,0.674,1.34,1.241,1.88,1.04,1.318,0.617,0,0,0
1709,1.067,0.331,0.413,0.05,0.181,0.593,0.976,0.736,0,0,0
1710,1.067,0.241,0.248,0.12,0.161,0.614,0.816,0.543,0,0,0
1711,1.067,0.918,1.352,0.836,0.863,1.013,1.543,0.898,0,0,0
1712,1.067,0.58,1.013,0.55,1.268,0.608,0.925,0.427,0,0,0
