id,ra,dec,xpix,ypix,HAWKIKs_tot,K_flag,K_star,K_fluxrad,totmask,HAWKIKs,eHAWKIKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,HAWKIY,eHAWKIY,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2,IRAC3,eIRAC3,IRAC4,eIRAC4
402,53.788124,-29.430452,1136.4,2431.93,34.959,0,0.01,2.818,1,19.836,0.752,0.204,0.089,0.381,0.07,0.321,0.114,0.561,0.075,1.242,0.184,1.721,0.361,3.481,0.169,-999.0,9999.0,33.45,3.376,36.552,3.612,29.354,4.921,17.631,3.089
403,53.804928,-29.430573,872.96,2429.68,133.397,0,0.03,2.606,1,75.153,0.749,0.633,0.08,1.626,0.067,5.583,0.105,10.205,0.069,19.895,0.162,22.857,0.347,29.204,0.17,-999.0,9999.0,30.26,3.126,25.6,3.033,9.338,4.847,27.457,3.521
404,53.755104,-29.43042,1654.04,2432.54,5.586,0,0.61,2.102,1,4.011,0.749,1.571,0.098,1.647,0.078,1.484,0.137,1.583,0.08,2.707,0.203,3.236,0.409,3.56,0.169,-999.0,9999.0,4.694,1.086,3.28,0.793,7.454,4.647,13.349,2.688
405,53.763397,-29.430552,1524.08,2430.16,9.504,0,0.11,2.328,1,6.425,0.753,1.002,0.078,1.32,0.069,1.333,0.106,1.428,0.07,1.827,0.17,1.952,0.351,3.381,0.169,-999.0,9999.0,8.471,1.255,7.299,1.145,4.025,2.816,-0.272,2.12
406,53.70467,-29.43095,2444.76,2422.74,34.914,0,0.02,2.716,1,19.893,0.746,1.096,0.105,1.607,0.117,2.32,0.148,2.98,0.115,6.178,0.32,6.736,0.681,7.523,0.169,-999.0,9999.0,19.492,2.499,14.033,4.226,13.612,4.341,26.353,4.056
407,53.77478,-29.430719,1345.63,2427.15,8.089,0,0.01,2.428,1,7.123,0.759,1.249,0.075,1.523,0.067,2.138,0.142,2.089,0.068,3.333,0.161,3.834,0.347,4.288,0.17,-999.0,9999.0,3.93,1.113,4.77,1.107,4.813,2.911,-4.29,2.028
408,53.815887,-29.430779,701.17,2425.91,42.615,0,0.88,2.267,1,25.825,1.451,1.98,0.106,4.187,0.082,3.165,0.148,3.726,0.078,6.506,0.186,7.547,0.403,8.412,0.3,-999.0,9999.0,36.127,3.28,50.57,4.236,61.56,4.54,65.568,3.84
409,53.775246,-29.431124,1338.34,2419.87,40.417,0,0.01,3.57,1,20.01,0.757,2.557,0.075,3.365,0.067,5.279,0.105,8.102,0.068,10.676,0.161,11.086,0.347,12.489,0.169,-999.0,9999.0,12.65,2.043,12.798,1.933,14.695,4.216,1.334,2.974
410,53.705685,-29.431021,2428.81,2421.48,7.036,0,0.01,2.336,1,4.496,0.746,-0.223,0.105,-0.009,0.117,0.056,0.148,0.044,0.114,0.017,0.32,0.281,0.681,0.413,0.167,-999.0,9999.0,7.55,1.434,7.948,2.733,-5.085,3.781,-2.92,3.178
411,53.798664,-29.431185,971.17,2418.7,46.009,0,0.15,2.261,1,28.451,0.752,0.019,0.074,0.12,0.067,0.223,0.104,0.344,0.068,1.777,0.161,2.739,0.347,5.88,0.169,-999.0,9999.0,41.478,3.72,35.728,3.5,11.097,4.367,26.832,3.148
412,53.676968,-29.43103,2879.01,2421.03,4.251,0,0.51,1.685,1,3.36,0.776,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.97,0.17,-999.0,9999.0,3.176,0.84,0.5,1.82,1.465,2.486,-3.655,2.527
413,53.673531,-29.431139,2932.93,2419.03,13.515,0,0.48,2.286,1,7.991,0.852,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.887,0.192,-999.0,9999.0,5.694,1.438,7.593,4.84,9.09,4.597,13.399,4.163
414,53.69854,-29.431198,2540.84,2418.25,3.641,0,0.58,1.612,1,3.453,0.751,0.642,0.105,0.88,0.117,1.117,0.148,1.556,0.198,1.653,0.32,-0.591,0.682,2.02,0.168,-999.0,9999.0,2.036,0.863,0.807,0.959,16.068,4.166,2.003,3.721
415,53.804707,-29.431368,876.45,2415.38,6.015,0,0.66,1.987,1,4.828,0.753,0.398,0.075,0.491,0.067,0.541,0.104,0.669,0.068,1.237,0.161,1.02,0.347,2.346,0.17,-999.0,9999.0,4.94,0.783,4.115,0.757,1.337,1.591,3.534,1.079
416,53.68338,-29.431467,2778.48,2413.23,24.769,0,0.01,2.615,1,13.74,0.752,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.889,0.168,-999.0,9999.0,16.95,2.327,14.924,7.648,19.452,4.275,1.894,4.798
417,53.808968,-29.431564,809.62,2411.81,14.475,0,0.0,2.678,1,9.033,0.865,0.288,0.075,0.274,0.067,0.17,0.104,0.492,0.068,1.055,0.161,1.182,0.347,2.127,0.192,-999.0,9999.0,12.279,1.97,14.463,2.231,12.443,4.19,5.519,2.639
418,53.677471,-29.431614,2871.15,2410.52,27.206,0,0.02,2.377,1,16.095,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.295,0.169,-999.0,9999.0,18.923,2.612,11.351,7.71,17.414,4.392,26.888,4.387
419,53.795216,-29.431627,1025.25,2410.73,14.056,0,0.0,3.17,1,8.222,0.759,1.821,0.075,2.079,0.067,2.134,0.104,3.001,0.069,4.535,0.161,4.614,0.347,4.218,0.17,-999.0,9999.0,4.039,1.332,2.114,1.097,7.252,3.961,6.826,2.784
420,53.697102,-29.431787,2563.38,2407.62,6.465,0,0.12,1.828,1,5.451,0.754,0.264,0.105,0.443,0.117,0.677,0.148,1.531,0.194,2.522,0.32,3.45,0.681,3.311,0.167,-999.0,9999.0,3.431,0.697,3.75,1.456,-2.597,1.77,-4.267,1.697
421,53.773956,-29.432035,1358.5,2403.46,64.537,0,0.12,2.354,1,38.856,0.764,0.616,0.075,0.977,0.067,1.288,0.105,1.463,0.068,4.216,0.161,6.198,0.348,10.61,0.17,-999.0,9999.0,44.671,3.796,36.729,3.621,9.032,4.902,13.84,3.599
422,53.793556,-29.431965,1051.24,2404.67,9.948,0,0.04,2.923,1,6.119,0.761,0.924,0.074,1.201,0.067,1.17,0.104,1.32,0.068,2.696,0.161,3.135,0.347,3.96,0.169,-999.0,9999.0,6.897,1.638,6.337,1.635,4.63,4.053,-1.242,3.045
423,53.699142,-29.432014,2531.36,2403.55,19.315,0,0.17,2.026,1,12.559,0.752,-0.036,0.105,0.024,0.117,0.11,0.148,0.616,0.198,2.67,0.32,2.533,0.682,4.555,0.168,-999.0,9999.0,13.788,2.311,7.794,3.086,18.551,4.398,24.559,4.47
424,53.719837,-29.431959,2206.97,2404.71,3.985,0,0.26,1.526,1,2.919,0.748,0.753,0.105,0.973,0.117,0.981,0.148,0.894,0.117,1.262,0.32,1.341,0.681,1.69,0.168,-999.0,9999.0,2.318,0.76,2.2,1.312,-5.735,3.118,0.36,3.492
425,53.751377,-29.432331,1712.47,2398.14,219.703,0,0.03,3.004,1,113.098,0.79,0.439,0.075,0.906,0.067,4.311,0.105,10.36,0.068,29.609,0.161,35.368,0.347,42.808,0.173,-999.0,9999.0,83.567,3.999,52.334,3.171,42.882,3.811,20.251,2.591
426,53.802944,-29.432018,904.06,2403.67,16.915,0,0.0,2.689,1,9.894,0.76,1.022,0.075,1.18,0.067,1.138,0.105,1.513,0.07,2.295,0.161,3.462,0.348,4.224,0.169,-999.0,9999.0,10.729,1.876,10.115,1.928,-1.295,4.179,2.265,3.032
427,53.709568,-29.432171,2367.92,2400.81,45.984,0,0.01,3.217,1,24.28,0.75,0.757,0.105,0.716,0.116,0.985,0.148,1.392,0.114,1.876,0.32,2.279,0.681,3.456,0.168,-999.0,9999.0,40.017,3.471,51.815,6.402,44.585,4.151,11.649,3.98
428,53.809784,-29.432016,796.85,2403.67,10.467,0,0.12,2.363,1,6.959,0.899,0.862,0.075,1.022,0.067,1.079,0.104,1.231,0.068,1.69,0.161,1.851,0.347,3.047,0.199,-999.0,9999.0,5.968,1.251,7.118,1.448,13.611,3.751,-2.737,2.177
429,53.696774,-29.432524,2568.54,2394.38,83.941,0,0.03,3.225,1,43.731,0.751,2.299,0.105,3.032,0.117,4.174,0.148,5.374,0.154,12.232,0.32,14.396,0.681,16.439,0.168,-999.0,9999.0,46.377,3.687,48.848,7.755,24.81,4.017,21.6,3.916
430,53.769505,-29.432293,1428.29,2398.81,6.146,0,0.63,2.152,1,4.272,0.747,0.205,0.074,0.251,0.067,0.087,0.104,0.363,0.071,0.963,0.161,1.512,0.347,1.616,0.169,-999.0,9999.0,3.138,1.08,2.087,0.922,2.894,3.909,-8.815,3.394
431,53.818523,-29.432356,659.84,2397.49,55.622,0,0.97,1.593,1,38.703,1.715,-0.014,0.106,0.308,0.082,1.08,0.148,2.852,0.085,17.916,0.187,24.601,0.404,34.05,0.44,-999.0,9999.0,17.263,2.26,11.901,2.218,-3.606,4.701,14.356,3.512
432,53.730614,-29.433247,2038.0,2381.57,4381.458,0,0.99,1.764,1,2800.678,0.744,51.928,0.105,327.734,0.117,798.78,0.148,604.132,0.09,925.734,0.32,1762.618,0.681,2571.394,0.169,-999.0,9999.0,959.101,16.369,591.367,18.464,316.354,5.259,176.227,5.097
433,53.680195,-29.4326,2828.42,2392.83,22.515,0,0.05,2.095,1,14.586,0.751,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,7.209,0.168,-999.0,9999.0,17.843,2.736,9.879,6.26,21.623,5.43,1.824,5.332
434,53.780376,-29.432711,1257.86,2391.28,13.564,0,0.0,2.956,1,7.842,0.756,1.484,0.075,1.725,0.067,1.78,0.105,1.919,0.068,3.162,0.161,4.608,0.348,4.746,0.17,-999.0,9999.0,5.478,1.4,4.599,1.215,9.188,4.01,-3.256,3.315
435,53.681465,-29.432699,2808.52,2391.03,9.204,0,0.06,2.224,1,6.888,0.745,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.581,0.168,-999.0,9999.0,3.532,0.862,2.147,2.127,-8.129,2.587,0.828,2.688
436,53.712273,-29.432919,2325.53,2387.37,83.98,0,0.02,4.043,1,35.92,0.745,3.433,0.105,6.045,0.117,11.315,0.148,14.14,0.115,20.576,0.32,21.569,0.681,22.695,0.168,-999.0,9999.0,14.978,1.986,11.647,2.757,12.932,4.22,11.902,3.568
437,53.71986,-29.432808,2206.6,2389.43,18.439,0,0.22,2.104,1,11.642,0.748,0.084,0.105,0.24,0.117,0.277,0.148,0.466,0.114,0.906,0.32,1.796,0.681,2.57,0.168,-999.0,9999.0,14.557,2.146,13.501,3.155,1.131,4.003,-19.489,4.397
438,53.677757,-29.432983,2866.61,2385.87,14.933,0,0.08,2.299,1,9.793,0.752,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.835,0.168,-999.0,9999.0,6.08,1.562,4.171,3.949,-3.418,4.441,-5.862,4.812
439,53.792,-29.43301,1075.63,2385.88,18.307,0,0.0,2.526,1,12.734,0.759,1.251,0.079,1.755,0.069,2.309,0.104,2.551,0.068,3.945,0.161,5.319,0.347,7.183,0.168,-999.0,9999.0,9.537,1.58,9.942,1.69,7.269,2.968,13.132,2.28
440,53.708553,-29.4331,2383.82,2384.1,61.508,0,0.25,2.26,1,37.468,0.745,7.046,0.105,6.263,0.116,7.977,0.148,9.781,0.114,12.449,0.32,14.779,0.68,15.846,0.167,-999.0,9999.0,51.044,4.181,51.065,6.146,30.101,4.919,45.437,4.775
441,53.687405,-29.433035,2715.36,2385.06,10.02,0,0.0,2.329,1,5.864,0.749,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.308,0.168,-999.0,9999.0,13.857,2.133,17.107,5.543,20.888,4.861,44.099,4.731
442,53.758198,-29.43309,1605.56,2384.47,10.363,0,0.28,2.072,1,6.848,0.754,0.036,0.074,0.02,0.067,-0.053,0.104,0.194,0.068,0.538,0.161,1.469,0.347,1.548,0.168,-999.0,9999.0,6.759,1.361,7.4,1.426,0.704,4.373,10.644,4.229
443,53.681736,-29.43322,2804.23,2381.67,32.559,0,0.01,2.686,1,18.664,0.744,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,10.673,0.167,-999.0,9999.0,8.485,1.638,7.371,3.625,-14.504,4.378,0.745,3.895
444,53.768578,-29.433487,1442.84,2377.34,144.008,0,0.03,3.424,1,71.411,0.761,2.603,0.075,3.838,0.067,7.445,0.104,14.219,0.068,23.35,0.161,27.157,0.347,30.612,0.17,-999.0,9999.0,36.674,3.238,29.734,3.087,13.68,3.968,25.604,3.733
445,53.700939,-29.433151,2503.18,2383.09,4.546,0,0.45,1.856,1,3.189,0.748,0.333,0.105,0.53,0.116,0.462,0.148,1.217,0.121,1.899,0.32,2.757,0.681,2.181,0.168,-999.0,9999.0,2.113,0.845,2.357,1.805,-10.048,4.05,-6.171,4.246
446,53.69294,-29.433552,2628.59,2375.81,638.173,0,0.99,1.724,1,415.563,0.744,318.991,0.105,568.574,0.116,663.794,0.147,457.345,0.198,586.055,0.32,694.651,0.68,694.793,0.168,-999.0,9999.0,147.372,7.282,89.41,10.037,42.555,5.282,40.939,4.448
447,53.799667,-29.433365,955.46,2379.44,25.33,0,0.01,2.4,1,15.621,0.75,0.966,0.075,1.535,0.067,1.471,0.104,2.02,0.068,3.152,0.161,4.295,0.347,7.223,0.169,-999.0,9999.0,21.008,2.693,21.226,2.865,13.927,5.082,10.888,3.504
448,53.792652,-29.434748,1065.45,2354.58,2856.076,0,0.03,7.841,1,730.772,0.758,20.28,0.075,40.537,0.067,99.76,0.104,163.925,0.068,271.964,0.161,281.308,0.347,327.765,0.169,-999.0,9999.0,421.302,10.405,536.096,12.086,762.884,3.404,1632.087,3.3
449,53.736691,-29.433521,1942.71,2376.66,25.529,0,0.32,1.972,1,16.855,1.028,1.121,0.104,1.425,0.113,1.52,0.143,2.174,0.086,4.057,0.31,4.594,0.644,6.623,0.21,-999.0,9999.0,24.701,2.562,21.101,2.979,-6.607,5.357,2.697,5.088
450,53.716827,-29.433674,2254.09,2373.82,13.187,0,0.97,1.516,1,9.282,0.753,-0.03,0.105,0.063,0.116,0.27,0.148,0.506,0.114,3.941,0.32,5.052,0.681,8.079,0.167,-999.0,9999.0,4.832,1.37,4.277,2.019,-11.085,4.894,-20.129,4.75
451,53.721687,-29.433781,2177.93,2371.91,7.736,0,0.0,2.817,1,4.878,0.752,-0.017,0.105,0.047,0.117,0.046,0.148,0.193,0.115,0.312,0.321,-0.522,0.683,0.861,0.168,-999.0,9999.0,12.685,1.929,18.088,3.044,28.13,3.909,14.668,3.809
452,53.811012,-29.435377,777.61,2343.17,1748.073,0,0.03,8.373,1,379.962,1.025,7.92,0.075,18.911,0.067,44.605,0.104,66.711,0.068,118.414,0.161,140.054,0.347,175.964,0.209,-999.0,9999.0,190.357,5.955,137.908,5.961,111.496,3.148,537.915,2.452
453,53.80307,-29.434135,902.13,2365.58,7.456,0,0.13,2.665,1,4.46,0.753,0.282,0.075,0.243,0.082,0.237,0.104,0.341,0.068,0.39,0.161,0.914,0.347,1.284,0.168,-999.0,9999.0,7.932,1.476,10.975,1.908,0.507,3.719,11.442,3.199
454,53.711124,-29.434277,2343.52,2362.93,6.948,0,0.31,2.501,1,4.364,0.746,0.103,0.105,0.231,0.117,0.278,0.148,0.277,0.115,0.497,0.321,1.232,0.682,0.788,0.167,-999.0,9999.0,6.373,1.452,5.483,2.167,0.418,4.176,9.661,4.138
455,53.815655,-29.434292,704.84,2362.67,12.927,0,0.67,2.33,1,11.772,1.446,1.532,0.106,2.268,0.082,3.651,0.148,4.515,0.078,6.379,0.186,7.836,0.403,8.063,0.301,-999.0,9999.0,6.891,0.85,5.698,0.928,1.852,1.892,8.265,1.288
456,53.739338,-29.434395,1901.2,2360.93,4.238,0,0.53,1.632,1,2.937,0.936,0.468,0.075,0.56,0.072,0.565,0.104,0.654,0.079,0.937,0.202,0.377,0.438,1.492,0.211,-999.0,9999.0,7.679,1.658,9.238,2.138,-1.549,7.265,13.218,7.176
457,53.744896,-29.434628,1814.1,2356.77,29.254,0,0.26,2.125,1,18.386,0.903,0.198,0.074,0.305,0.067,0.466,0.104,1.004,0.068,3.03,0.161,4.457,0.347,6.983,0.206,-999.0,9999.0,20.466,1.873,16.253,1.909,23.228,3.37,0.208,3.712
458,53.816143,-29.434771,697.2,2354.05,127.287,0,0.07,2.65,1,73.233,1.512,4.729,0.106,6.198,0.082,8.505,0.148,16.233,0.078,24.677,0.187,27.668,0.404,38.008,0.305,-999.0,9999.0,53.434,3.671,44.695,3.911,31.77,4.748,41.084,3.254
459,53.692501,-29.43469,2635.49,2355.31,20.743,0,0.0,3.07,1,11.466,0.749,1.274,0.105,1.579,0.117,1.557,0.148,1.781,0.198,2.955,0.321,4.424,0.683,5.173,0.168,-999.0,9999.0,16.892,1.946,11.553,3.314,13.444,2.784,3.308,2.46
460,53.769012,-29.434702,1436.01,2355.48,4.501,0,0.57,1.36,1,2.76,0.759,-0.008,0.074,0.028,0.067,0.086,0.104,0.578,0.073,2.266,0.186,3.0,0.347,3.703,0.168,-999.0,9999.0,4.089,1.079,3.578,1.003,-10.243,3.32,17.953,2.885
461,53.779808,-29.434746,1266.8,2354.68,6.03,0,0.64,1.888,1,4.347,0.756,-0.008,0.074,0.128,0.067,-0.018,0.104,0.159,0.068,0.326,0.161,0.169,0.347,1.06,0.17,-999.0,9999.0,3.196,1.155,4.364,1.21,18.3,4.15,-9.339,3.817
462,53.677608,-29.43486,2868.94,2352.11,15.344,0,0.0,3.617,1,7.407,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.398,0.169,-999.0,9999.0,10.317,1.752,12.777,4.76,1.428,4.204,5.109,3.633
463,53.76049,-29.434925,1569.64,2351.46,25.975,0,0.0,2.98,1,14.196,0.753,1.127,0.075,1.523,0.067,1.558,0.104,1.991,0.068,3.367,0.161,4.419,0.347,5.689,0.168,-999.0,9999.0,15.261,1.996,14.719,1.912,-1.203,4.39,24.648,3.584
464,53.805138,-29.434875,869.69,2352.22,8.235,0,0.01,2.541,1,4.977,0.748,0.55,0.074,0.825,0.067,1.113,0.104,0.983,0.073,1.638,0.162,1.558,0.347,2.162,0.169,-999.0,9999.0,5.619,1.564,4.052,1.643,-8.785,5.832,-6.912,4.313
465,53.795765,-29.434885,1016.65,2352.1,7.634,0,0.35,2.311,1,6.042,0.749,0.822,0.075,1.133,0.067,1.248,0.105,1.56,0.073,2.407,0.161,2.645,0.347,3.338,0.169,-999.0,9999.0,4.457,1.11,3.944,1.227,5.018,3.166,7.077,2.41
466,53.671921,-29.435013,2958.11,2349.29,7.044,0,0.64,2.109,1,5.533,0.89,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.914,0.206,-999.0,9999.0,3.31,1.08,3.363,3.564,-18.491,4.471,4.146,4.668
467,53.796124,-29.435143,1011.02,2347.46,7.482,0,0.04,2.269,1,5.735,0.75,0.668,0.074,1.22,0.067,1.483,0.104,1.754,0.072,1.91,0.161,2.445,0.347,2.224,0.169,-999.0,9999.0,4.428,1.367,4.578,1.61,4.638,4.479,7.161,3.374
468,53.745373,-29.435427,1806.6,2342.4,24.847,0,0.78,1.9,1,16.588,0.925,0.046,0.074,0.14,0.067,0.168,0.104,0.616,0.068,2.104,0.161,4.609,0.346,5.665,0.21,-999.0,9999.0,21.592,1.928,16.328,1.858,16.411,3.042,12.147,3.123
469,53.682629,-29.435379,2790.22,2342.83,4.391,0,0.44,1.91,1,2.964,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.719,0.169,-999.0,9999.0,1.489,0.777,2.607,1.488,17.646,3.699,-5.316,3.345
470,53.716667,-29.435427,2256.64,2342.27,11.735,0,0.1,2.226,1,6.899,0.746,0.722,0.105,1.166,0.117,1.017,0.148,1.19,0.115,1.718,0.32,1.964,0.681,3.176,0.169,-999.0,9999.0,7.313,1.539,7.972,2.042,-0.909,4.223,14.66,4.101
471,53.725494,-29.435444,2118.26,2342.0,4.08,0,0.56,1.836,1,3.174,0.747,0.379,0.105,0.242,0.117,0.209,0.148,0.274,0.115,0.344,0.32,0.307,0.681,0.653,0.169,-999.0,9999.0,2.701,0.92,3.473,1.443,-9.456,3.826,-6.809,3.713
472,53.692085,-29.43615,2641.96,2329.06,490.741,0,0.03,4.425,1,196.966,0.748,4.953,0.105,8.525,0.117,18.903,0.148,27.779,0.198,52.105,0.32,61.295,0.681,70.836,0.168,-999.0,9999.0,125.979,5.948,88.418,8.696,48.915,4.154,57.79,3.502
473,53.669582,-29.43635,2994.73,2325.18,1256.818,24,0.99,1.681,1,829.492,1.068,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,703.83,0.235,-999.0,9999.0,356.035,11.021,255.536,25.078,136.088,5.282,64.196,5.157
474,53.815666,-29.436022,704.7,2331.52,19.696,0,0.59,2.835,1,11.678,1.414,2.287,0.106,2.47,0.083,2.415,0.148,2.673,0.074,4.628,0.187,5.084,0.404,6.691,0.3,-999.0,9999.0,13.479,1.778,11.548,1.978,-0.324,3.754,2.123,3.088
475,53.682472,-29.436073,2792.64,2330.34,4.497,0,0.32,1.763,1,3.813,0.75,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.082,0.168,-999.0,9999.0,3.502,1.023,4.234,1.819,5.096,3.705,-1.856,3.217
476,53.762905,-29.436361,1531.75,2325.6,68.097,0,0.03,2.431,1,40.126,0.754,0.011,0.075,0.137,0.067,0.084,0.104,0.398,0.068,1.902,0.161,2.647,0.347,6.359,0.17,-999.0,9999.0,56.15,3.974,60.12,4.257,51.318,4.9,11.982,4.028
477,53.770786,-29.436413,1408.21,2324.66,22.596,0,0.02,2.295,1,14.185,0.754,0.102,0.075,0.229,0.068,0.311,0.104,0.561,0.064,0.787,0.161,1.604,0.347,1.691,0.168,-999.0,9999.0,21.75,2.743,27.73,3.401,21.413,4.685,30.612,4.551
478,53.807804,-29.436472,827.94,2323.49,28.368,0,0.0,3.313,1,15.186,0.824,0.654,0.075,0.884,0.067,0.854,0.105,1.001,0.064,2.089,0.161,2.22,0.348,3.465,0.185,-999.0,9999.0,22.858,2.407,26.231,3.087,20.76,4.541,11.913,3.409
479,53.798363,-29.436424,975.95,2324.38,12.565,0,0.0,2.821,1,7.292,0.758,0.764,0.075,0.887,0.067,0.838,0.105,1.167,0.064,2.268,0.161,2.646,0.347,3.514,0.168,-999.0,9999.0,7.693,1.351,6.707,1.412,12.019,3.287,7.197,3.18
480,53.72493,-29.436481,2127.08,2323.33,23.396,3,0.16,2.283,1,18.893,0.754,0.742,0.105,0.964,0.117,1.425,0.148,1.895,0.115,3.364,0.321,4.651,0.682,5.389,0.168,-999.0,9999.0,22.269,2.207,18.63,2.544,2.054,3.143,10.62,2.828
481,53.724773,-29.436775,2129.54,2318.05,59.776,3,0.03,2.901,1,34.202,0.751,3.33,0.105,4.117,0.117,4.155,0.148,5.225,0.115,6.881,0.32,7.222,0.682,12.248,0.169,-999.0,9999.0,52.508,3.901,50.326,4.525,55.297,4.43,53.197,3.727
482,53.775703,-29.436451,1331.13,2323.98,16.814,0,0.66,2.091,1,10.747,0.756,-0.027,0.075,0.049,0.067,0.206,0.104,0.439,0.064,1.127,0.161,1.718,0.347,2.56,0.17,-999.0,9999.0,11.754,1.941,7.008,1.556,-2.078,4.443,18.44,3.91
483,53.732357,-29.436474,2010.63,2323.5,3.63,0,0.49,1.532,1,2.908,0.787,0.1,0.105,0.18,0.115,0.117,0.141,0.186,0.08,0.393,0.276,0.14,0.554,0.78,0.177,-999.0,9999.0,8.998,1.948,13.673,2.961,27.549,6.857,-4.889,6.184
484,53.806244,-29.433338,852.36,2379.91,4.803,0,0.65,1.829,1,3.79,0.751,0.717,0.075,0.885,0.067,0.804,0.104,0.89,0.07,1.982,0.161,1.919,0.347,2.229,0.17,-999.0,9999.0,2.899,1.104,1.353,0.967,22.335,4.964,13.086,3.614
485,53.785023,-29.436785,1185.06,2317.95,35.602,0,0.01,2.734,1,20.861,0.759,0.404,0.075,0.448,0.067,0.873,0.104,1.284,0.064,3.544,0.161,3.904,0.347,5.474,0.17,-999.0,9999.0,23.921,2.721,19.877,2.656,9.222,4.323,23.663,3.585
486,53.753769,-29.436758,1674.99,2318.46,5.18,0,0.64,2.159,1,3.671,0.752,0.856,0.074,1.008,0.067,0.91,0.104,0.992,0.068,1.283,0.161,1.13,0.347,2.032,0.168,-999.0,9999.0,3.278,0.895,3.821,0.914,16.357,4.747,6.605,3.989
487,53.79295,-29.436817,1060.76,2317.33,7.104,0,0.11,1.957,1,5.615,0.746,0.948,0.074,1.044,0.067,1.212,0.104,1.252,0.064,2.292,0.161,2.913,0.347,3.999,0.169,-999.0,9999.0,9.296,1.698,8.647,1.838,9.649,2.766,10.38,2.562
488,53.761761,-29.436863,1549.71,2316.56,4.545,0,0.61,1.746,1,3.829,0.751,0.088,0.075,0.081,0.067,0.899,0.104,0.782,0.068,0.566,0.161,0.906,0.347,0.581,0.17,-999.0,9999.0,3.38,0.946,3.377,0.971,16.784,3.241,2.324,2.925
489,53.792046,-29.437168,1074.94,2311.03,50.597,0,0.03,2.882,1,27.335,0.752,0.428,0.075,0.576,0.067,0.888,0.104,1.375,0.064,3.801,0.161,5.788,0.347,8.213,0.169,-999.0,9999.0,32.985,3.185,28.17,3.278,21.519,4.069,16.977,3.666
490,53.798214,-29.437002,978.26,2313.98,23.891,0,0.01,2.634,1,13.576,0.752,0.205,0.075,0.233,0.067,0.355,0.104,0.677,0.064,1.867,0.161,2.663,0.347,4.174,0.169,-999.0,9999.0,17.399,2.151,13.664,2.19,14.282,4.205,4.124,3.69
491,53.698151,-29.437023,2546.89,2313.39,11.847,0,0.13,1.856,1,8.449,0.748,1.203,0.105,1.659,0.116,2.4,0.148,3.468,0.114,4.309,0.32,5.673,0.681,5.793,0.168,-999.0,9999.0,3.971,1.223,5.04,1.937,3.543,5.15,-0.574,4.772
492,53.783501,-29.43705,1208.9,2313.19,12.709,0,0.0,2.282,1,7.941,0.753,0.385,0.074,0.612,0.067,0.839,0.104,0.819,0.064,1.416,0.161,0.791,0.347,1.977,0.169,-999.0,9999.0,10.063,1.797,10.956,1.928,8.507,4.061,2.536,3.704
493,53.678543,-29.436945,2854.27,2314.58,3.648,0,0.61,1.66,1,2.882,0.761,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.873,0.168,-999.0,9999.0,3.149,1.154,0.134,0.347,0.547,5.452,-6.995,4.6
494,53.80698,-29.43713,840.85,2311.63,24.733,0,0.05,2.194,1,15.723,0.79,3.235,0.075,3.769,0.067,4.115,0.104,4.475,0.064,8.277,0.161,9.571,0.347,9.033,0.178,-999.0,9999.0,18.869,2.272,14.847,2.46,-1.719,4.833,1.177,3.644
