id,ra,dec,xpix,ypix,HAWKIKs_tot,K_flag,K_star,K_fluxrad,totmask,HAWKIKs,eHAWKIKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2
900,316.517517,-58.734421,1515.22,1620.7,28.795,0,0.04,2.26,0,21.27,0.749,3.148,0.083,3.882,0.055,7.922,0.082,10.643,0.094,13.526,0.156,14.688,0.293,15.603,0.363,17.239,0.512,9.501,1.964,5.708,2.038
901,316.642426,-58.734215,348.31,1623.41,7.113,0,0.0,2.273,1,6.149,0.761,0.943,0.144,0.937,0.088,1.2,0.142,2.183,0.123,3.595,0.222,3.989,0.448,4.522,0.363,4.784,0.508,-999.0,9999.0,4.856,4.358
902,316.660553,-58.73418,179.05,1623.66,5.114,0,0.23,1.422,1,4.53,0.762,0.182,0.145,0.291,0.088,0.319,0.142,0.376,0.16,0.939,0.272,0.495,0.552,2.21,0.364,1.772,0.509,-999.0,9999.0,-999.0,9999.0
903,316.54303,-58.734283,1277.04,1623.15,3.189,0,0.01,1.802,0,2.678,0.811,0.395,0.083,0.43,0.055,0.456,0.082,0.62,0.092,0.603,0.156,0.787,0.294,1.857,0.364,2.191,0.512,4.356,1.543,4.45,2.739
904,316.623505,-58.734261,525.11,1622.86,3.802,0,0.08,1.69,0,2.873,0.755,0.599,0.102,0.733,0.077,0.848,0.1,0.951,0.112,1.581,0.192,1.525,0.384,2.37,0.397,1.443,0.539,4.598,3.375,14.541,6.69
905,316.59967,-58.734531,747.84,1618.31,68.298,0,0.03,2.085,0,51.033,0.76,6.15,0.102,7.792,0.071,10.363,0.1,14.582,0.104,22.453,0.192,25.11,0.344,26.259,0.501,36.52,0.758,43.081,5.062,26.344,4.453
906,316.461365,-58.734528,2039.86,1618.58,9.071,0,0.11,1.7,0,7.643,0.75,0.218,0.083,0.247,0.055,0.201,0.082,0.419,0.092,0.748,0.156,1.222,0.293,2.494,0.364,3.822,0.51,8.575,1.775,6.821,2.212
907,316.437714,-58.734653,2260.7,1616.06,11.443,0,0.03,1.979,0,8.877,1.13,0.814,0.084,1.13,0.055,1.318,0.082,1.721,0.092,2.33,0.156,3.073,0.294,3.895,0.43,5.591,0.586,10.163,1.964,6.934,2.254
908,316.569885,-58.734928,1026.11,1611.44,106.086,0,0.03,2.63,0,74.133,0.902,3.967,0.083,5.381,0.055,8.262,0.082,14.035,0.092,23.534,0.156,26.268,0.293,39.039,0.364,39.572,0.51,50.428,3.968,32.691,4.854
909,316.524933,-58.734776,1445.87,1614.31,12.526,0,0.27,1.585,0,11.881,0.752,0.262,0.084,0.309,0.055,0.365,0.082,0.688,0.092,2.305,0.156,3.517,0.294,5.566,0.365,6.622,0.508,9.642,1.861,6.261,1.937
910,316.644958,-58.734833,324.86,1612.23,43.579,0,0.03,2.666,1,28.412,0.761,0.468,0.144,0.069,0.088,0.362,0.142,0.892,0.123,2.29,0.222,4.33,0.449,5.177,0.364,8.636,0.508,187.394,22.871,54.42,14.579
911,316.50061,-58.734901,1673.35,1612.05,50.518,0,0.99,1.302,0,42.328,0.756,0.087,0.083,0.648,0.055,2.593,0.082,5.495,0.092,21.064,0.156,27.305,0.294,37.936,0.364,43.22,0.511,23.165,3.414,6.892,2.852
912,316.553711,-58.734943,1177.1,1611.25,42.575,0,0.2,1.956,0,32.414,0.883,1.267,0.084,1.58,0.055,1.941,0.082,2.9,0.092,6.419,0.156,9.217,0.294,13.733,0.364,16.542,0.513,35.004,3.448,27.393,4.325
913,316.640747,-58.734829,363.95,1612.38,15.995,2,0.02,2.078,1,12.972,0.756,0.763,0.144,0.974,0.088,-999.0,9999.0,1.608,0.123,3.842,0.222,4.922,0.449,7.401,0.364,8.116,0.507,14.673,13.815,6.158,8.069
914,316.641296,-58.735016,359.01,1608.99,5.077,3,0.13,1.559,1,6.577,0.764,0.055,0.144,0.274,0.088,0.259,0.141,0.328,0.123,1.71,0.222,1.608,0.448,3.223,0.363,3.741,0.509,10.858,9.381,7.826,6.71
915,316.456085,-58.735081,2089.11,1608.56,61.843,0,0.03,2.926,0,40.923,0.785,0.23,0.083,0.319,0.055,0.494,0.082,1.059,0.092,2.816,0.156,4.217,0.294,7.711,0.364,11.246,0.514,67.07,4.644,68.241,6.846
916,316.54541,-58.734974,1254.83,1610.74,41.1,0,0.07,1.822,0,32.01,0.834,-0.018,0.083,0.056,0.055,0.339,0.082,0.962,0.092,3.956,0.162,6.837,0.294,11.214,0.364,16.102,0.509,33.554,3.441,21.661,4.036
917,316.524261,-58.735039,1452.36,1609.59,17.17,0,0.57,1.684,0,14.741,0.751,0.037,0.083,0.171,0.055,0.235,0.082,0.664,0.092,2.394,0.156,3.715,0.293,5.827,0.364,7.211,0.509,16.151,2.284,11.102,2.6
918,316.540588,-58.73497,1299.82,1610.83,2.437,0,0.01,1.308,0,3.749,0.758,0.486,0.088,0.635,0.055,0.847,0.082,0.921,0.092,1.49,0.156,1.753,0.293,11.455,0.364,2.555,0.511,2.651,0.675,3.191,1.041
919,316.564148,-58.735184,1079.69,1606.87,35.172,0,0.01,3.232,0,22.103,0.839,3.575,0.084,3.793,0.055,4.801,0.082,5.082,0.092,8.322,0.156,9.513,0.294,13.064,0.365,14.013,0.509,19.938,2.37,15.931,2.963
920,316.504242,-58.735195,1639.4,1606.79,44.459,0,0.03,2.32,0,32.756,0.746,0.446,0.083,0.635,0.055,0.943,0.082,1.637,0.092,4.256,0.156,6.129,0.293,9.836,0.363,13.704,0.513,35.946,3.63,29.697,4.77
921,316.511719,-58.735687,1569.33,1597.92,124.412,2,0.04,1.942,0,93.773,0.752,0.427,0.084,0.8,0.055,2.847,0.082,7.52,0.092,16.235,0.169,20.35,0.294,29.043,0.364,39.055,0.508,57.779,4.542,45.917,6.125
922,316.555573,-58.735054,1159.64,1609.25,3.646,0,0.73,1.801,0,2.616,0.871,0.932,0.083,1.038,0.055,0.986,0.082,1.178,0.092,1.647,0.156,2.248,0.294,2.103,0.364,1.425,0.512,3.849,1.052,1.221,1.323
923,316.670105,-58.735027,89.73,1608.2,8.544,0,0.0,2.576,1,6.804,0.84,1.271,0.144,1.46,0.108,1.594,0.142,1.679,0.196,3.689,0.271,3.593,0.551,5.489,0.363,5.792,0.517,-999.0,9999.0,-999.0,9999.0
924,316.528137,-58.735271,1416.2,1605.39,62.134,0,0.98,1.239,0,51.967,0.751,0.116,0.083,0.439,0.055,1.768,0.082,3.745,0.093,21.921,0.156,32.015,0.293,49.304,0.363,58.719,0.513,21.709,3.058,18.702,3.759
925,316.509766,-58.73531,1587.64,1604.72,14.492,3,0.61,2.013,0,12.441,0.754,0.594,0.083,0.78,0.056,0.917,0.082,1.277,0.092,2.742,0.156,3.955,0.293,4.865,0.364,6.088,0.505,7.839,1.466,8.1,2.226
926,316.509552,-58.735657,1589.71,1598.48,34.191,2,0.02,2.345,0,25.467,0.754,2.05,0.084,2.577,0.057,2.982,0.082,3.59,0.092,7.342,0.161,10.272,0.294,12.491,0.364,15.02,0.514,26.787,3.024,25.735,4.474
927,316.572937,-58.735409,997.51,1602.75,14.385,0,0.02,2.232,0,11.279,0.972,0.851,0.083,1.124,0.055,1.186,0.082,1.593,0.092,2.19,0.156,3.089,0.294,5.223,0.364,5.354,0.512,12.974,2.586,13.282,3.411
928,316.611084,-58.735542,641.34,1599.96,175.416,0,0.12,2.053,0,128.374,0.756,0.55,0.102,2.277,0.071,8.153,0.1,20.544,0.112,37.185,0.191,44.38,0.384,49.326,0.519,76.849,0.755,53.56,5.686,39.918,5.865
929,316.540009,-58.735443,1305.1,1602.32,40.253,0,0.0,3.688,0,23.87,0.751,3.155,0.084,4.144,0.059,5.157,0.082,5.739,0.092,7.661,0.156,8.361,0.294,14.205,0.364,15.996,0.513,26.32,2.827,26.484,4.004
930,316.518585,-58.735481,1505.21,1601.61,20.762,2,0.02,2.218,0,15.749,0.75,0.433,0.083,0.729,0.055,2.09,0.082,4.703,0.092,7.538,0.156,8.98,0.293,10.737,0.363,11.8,0.508,10.044,1.883,8.653,2.308
931,316.518494,-58.73576,1506.21,1596.6,8.336,3,0.0,2.411,0,7.762,0.755,0.094,0.083,0.224,0.055,1.204,0.082,3.052,0.092,4.525,0.156,5.254,0.293,5.692,0.363,5.932,0.506,8.167,1.317,8.626,1.804
932,316.578705,-58.733723,943.61,1633.05,56.63,0,0.61,1.594,0,45.897,0.833,0.289,0.083,0.265,0.055,0.593,0.082,1.611,0.092,6.559,0.156,10.302,0.294,16.127,0.364,20.531,0.512,48.788,4.289,43.019,5.091
933,316.532898,-58.735741,1371.51,1596.93,455.46,0,1.0,1.3,0,369.785,0.753,2.875,0.084,13.613,0.055,46.989,0.082,89.251,0.092,224.636,0.156,270.093,0.294,348.34,0.365,390.599,0.506,128.796,6.757,77.538,7.327
934,316.587219,-58.735451,864.15,1601.88,8.423,0,0.0,2.288,0,6.306,0.763,0.517,0.083,0.532,0.055,0.676,0.082,1.142,0.092,2.577,0.156,2.819,0.294,2.908,0.371,4.044,0.512,3.636,1.538,2.27,1.073
935,316.64978,-58.735416,279.8,1601.59,13.651,0,0.25,1.729,1,11.186,0.768,-0.09,0.144,0.012,0.088,0.248,0.142,0.17,0.159,1.474,0.271,1.184,0.55,3.502,0.363,6.198,0.506,8.084,5.163,-999.0,9999.0
936,316.606018,-58.735443,688.44,1601.77,6.712,0,0.0,2.913,0,4.789,0.758,0.287,0.102,0.55,0.071,0.66,0.1,0.683,0.112,1.03,0.192,3.514,0.344,2.171,0.529,2.88,0.824,2.244,0.858,4.295,1.534
937,316.625946,-58.735592,502.33,1598.87,47.189,0,0.03,2.445,0,33.35,0.762,1.298,0.11,1.41,0.071,2.362,0.1,3.483,0.119,7.283,0.192,10.234,0.384,12.184,0.367,16.955,0.505,28.457,5.827,29.846,6.151
938,316.535187,-58.735821,1350.18,1595.53,95.327,0,0.45,1.735,0,73.317,0.753,0.19,0.083,0.329,0.055,0.744,0.082,2.351,0.097,9.454,0.156,15.759,0.296,26.502,0.364,35.407,0.512,94.941,5.983,60.064,6.616
939,316.654297,-58.735462,237.44,1600.68,5.167,0,0.38,2.23,1,4.496,0.762,0.269,0.144,0.415,0.088,0.299,0.142,0.587,0.159,1.435,0.271,1.388,0.551,1.747,0.364,1.561,0.506,-999.0,9999.0,-999.0,9999.0
940,316.666351,-58.735569,124.87,1598.53,29.661,0,0.01,2.717,1,20.716,0.759,0.673,0.145,0.784,0.088,1.117,0.142,1.605,0.16,2.683,0.272,3.514,0.552,6.898,0.364,9.665,0.507,-999.0,9999.0,-999.0,9999.0
941,316.652435,-58.735546,255.02,1599.21,3.492,0,0.01,1.634,1,2.649,0.763,0.479,0.144,0.536,0.088,0.5,0.142,0.995,0.159,1.602,0.271,2.463,0.551,1.983,0.364,2.458,0.509,-999.0,9999.0,-999.0,9999.0
942,316.480957,-58.735813,1856.82,1595.55,10.197,0,0.13,2.353,0,6.843,0.75,-0.074,0.083,0.187,0.055,1.022,0.083,1.617,0.092,2.169,0.156,2.508,0.293,2.582,0.364,2.649,0.51,3.783,0.91,7.462,1.782
943,316.513336,-58.735821,1554.46,1595.56,75.358,0,1.0,1.221,0,62.957,0.752,0.618,0.083,2.667,0.055,9.294,0.082,17.249,0.092,40.4,0.156,48.499,0.294,61.743,0.364,69.206,0.506,22.924,3.111,17.737,4.088
944,316.44519,-58.735874,2191.0,1594.17,25.689,0,0.02,1.996,0,19.06,0.994,0.652,0.083,0.997,0.055,2.191,0.082,3.786,0.092,6.05,0.156,6.937,0.293,8.654,0.364,10.913,0.516,9.527,1.923,13.637,3.206
945,316.595703,-58.735935,784.76,1593.04,36.321,0,0.02,2.593,0,25.208,0.759,1.417,0.083,1.719,0.056,2.227,0.082,2.66,0.101,5.725,0.158,12.094,0.294,10.903,0.473,12.095,0.653,27.313,3.792,22.953,4.567
946,316.505341,-58.735924,1629.15,1593.63,7.714,0,0.01,1.85,0,6.772,0.752,1.065,0.083,1.084,0.055,1.407,0.082,1.791,0.092,2.795,0.156,3.43,0.294,4.371,0.364,4.074,0.506,6.315,1.904,5.591,2.421
947,316.63974,-58.736244,373.65,1586.92,237.354,2,0.03,3.375,0,134.56,0.761,1.661,0.145,1.923,0.088,3.042,0.142,5.413,0.123,15.28,0.222,24.114,0.449,38.857,0.364,56.579,0.513,145.415,17.623,-999.0,9999.0
948,316.637756,-58.736282,392.16,1586.21,153.896,3,0.05,2.412,0,100.305,0.758,6.321,0.144,8.69,0.088,11.874,0.142,15.92,0.123,26.531,0.222,33.872,0.449,38.329,0.364,52.104,0.503,97.758,14.202,91.091,17.236
949,316.584167,-58.735947,892.72,1592.97,5.024,0,0.0,1.922,0,4.142,0.759,0.471,0.083,0.561,0.055,0.733,0.082,1.354,0.092,2.344,0.156,2.561,0.293,2.712,0.364,3.417,0.513,1.838,1.093,4.721,1.481
950,316.653534,-58.735916,244.77,1592.56,16.417,0,0.24,1.798,1,13.037,0.764,1.106,0.144,1.394,0.088,1.642,0.142,2.792,0.159,5.391,0.272,5.644,0.551,7.413,0.364,8.919,0.512,-999.0,9999.0,-999.0,9999.0
951,316.516174,-58.736355,1527.71,1585.9,251.233,0,0.03,3.094,0,151.028,0.75,2.677,0.084,4.369,0.055,9.698,0.082,21.511,0.092,39.09,0.156,47.603,0.294,63.279,0.365,79.403,0.514,79.856,5.024,58.351,6.044
952,316.528473,-58.736046,1413.02,1591.49,18.689,0,0.83,1.397,0,15.978,0.748,-0.054,0.083,0.0,0.055,0.14,0.082,0.531,0.092,1.852,0.156,2.86,0.316,5.476,0.363,8.019,0.516,15.497,2.243,14.256,2.819
953,316.538239,-58.736061,1321.79,1591.2,4.311,0,0.43,1.799,0,4.091,0.748,0.355,0.083,0.614,0.057,1.255,0.082,1.718,0.092,2.203,0.156,2.328,0.293,2.422,0.363,2.596,0.512,2.756,1.237,8.161,2.835
954,316.436646,-58.736668,2270.79,1579.83,226.691,0,0.03,3.619,0,122.124,1.163,6.352,0.083,9.398,0.055,22.663,0.082,32.248,0.092,58.72,0.156,69.296,0.293,77.581,0.445,96.79,0.608,49.678,4.149,44.307,5.997
955,316.564331,-58.736187,1078.06,1588.76,4.586,0,0.92,1.142,0,3.392,0.848,0.008,0.083,0.416,0.055,1.15,0.082,2.009,0.092,2.992,0.156,3.406,0.294,3.955,0.364,4.846,0.514,3.023,1.04,-0.28,0.842
956,316.670288,-58.736862,88.07,1575.18,556.179,0,0.03,5.487,1,215.754,0.839,4.592,0.144,8.135,0.088,25.779,0.142,42.554,0.196,69.699,0.271,80.556,0.551,100.8,0.364,130.999,0.509,-999.0,9999.0,-999.0,9999.0
957,316.459473,-58.736404,2057.55,1584.8,59.501,0,0.99,1.412,0,47.388,0.752,1.562,0.083,5.63,0.055,14.84,0.082,24.037,0.092,37.4,0.156,41.904,0.293,48.768,0.364,53.895,0.508,17.133,2.366,9.349,2.502
958,316.575623,-58.736591,972.38,1581.42,175.853,0,0.04,1.919,0,131.184,0.89,0.667,0.083,2.023,0.055,7.716,0.082,14.2,0.092,26.846,0.156,33.817,0.293,48.262,0.364,65.779,0.509,48.598,4.298,33.538,4.654
959,316.645203,-58.736229,322.59,1587.05,13.542,3,0.81,1.479,0,12.56,0.758,0.499,0.144,0.207,0.088,0.459,0.142,1.053,0.123,3.91,0.222,5.344,0.449,8.312,0.364,11.683,0.504,14.661,7.954,11.143,6.453
960,316.645996,-58.736423,315.15,1583.57,34.463,2,0.0,2.984,1,23.858,0.758,1.638,0.145,1.831,0.088,2.646,0.142,3.659,0.123,6.86,0.222,12.477,0.449,12.561,0.364,14.423,0.508,66.53,12.538,24.564,8.836
961,316.649048,-58.736244,286.61,1586.7,7.017,0,0.41,1.294,1,6.051,0.758,0.028,0.144,0.073,0.088,0.394,0.142,0.322,0.159,1.112,0.271,0.153,0.55,2.28,0.363,2.076,0.508,8.89,5.627,-999.0,9999.0
962,316.505432,-58.736317,1628.16,1586.61,3.933,1,0.72,2.044,0,3.076,0.752,0.484,0.083,0.499,0.055,0.712,0.082,1.148,0.095,1.827,0.156,2.271,0.294,2.087,0.364,3.187,0.51,3.112,1.409,2.419,1.754
963,316.509369,-58.736389,1591.5,1585.31,5.646,0,0.47,1.811,0,5.71,0.754,1.014,0.084,1.236,0.055,1.397,0.082,1.392,0.092,2.382,0.172,2.904,0.294,3.46,0.365,3.713,0.509,7.798,1.483,6.985,1.99
964,316.48114,-58.736698,1855.16,1579.66,84.018,0,0.09,2.164,0,58.784,0.753,-0.005,0.083,0.017,0.055,0.289,0.082,1.064,0.092,4.516,0.156,8.14,0.293,14.993,0.364,23.05,0.502,66.671,4.524,52.508,5.79
965,316.47113,-58.736488,1948.5,1583.37,6.517,0,0.1,1.922,0,5.134,0.751,0.192,0.083,0.543,0.055,1.313,0.082,1.773,0.092,2.306,0.156,3.025,0.293,3.405,0.364,3.805,0.511,3.283,0.927,2.285,1.207
966,316.526337,-58.736488,1432.77,1583.48,6.121,0,0.07,1.615,0,5.48,0.756,0.282,0.083,0.317,0.055,0.358,0.082,0.571,0.094,1.765,0.156,2.516,0.293,2.921,0.364,4.415,0.516,5.96,1.515,1.098,1.204
967,316.622681,-58.736423,533.02,1583.96,3.209,0,0.06,1.432,0,2.865,0.763,0.23,0.102,0.451,0.071,1.079,0.1,1.56,0.112,2.052,0.192,2.249,0.384,2.03,0.406,2.376,0.542,0.23,1.163,-1.944,1.453
968,316.46521,-58.736546,2003.92,1582.3,8.87,0,0.75,1.39,0,7.504,0.754,0.547,0.084,0.561,0.055,0.725,0.082,1.0,0.092,2.033,0.156,2.753,0.294,3.4,0.364,4.249,0.511,4.989,1.217,3.743,1.487
969,316.457367,-58.736671,2077.26,1579.96,2.501,0,0.73,1.075,0,1.926,0.751,0.01,0.083,-0.048,0.055,0.059,0.084,0.119,0.093,1.111,0.156,1.67,0.293,2.597,0.364,3.129,0.518,1.083,0.892,-1.334,0.394
970,316.509247,-58.73671,1592.68,1579.54,5.738,0,0.13,1.886,0,6.207,0.754,0.948,0.084,1.155,0.055,1.349,0.082,1.525,0.092,2.174,0.165,2.449,0.294,4.166,0.364,3.893,0.515,6.815,1.929,5.7,2.387
971,316.572845,-58.736721,998.3,1579.09,8.853,0,0.07,1.699,0,7.535,0.977,1.81,0.095,2.013,0.055,2.384,0.082,2.483,0.092,3.915,0.156,4.256,0.294,7.045,0.365,4.462,0.513,4.791,1.681,3.11,2.233
972,316.53006,-58.73695,1398.06,1575.17,41.1,0,0.08,1.678,0,32.557,0.754,-0.024,0.083,0.012,0.055,0.086,0.082,0.734,0.092,3.061,0.156,5.26,0.295,10.334,0.364,14.078,0.511,34.298,3.549,28.987,4.614
973,316.424561,-58.736839,2383.77,1576.54,14.134,1,0.0,9.507,1,-999.0,9999.0,-0.036,0.102,-0.029,0.071,0.114,0.13,-0.006,0.105,-0.194,0.191,-0.077,0.347,0.57,0.797,-1.308,1.157,-0.177,0.064,1.437,0.796
974,316.542938,-58.737068,1277.91,1573.03,52.235,0,0.07,1.953,0,39.633,0.81,0.005,0.083,0.095,0.055,0.182,0.082,0.919,0.092,3.579,0.156,6.597,0.293,12.126,0.364,16.517,0.513,41.721,3.597,31.499,4.592
975,316.501068,-58.737087,1668.96,1572.72,28.541,0,0.04,1.719,0,22.849,0.75,-0.018,0.083,0.12,0.055,0.355,0.082,0.623,0.092,2.05,0.156,3.173,0.293,5.255,0.364,7.834,0.508,25.326,3.134,24.782,4.172
976,316.507446,-58.737152,1609.35,1571.53,41.499,0,0.05,1.813,0,32.883,0.751,0.904,0.084,1.002,0.055,1.458,0.082,2.131,0.092,5.0,0.156,7.198,0.293,12.434,0.364,13.7,0.508,37.369,3.888,27.278,4.648
977,316.63324,-58.737015,434.29,1573.1,37.556,0,0.99,1.293,0,31.431,0.76,-0.063,0.102,0.208,0.071,1.098,0.101,2.511,0.113,14.192,0.192,20.48,0.385,29.277,0.365,35.044,0.513,10.909,5.246,6.581,3.673
978,316.637115,-58.737183,398.0,1570.02,223.067,0,0.98,1.408,0,178.81,0.759,1.204,0.144,4.394,0.085,15.826,0.135,31.265,0.121,100.688,0.219,137.127,0.429,168.404,0.363,196.744,0.511,92.005,15.148,72.144,14.095
979,316.642334,-58.737045,349.24,1572.44,21.115,0,0.02,2.479,0,14.422,0.759,0.427,0.145,0.412,0.088,0.676,0.142,1.067,0.123,2.604,0.222,4.086,0.449,6.366,0.364,7.895,0.51,14.035,5.749,13.244,7.796
980,316.486725,-58.737057,1802.8,1573.19,17.761,0,0.8,1.794,0,13.765,0.751,0.017,0.083,0.106,0.055,0.181,0.082,0.501,0.092,1.961,0.156,2.936,0.293,5.115,0.363,6.871,0.514,10.838,1.935,8.563,2.445
981,316.49234,-58.73708,1750.56,1572.81,12.953,0,0.15,1.911,0,10.362,0.75,2.142,0.083,2.557,0.055,4.969,0.082,6.681,0.092,7.64,0.156,8.512,0.293,8.076,0.364,9.529,0.511,4.834,1.349,4.501,1.952
982,316.587402,-58.737259,862.55,1569.3,237.397,0,0.99,1.289,0,194.19,0.757,7.701,0.084,35.42,0.055,83.815,0.082,124.202,0.092,173.089,0.156,190.219,0.294,212.261,0.374,233.819,0.515,68.753,6.593,31.967,4.553
983,316.540039,-58.737068,1304.97,1573.05,2.772,0,0.02,1.495,0,2.384,0.756,0.306,0.083,0.327,0.055,0.25,0.082,0.46,0.092,0.664,0.156,0.887,0.294,1.571,0.364,1.267,0.508,0.953,1.276,-0.063,1.947
984,316.551697,-58.737141,1195.86,1571.72,11.509,0,0.39,1.565,0,9.766,0.918,-0.033,0.089,0.047,0.055,0.158,0.082,0.288,0.092,1.029,0.156,1.726,0.294,3.491,0.364,3.961,0.511,6.093,1.531,1.426,1.514
985,316.576324,-58.737179,965.94,1570.83,41.564,0,0.98,1.28,0,36.415,0.888,0.145,0.083,1.25,0.055,4.697,0.082,8.989,0.094,22.901,0.161,28.562,0.294,36.444,0.364,40.714,0.51,19.734,2.228,16.967,2.71
986,316.509125,-58.737129,1593.73,1571.96,2.92,0,0.67,1.466,0,4.086,0.751,0.681,0.083,0.686,0.055,0.82,0.082,1.045,0.092,2.002,0.156,2.464,0.293,2.911,0.364,2.791,0.508,4.608,1.517,3.723,1.785
987,316.629303,-58.737194,471.08,1569.96,25.442,0,0.98,1.28,0,21.604,0.76,0.278,0.102,1.351,0.071,4.597,0.1,8.597,0.118,15.734,0.191,17.64,0.384,21.876,0.364,24.133,0.506,13.351,6.098,3.716,2.532
988,316.62735,-58.737141,489.32,1570.92,4.236,0,0.08,1.787,0,3.712,0.763,-0.056,0.102,-0.002,0.071,0.124,0.101,0.506,0.114,0.672,0.192,1.072,0.385,0.904,0.364,1.378,0.514,2.705,2.028,3.182,2.128
989,316.494568,-58.737316,1729.53,1568.55,3.295,0,0.39,1.293,0,3.828,0.75,0.075,0.083,0.27,0.055,0.406,0.082,0.781,0.093,1.55,0.156,1.886,0.293,2.393,0.364,2.905,0.512,2.958,0.774,2.403,1.006
990,316.514313,-58.737724,1545.3,1561.3,83.995,0,0.03,2.139,0,59.783,0.755,0.059,0.084,0.02,0.055,0.15,0.082,0.426,0.092,1.438,0.156,2.641,0.294,5.868,0.365,16.168,0.516,83.653,5.337,91.178,7.97
991,316.571136,-58.737591,1014.51,1563.48,18.088,3,0.11,2.054,0,17.688,0.907,0.224,0.084,1.262,0.055,3.299,0.082,4.645,0.092,6.284,0.156,6.497,0.294,7.462,0.364,8.686,0.509,9.047,1.363,10.774,1.931
992,316.570892,-58.737858,1016.63,1558.69,60.798,3,1.0,1.306,0,52.942,0.898,1.765,0.083,7.893,0.055,19.372,0.082,29.961,0.092,41.955,0.156,46.469,0.293,54.126,0.364,59.102,0.514,29.078,3.165,28.737,4.265
993,316.659271,-58.737507,191.07,1563.78,17.015,0,0.01,1.96,1,13.591,0.763,2.534,0.144,2.695,0.088,3.188,0.142,3.726,0.159,6.062,0.271,7.359,0.551,10.467,0.364,9.493,0.503,-999.0,9999.0,-999.0,9999.0
994,316.677612,-58.737755,19.75,1558.99,31.079,0,0.01,2.975,1,19.627,0.991,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.278,0.364,10.241,0.504,-999.0,9999.0,-999.0,9999.0
995,316.448608,-58.737595,2158.89,1563.27,10.217,0,0.99,1.153,0,8.304,0.94,0.106,0.084,0.134,0.055,0.922,0.082,1.783,0.092,5.813,0.156,6.832,0.294,9.435,0.365,11.182,0.509,3.688,1.127,6.599,2.741
996,316.49527,-58.737701,1723.23,1561.61,19.95,0,0.39,1.712,0,16.283,0.755,0.091,0.083,0.134,0.055,0.149,0.082,0.471,0.094,2.153,0.156,3.097,0.293,5.239,0.364,7.87,0.51,14.413,2.206,8.884,2.503
997,316.596161,-58.737633,780.58,1562.52,6.069,0,0.96,1.615,0,5.142,0.761,0.092,0.085,0.359,0.06,0.97,0.082,1.426,0.104,3.074,0.169,8.296,0.299,4.198,0.475,3.945,0.648,3.7,1.263,5.341,1.839
998,316.509949,-58.737747,1586.12,1560.82,11.238,0,0.02,1.707,0,9.728,0.749,0.121,0.083,0.064,0.055,0.023,0.082,0.264,0.092,0.965,0.156,1.659,0.294,3.187,0.364,3.815,0.512,10.7,2.619,5.748,2.801
999,316.574188,-58.738167,985.82,1553.09,162.955,0,0.03,3.465,0,92.287,0.921,2.678,0.083,4.202,0.055,10.156,0.082,18.037,0.092,28.662,0.156,33.871,0.293,43.28,0.364,51.728,0.504,40.502,3.512,37.394,4.898
1000,316.507965,-58.737808,1604.65,1559.74,11.084,0,0.0,3.605,0,7.5,0.755,0.731,0.089,0.806,0.055,1.402,0.082,2.529,0.092,3.491,0.156,4.115,0.294,5.189,0.364,5.854,0.512,10.001,1.474,8.327,1.767
1001,316.521423,-58.737873,1478.87,1558.57,30.296,0,0.03,1.796,0,24.345,0.751,0.035,0.083,0.174,0.055,0.351,0.082,0.878,0.092,3.107,0.156,5.161,0.293,8.226,0.364,11.722,0.523,24.122,3.182,16.208,3.602
1002,316.424561,-58.737705,2383.51,1561.0,6.785,1,0.98,12.594,1,-999.0,9999.0,-0.04,0.102,-0.009,0.071,-0.083,0.1,-0.038,0.104,-0.143,0.19,0.308,0.346,-0.05,0.795,-1.1,1.189,0.322,0.118,-0.895,0.135
1003,316.597656,-58.737801,766.68,1559.43,10.884,0,0.01,1.98,0,8.514,0.763,0.238,0.102,0.222,0.071,0.194,0.1,0.327,0.104,0.998,0.192,4.103,0.34,2.276,0.477,3.285,0.762,12.273,2.446,14.069,3.068
1004,316.609161,-58.737812,659.35,1559.1,5.16,0,0.0,2.093,0,3.792,0.767,0.488,0.102,0.623,0.071,1.244,0.1,1.512,0.112,1.741,0.192,1.254,0.384,2.215,0.469,1.972,0.753,1.564,0.617,4.822,1.569
1005,316.671448,-58.737904,77.29,1556.39,51.5,0,1.0,1.255,1,43.94,0.847,0.038,0.144,0.74,0.088,3.203,0.142,6.622,0.196,24.952,0.271,31.933,0.589,42.749,0.364,50.203,0.509,-999.0,9999.0,-999.0,9999.0
1006,316.553955,-58.737976,1174.91,1556.64,21.829,0,0.13,2.109,0,15.627,0.876,0.145,0.083,0.244,0.055,0.375,0.082,0.663,0.092,1.733,0.156,2.718,0.293,5.49,0.364,7.034,0.522,19.027,2.568,14.932,3.2
1007,316.51181,-58.738125,1568.71,1554.06,46.615,0,0.07,1.947,0,35.783,0.752,0.123,0.084,0.647,0.055,1.306,0.082,2.281,0.092,5.183,0.156,7.533,0.294,12.209,0.364,16.375,0.511,34.911,3.802,25.419,4.721
