id,ra,dec,xpix,ypix,FOURSTARKs_tot,K_flag,K_star,K_fluxrad,totmask,FOURSTARKs,eFOURSTARKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2
812,31.490692,-58.474754,1013.99,1646.92,47.978,3,0.02,3.368,0,22.917,0.583,1.175,0.062,2.713,0.041,4.419,0.1,4.489,0.089,5.411,0.128,5.935,0.386,6.943,0.572,10.146,0.435,20.982,1.832,21.894,2.988
813,31.376566,-58.474724,2088.11,1647.37,36.762,0,0.01,3.361,0,17.511,0.57,1.941,0.062,3.005,0.041,7.119,0.1,8.802,0.089,11.064,0.128,11.399,0.386,10.885,0.56,13.673,0.428,6.909,1.236,4.435,1.319
814,31.574665,-58.474468,223.65,1651.01,4.868,0,0.01,2.229,0,2.865,0.567,0.259,0.107,0.227,0.065,0.342,0.172,0.14,0.154,0.498,0.22,-0.11,0.67,1.649,0.56,2.375,0.438,-999.0,9999.0,-999.0,9999.0
815,31.428213,-58.474728,1602.02,1647.62,22.251,0,0.01,3.266,0,10.488,0.569,2.979,0.062,3.769,0.041,5.667,0.1,7.565,0.091,9.154,0.128,9.119,0.386,7.943,0.56,8.928,0.427,4.997,0.878,2.92,1.029
816,31.514492,-58.474575,789.99,1649.93,9.45,0,0.6,2.839,0,4.63,0.839,0.47,0.062,0.626,0.041,0.767,0.1,0.909,0.089,1.035,0.128,1.219,0.386,1.412,0.646,3.06,0.509,6.582,1.342,7.428,2.216
817,31.58535,-58.474533,123.08,1649.62,4.176,0,0.69,1.823,0,2.575,0.566,0.766,0.107,1.191,0.065,1.595,0.172,1.541,0.154,1.391,0.22,1.477,0.67,1.785,0.563,1.529,0.435,-999.0,9999.0,-999.0,9999.0
818,31.365536,-58.474663,2191.93,1648.36,10.986,0,0.05,4.767,0,5.881,0.572,0.384,0.062,0.577,0.042,0.79,0.1,0.95,0.089,1.249,0.128,1.762,0.386,2.405,0.579,4.294,0.435,7.26,1.071,6.78,1.207
819,31.410675,-58.47488,1767.08,1644.81,31.818,0,0.03,2.501,0,17.619,0.564,0.001,0.062,0.069,0.041,0.172,0.1,0.397,0.09,1.491,0.128,2.068,0.386,5.126,0.561,7.96,0.427,20.004,1.867,18.128,2.826
820,31.591307,-58.474598,67.03,1648.28,4.205,0,0.01,1.88,0,2.943,0.567,0.699,0.107,1.241,0.065,1.339,0.172,1.702,0.189,2.451,0.22,2.229,0.67,2.451,0.561,2.056,0.432,-999.0,9999.0,-999.0,9999.0
821,31.46018,-58.474804,1301.15,1646.19,6.636,0,0.18,2.267,0,3.951,0.571,-0.089,0.062,-0.022,0.041,-0.083,0.1,0.157,0.089,0.512,0.128,0.372,0.386,1.042,0.564,1.727,0.43,4.705,0.932,0.165,0.726
822,31.555279,-58.47472,406.12,1646.82,4.532,0,0.69,2.062,0,3.468,0.562,0.487,0.077,0.468,0.053,0.477,0.122,1.017,0.108,1.671,0.155,3.74,0.469,1.784,0.557,1.998,0.435,1.514,1.681,-999.0,9999.0
823,31.364201,-58.475101,2204.48,1640.51,76.351,0,0.03,2.83,0,39.084,0.569,0.194,0.063,0.214,0.042,0.469,0.1,0.794,0.089,2.982,0.128,4.414,0.387,10.299,0.639,16.544,0.442,45.02,3.623,51.004,5.44
824,31.406538,-58.475288,1806.02,1637.47,48.12,3,0.02,3.323,0,25.162,0.565,1.708,0.062,2.567,0.041,4.198,0.1,7.53,0.089,10.545,0.128,10.508,0.386,14.974,0.564,15.363,0.427,16.351,1.531,11.686,2.091
825,31.407682,-58.475315,1795.25,1636.93,57.455,3,0.03,3.142,0,29.593,0.57,1.635,0.062,2.447,0.041,4.053,0.1,8.084,0.089,11.789,0.128,12.326,0.386,16.098,0.56,16.226,0.43,24.787,1.979,14.21,2.311
826,31.540201,-58.474998,548.03,1642.03,8.036,2,0.68,3.317,0,3.801,0.567,0.524,0.077,0.782,0.053,1.205,0.122,1.148,0.108,1.439,0.155,1.478,0.469,2.569,0.696,2.843,0.443,4.19,1.384,-999.0,9999.0
827,31.545807,-58.47504,495.27,1641.18,10.998,0,0.01,3.03,0,5.486,0.568,0.668,0.077,0.808,0.053,0.855,0.122,1.583,0.108,3.176,0.155,4.217,0.469,2.602,0.575,4.495,0.427,4.143,1.671,-999.0,9999.0
828,31.56753,-58.474915,290.82,1643.09,4.753,0,0.28,2.165,0,3.51,0.564,0.643,0.107,0.774,0.065,0.898,0.172,1.386,0.131,1.188,0.179,15.025,0.543,1.426,0.562,3.042,0.435,-999.0,9999.0,-999.0,9999.0
829,31.367111,-58.47517,2177.09,1639.29,58.593,0,0.03,3.02,0,29.39,0.57,0.809,0.063,1.186,0.042,1.454,0.1,2.217,0.089,4.363,0.128,6.325,0.387,10.386,0.563,13.259,0.431,36.913,3.704,39.063,4.099
830,31.530643,-58.475239,637.99,1637.83,52.01,0,0.02,3.249,0,24.92,0.563,2.559,0.077,4.1,0.053,9.668,0.122,12.984,0.108,15.972,0.155,17.075,0.469,15.473,0.738,21.263,0.643,9.562,1.586,-999.0,9999.0
831,31.388906,-58.475254,1971.97,1637.93,48.879,3,0.11,2.518,0,25.842,0.571,0.258,0.069,1.065,0.041,3.412,0.1,6.597,0.089,17.725,0.128,19.993,0.386,23.765,0.564,27.741,0.428,14.959,1.691,11.314,2.195
832,31.389946,-58.475399,1962.17,1635.37,26.739,3,0.01,2.96,0,15.651,0.569,-0.02,0.062,0.102,0.041,0.447,0.1,1.058,0.089,3.345,0.133,3.954,0.386,4.571,0.559,6.756,0.429,14.197,1.444,12.692,2.135
833,31.572371,-58.474968,245.26,1642.03,3.202,0,0.49,1.862,0,2.239,0.567,0.102,0.107,0.235,0.065,0.653,0.172,0.743,0.154,0.502,0.22,-0.033,0.67,0.025,0.56,0.637,0.437,-999.0,9999.0,-999.0,9999.0
834,31.542749,-58.475174,524.04,1638.79,11.273,0,0.11,2.44,0,6.223,0.565,0.707,0.077,1.256,0.053,1.812,0.122,1.79,0.108,2.013,0.155,2.023,0.469,3.908,0.662,4.059,0.445,13.388,2.955,-999.0,9999.0
835,31.507654,-58.475197,854.34,1638.86,7.555,0,0.69,2.559,0,4.389,0.885,-0.01,0.063,0.112,0.041,0.272,0.1,0.262,0.089,0.291,0.128,0.338,0.386,0.985,0.584,1.369,0.437,8.866,1.181,10.202,2.248
836,31.403158,-58.475471,1837.83,1634.13,51.947,0,0.03,2.894,0,26.238,0.569,2.255,0.062,3.167,0.041,4.763,0.1,8.636,0.089,13.404,0.128,12.834,0.386,15.481,0.566,16.041,0.428,17.445,1.595,9.927,2.104
837,31.471573,-58.47541,1193.95,1635.27,52.738,0,0.07,2.309,0,30.169,0.572,0.27,0.062,0.406,0.041,0.799,0.1,1.323,0.089,3.422,0.128,4.438,0.386,6.17,0.559,10.349,0.45,50.239,2.949,30.537,3.866
838,31.48917,-58.475388,1028.31,1635.56,20.068,0,0.32,2.225,0,11.387,0.573,0.159,0.062,0.151,0.043,0.233,0.1,0.326,0.089,0.848,0.128,1.778,0.386,2.538,0.567,4.84,0.428,13.596,1.468,13.168,2.279
839,31.455782,-58.475498,1342.56,1633.7,10.173,0,0.08,2.323,0,5.74,0.568,0.011,0.062,-0.005,0.041,0.001,0.1,0.02,0.089,0.39,0.128,0.492,0.386,1.163,0.564,1.719,0.43,5.511,1.033,5.495,1.631
840,31.566193,-58.475323,303.41,1635.76,2.71,0,0.28,1.502,0,2.281,0.565,0.074,0.107,0.168,0.065,0.686,0.172,1.311,0.123,1.631,0.179,6.538,0.543,1.568,0.564,1.894,0.438,-999.0,9999.0,-999.0,9999.0
841,31.417112,-58.475021,1706.5,1642.3,6.871,0,0.3,2.227,0,4.056,0.572,0.444,0.063,0.784,0.042,1.239,0.1,1.363,0.089,1.431,0.128,1.422,0.387,0.495,0.563,2.375,0.428,5.586,0.94,6.699,1.596
842,31.419153,-58.475483,1687.3,1633.98,2.152,0,0.5,1.277,0,1.832,0.566,0.039,0.062,0.153,0.041,0.769,0.1,0.804,0.089,0.892,0.128,0.362,0.385,1.183,0.564,0.672,0.427,0.178,0.078,1.161,0.561
843,31.424408,-58.475574,1637.84,1632.32,10.595,0,0.0,3.487,0,4.929,0.567,0.748,0.062,0.978,0.041,1.35,0.1,2.439,0.089,3.352,0.128,3.04,0.386,3.289,0.561,3.599,0.428,2.097,0.526,2.339,0.876
844,31.38324,-58.475731,2025.29,1629.34,18.629,0,0.0,3.689,0,8.742,0.57,1.948,0.063,2.853,0.042,5.491,0.1,6.291,0.089,7.287,0.128,6.355,0.386,6.221,0.56,8.277,0.429,3.354,0.89,3.11,1.372
845,31.478605,-58.475632,1127.76,1631.24,5.936,0,0.06,2.298,0,3.445,0.57,-0.069,0.063,0.061,0.042,0.011,0.1,0.144,0.089,0.433,0.128,0.393,0.386,0.937,0.565,1.992,0.439,3.259,0.811,5.414,1.623
846,31.351084,-58.475822,2327.91,1627.33,31.255,0,0.01,3.319,0,14.638,0.566,2.599,0.077,4.635,0.054,8.845,0.123,9.766,0.101,11.966,0.157,11.42,0.473,11.994,0.915,13.988,0.569,6.46,1.573,11.854,5.205
847,31.450668,-58.475815,1390.68,1628.03,3.732,0,0.46,2.226,0,2.138,0.569,0.606,0.062,0.675,0.042,0.74,0.1,1.223,0.089,1.499,0.128,1.551,0.386,1.996,0.563,1.488,0.434,0.82,0.462,2.295,0.957
848,31.56988,-58.475796,268.74,1627.18,7.352,0,0.03,2.565,0,4.155,0.564,0.034,0.107,0.157,0.065,0.004,0.172,0.338,0.154,1.048,0.22,1.137,0.67,0.996,0.561,1.306,0.429,-999.0,9999.0,-999.0,9999.0
849,31.445763,-58.475918,1436.85,1626.18,6.056,0,0.18,2.418,0,3.854,0.569,0.113,0.062,0.385,0.041,0.766,0.1,0.995,0.089,1.165,0.128,0.976,0.386,1.711,0.562,1.474,0.428,3.574,0.74,7.083,1.719
850,31.487944,-58.476009,1039.88,1624.35,10.386,0,0.03,2.47,0,6.144,0.571,1.162,0.062,1.362,0.041,1.613,0.1,2.32,0.089,3.422,0.128,3.903,0.386,4.101,0.566,3.871,0.436,5.862,1.057,2.995,0.997
851,31.52702,-58.475849,672.11,1626.88,3.226,0,0.65,1.814,0,1.883,0.596,0.536,0.077,0.82,0.054,1.297,0.122,1.594,0.109,2.293,0.156,1.791,0.47,1.461,0.758,1.903,0.978,2.133,0.751,1.139,1.359
852,31.575075,-58.475864,219.84,1625.85,3.421,0,0.39,1.719,0,1.936,0.562,0.147,0.107,0.184,0.065,0.116,0.172,0.293,0.154,0.222,0.22,1.778,0.67,0.431,0.558,2.21,0.439,-999.0,9999.0,-999.0,9999.0
853,31.456816,-58.475964,1332.83,1625.31,4.746,0,0.65,1.72,0,3.155,0.571,0.007,0.062,-0.007,0.041,-0.014,0.1,0.065,0.089,0.403,0.128,0.504,0.386,0.392,0.563,1.866,0.433,3.608,0.807,4.188,1.51
854,31.493549,-58.476006,987.11,1624.42,15.707,0,0.01,2.895,0,8.376,0.608,0.397,0.062,0.544,0.041,0.982,0.1,1.105,0.089,2.806,0.128,3.583,0.386,4.465,0.569,5.733,0.433,12.819,1.345,4.324,1.378
855,31.571209,-58.475922,256.23,1624.91,9.941,3,0.0,3.52,0,7.289,0.567,0.047,0.107,0.297,0.065,0.446,0.172,0.744,0.154,0.653,0.22,0.599,0.67,1.602,0.569,3.242,0.427,-999.0,9999.0,-999.0,9999.0
856,31.571503,-58.476284,253.48,1618.34,55.137,2,0.04,3.03,0,26.005,0.566,0.351,0.108,0.652,0.065,0.812,0.172,1.376,0.154,2.298,0.22,2.472,0.671,6.28,0.574,11.644,0.427,-999.0,9999.0,-999.0,9999.0
857,31.495651,-58.475117,967.32,1640.34,29.246,0,0.98,1.83,0,17.909,0.635,-0.05,0.063,-0.005,0.041,0.047,0.1,0.14,0.089,2.956,0.14,5.779,0.386,12.61,0.569,17.554,0.437,10.863,1.533,6.737,2.024
858,31.386267,-58.476116,1996.79,1622.39,6.795,0,0.0,2.401,0,4.055,0.566,-0.034,0.062,0.019,0.041,0.024,0.1,-0.075,0.089,0.036,0.138,-0.684,0.386,0.138,0.556,0.835,0.44,7.414,1.256,9.265,2.068
859,31.540457,-58.476139,545.65,1621.47,7.459,0,0.01,2.486,0,4.166,0.564,0.606,0.077,0.813,0.054,1.007,0.122,1.325,0.108,1.303,0.155,1.648,0.469,2.372,0.704,2.876,0.448,5.102,1.501,-999.0,9999.0
860,31.490379,-58.47625,1016.95,1620.0,19.528,0,0.06,2.226,0,11.852,0.583,1.281,0.062,1.951,0.041,4.494,0.1,5.575,0.089,7.157,0.128,7.153,0.386,8.371,0.576,9.193,0.43,7.061,1.231,6.023,1.84
861,31.462238,-58.476376,1281.8,1617.9,15.778,0,0.22,2.281,0,9.345,0.569,0.076,0.062,0.092,0.043,0.177,0.1,0.16,0.089,0.282,0.128,0.336,0.385,0.823,0.561,1.93,0.435,11.978,1.47,11.336,2.27
862,31.468081,-58.476349,1226.82,1618.39,6.861,0,0.17,2.412,0,3.829,0.571,-0.041,0.062,0.005,0.041,-0.161,0.1,0.05,0.091,0.328,0.128,0.382,0.386,1.121,0.572,0.995,0.439,3.232,0.771,0.328,0.676
863,31.520679,-58.476326,731.79,1618.34,3.307,0,0.5,1.68,0,2.543,0.689,0.411,0.077,0.762,0.053,0.927,0.122,0.84,0.1,0.918,0.155,0.629,0.469,1.372,0.791,1.268,0.799,0.629,0.347,2.856,1.569
864,31.43989,-58.476437,1492.12,1616.81,3.279,0,0.39,1.949,0,2.199,0.57,0.378,0.062,0.551,0.041,0.686,0.1,0.782,0.089,0.953,0.128,0.757,0.386,1.157,0.567,2.273,0.437,1.463,0.403,1.493,0.795
865,31.329126,-58.476826,2534.54,1608.99,48.293,0,0.01,4.685,1,19.416,1.251,1.494,0.077,2.098,0.054,3.82,0.122,6.602,0.109,9.416,0.157,10.038,0.472,-999.0,9999.0,-999.0,9999.0,17.834,4.271,-999.0,9999.0
866,31.494574,-58.477249,977.49,1602.03,2504.303,0,0.99,1.952,0,1459.301,0.615,2.455,0.062,12.035,0.041,55.915,0.1,120.549,0.089,543.533,0.128,851.301,0.386,1282.786,0.564,1528.946,0.434,632.637,10.73,418.769,13.796
867,31.463629,-58.476662,1268.72,1612.77,8.739,0,0.48,1.985,0,5.774,0.574,0.247,0.062,0.65,0.041,0.997,0.1,1.025,0.089,1.315,0.128,0.641,0.386,1.51,0.563,2.775,0.432,5.416,0.974,3.823,1.294
868,31.436842,-58.476772,1520.82,1610.79,9.929,0,0.0,2.946,0,5.262,0.568,0.348,0.062,0.481,0.041,1.198,0.1,1.789,0.089,3.007,0.128,3.479,0.385,3.858,0.556,4.861,0.43,2.046,0.48,1.997,0.944
869,31.527643,-58.476738,666.27,1610.85,25.327,0,0.76,2.019,0,15.215,0.586,-0.048,0.077,0.098,0.053,0.24,0.122,0.241,0.108,1.039,0.155,0.892,0.469,1.871,0.766,8.66,0.84,17.224,2.309,21.501,4.418
870,31.415609,-58.476765,1720.63,1610.92,19.562,0,1.0,1.27,0,12.626,0.568,0.039,0.062,0.008,0.041,-0.05,0.1,0.034,0.089,-0.025,0.128,-0.254,0.386,-1.158,0.562,0.045,0.427,0.284,0.277,-2.155,0.192
871,31.56806,-58.476761,285.9,1609.81,2.533,2,0.63,1.668,0,2.352,0.562,0.074,0.107,0.155,0.07,0.407,0.172,0.786,0.125,0.953,0.189,15.737,0.546,2.307,0.569,1.124,0.435,-999.0,9999.0,-999.0,9999.0
872,31.567734,-58.476837,288.97,1608.48,2.208,3,0.44,1.632,0,2.182,0.566,0.035,0.107,0.196,0.068,0.311,0.172,0.728,0.119,1.011,0.179,13.4,0.543,2.115,0.567,1.77,0.438,-999.0,9999.0,-999.0,9999.0
873,31.428158,-58.477062,1602.53,1605.59,28.816,0,0.01,2.716,0,15.029,0.568,0.016,0.062,0.147,0.041,0.113,0.1,0.578,0.089,1.736,0.128,2.577,0.386,4.961,0.558,6.46,0.43,17.472,1.652,14.64,2.594
874,31.556618,-58.477058,393.59,1604.66,69.236,0,0.42,2.277,0,38.627,0.566,0.002,0.077,0.004,0.055,0.796,0.122,2.931,0.108,8.541,0.155,19.033,0.469,14.626,0.562,19.005,0.439,24.945,5.702,-999.0,9999.0
875,31.453861,-58.477261,1360.64,1601.99,28.686,3,0.01,3.262,0,15.618,0.57,0.654,0.062,0.847,0.041,0.916,0.1,1.354,0.089,2.354,0.128,2.503,0.386,5.104,0.57,7.359,0.432,27.714,1.98,32.276,3.88
876,31.454321,-58.477512,1356.32,1597.45,23.22,3,0.15,2.464,0,14.881,0.573,0.285,0.062,0.349,0.041,0.538,0.1,0.791,0.089,2.048,0.128,2.208,0.386,4.716,0.572,6.725,0.437,20.124,1.807,24.689,3.383
877,31.393162,-58.477062,1931.89,1605.46,6.354,2,0.23,2.863,0,3.817,0.569,0.204,0.063,0.402,0.042,0.854,0.1,0.997,0.089,1.643,0.128,1.506,0.386,1.921,0.561,2.317,0.429,2.737,0.612,2.192,0.859
878,31.486677,-58.476959,1051.8,1607.25,3.297,0,0.53,1.911,0,1.871,0.568,0.429,0.062,0.482,0.041,0.612,0.1,0.49,0.091,0.729,0.128,0.897,0.386,1.326,0.572,1.62,0.43,5.491,1.365,5.225,1.534
879,31.383148,-58.477097,2026.13,1604.71,8.21,0,0.0,2.377,0,5.744,0.569,0.407,0.063,0.558,0.042,0.689,0.1,0.906,0.089,1.294,0.128,1.125,0.386,1.028,0.562,2.148,0.428,6.37,1.162,3.825,1.481
880,31.384863,-58.477077,2009.98,1605.12,7.231,0,0.01,2.449,0,4.602,0.568,0.44,0.062,0.698,0.041,0.772,0.1,0.974,0.089,2.188,0.128,2.122,0.386,1.803,0.562,2.889,0.431,2.606,0.875,0.645,1.073
881,31.5534,-58.477051,423.87,1604.85,2.191,0,0.44,1.58,0,1.859,0.564,0.138,0.077,0.357,0.053,0.675,0.122,1.276,0.108,1.614,0.155,1.443,0.469,2.419,0.557,1.98,0.435,0.734,1.849,-999.0,9999.0
882,31.441061,-58.477417,1481.1,1599.17,14.498,0,0.04,2.675,0,7.709,0.565,0.725,0.062,0.935,0.041,1.171,0.1,1.723,0.089,3.565,0.128,4.106,0.386,3.845,0.566,5.851,0.427,6.898,1.121,3.955,1.233
883,31.458933,-58.477379,1312.91,1599.86,9.845,0,0.0,2.328,0,5.849,0.574,0.019,0.063,0.043,0.042,0.13,0.1,0.223,0.089,0.746,0.128,1.323,0.386,3.118,0.562,3.591,0.439,7.242,1.247,6.284,1.972
884,31.467104,-58.477402,1236.02,1599.42,12.985,0,0.11,2.54,0,7.034,0.574,-0.048,0.062,0.037,0.041,0.158,0.1,0.19,0.089,0.675,0.128,1.698,0.386,2.118,0.564,2.891,0.437,6.483,1.077,7.411,1.867
885,31.547239,-58.47731,481.86,1600.3,3.7,0,0.7,1.59,0,2.431,0.566,0.025,0.077,0.11,0.055,0.687,0.122,1.343,0.109,2.872,0.221,2.505,0.47,2.785,0.563,3.414,0.431,0.652,0.987,-999.0,9999.0
886,31.438623,-58.477497,1504.04,1597.74,10.829,0,0.21,2.301,0,5.995,0.567,0.003,0.062,-0.018,0.041,-0.019,0.1,0.061,0.089,0.388,0.128,0.998,0.386,0.695,0.563,2.3,0.436,6.15,0.983,7.547,1.713
887,31.56389,-58.477463,325.16,1597.31,23.814,0,0.37,2.32,0,13.572,0.563,0.015,0.107,0.049,0.065,-999.0,9999.0,-0.043,0.119,0.543,0.179,1.208,0.543,1.939,0.563,3.746,0.427,-999.0,9999.0,-999.0,9999.0
888,31.345425,-58.477444,2381.14,1598.09,7.311,0,0.0,2.741,1,4.16,0.601,0.969,0.077,1.199,0.054,1.556,0.122,2.424,0.109,3.11,0.157,2.481,0.473,3.441,1.224,3.26,1.405,1.926,0.949,-2.067,1.603
889,31.444817,-58.477448,1445.76,1598.65,4.016,0,0.47,1.943,0,2.661,0.571,0.122,0.062,0.212,0.041,0.253,0.1,0.34,0.089,0.316,0.128,0.343,0.386,0.708,0.561,1.244,0.432,3.42,0.767,1.192,1.01
890,31.381123,-58.478191,2045.17,1585.04,352.018,0,0.03,4.482,0,126.012,0.568,0.074,0.062,0.363,0.041,1.291,0.1,4.283,0.089,16.672,0.128,24.938,0.386,36.677,0.557,51.75,0.427,133.505,4.943,98.919,6.519
891,31.415359,-58.477745,1722.99,1593.26,6.725,0,0.28,2.56,0,3.705,0.565,0.34,0.062,0.496,0.041,0.514,0.1,0.624,0.089,0.814,0.128,0.95,0.407,0.855,0.568,1.744,0.433,2.803,0.621,0.34,0.652
892,31.560719,-58.477676,355.02,1593.51,18.813,2,0.95,1.898,0,14.898,0.563,0.327,0.107,0.562,0.065,1.904,0.172,4.268,0.119,4.812,0.216,3.848,0.543,6.267,0.558,6.868,0.431,8.632,2.853,-999.0,9999.0
893,31.560295,-58.478344,359.01,1581.47,204.302,2,0.04,2.897,0,100.952,0.565,0.687,0.107,1.389,0.065,4.126,0.172,10.614,0.119,20.775,0.179,25.01,0.544,32.453,0.56,45.381,0.431,63.812,8.737,-999.0,9999.0
894,31.594213,-58.47776,39.79,1591.35,2.876,0,0.49,1.93,1,2.063,0.57,0.207,0.107,0.325,0.068,0.446,0.172,0.83,0.189,0.905,0.22,1.161,0.67,0.757,0.557,1.372,0.431,-999.0,9999.0,-999.0,9999.0
895,31.360672,-58.478275,2237.62,1583.29,28.046,0,0.0,3.351,0,13.204,0.569,1.639,0.062,1.933,0.042,2.879,0.119,4.028,0.089,7.488,0.128,7.382,0.386,7.282,0.697,8.714,0.444,9.636,1.971,6.47,2.888
896,31.410778,-58.478184,1766.08,1585.36,16.96,0,0.01,3.213,0,8.168,0.57,1.718,0.062,2.929,0.041,3.764,0.1,3.876,0.089,4.044,0.128,3.98,0.386,3.857,0.574,5.874,0.427,7.195,1.142,7.493,1.774
897,31.416403,-58.478279,1713.15,1583.62,2.203,0,0.43,1.571,0,2.329,0.572,0.175,0.062,0.202,0.041,0.202,0.1,0.431,0.089,0.626,0.128,0.686,0.388,0.541,0.562,0.331,0.427,1.295,0.412,0.276,0.592
898,31.4039,-58.478584,1830.81,1578.1,55.982,0,0.55,2.141,0,33.685,0.566,0.247,0.062,1.323,0.041,5.04,0.1,9.565,0.089,25.042,0.127,28.524,0.385,33.113,0.561,37.062,0.427,16.498,1.696,11.28,2.294
899,31.383421,-58.478756,2023.53,1574.87,24.881,1,0.0,5.193,0,9.766,0.574,1.71,0.062,2.487,0.041,3.384,0.1,3.727,0.089,4.43,0.128,5.023,0.386,6.517,0.563,8.219,0.428,8.727,1.064,8.213,1.474
900,31.56793,-58.478622,287.18,1576.35,14.393,0,0.13,2.251,0,8.527,0.566,0.83,0.107,0.91,0.067,1.106,0.172,1.777,0.12,2.906,0.187,17.211,0.545,4.073,0.562,5.226,0.427,-999.0,9999.0,-999.0,9999.0
901,31.424141,-58.478981,1640.33,1571.04,102.089,0,0.03,3.695,0,45.572,0.569,3.42,0.062,4.827,0.041,7.208,0.1,12.48,0.089,19.153,0.128,19.384,0.386,25.742,0.557,26.216,0.427,30.016,2.171,19.977,2.825
902,31.451385,-58.478672,1383.94,1576.62,5.366,1,0.48,2.89,0,4.377,0.569,0.033,0.062,0.095,0.041,0.028,0.1,0.207,0.089,0.592,0.128,0.725,0.386,1.674,0.563,1.725,0.437,7.183,1.099,3.265,1.336
903,31.584389,-58.478779,132.29,1573.19,36.368,0,0.08,2.203,0,21.094,0.564,0.079,0.107,0.149,0.065,0.12,0.172,0.162,0.153,1.502,0.22,2.728,0.669,5.466,0.562,9.358,0.427,-999.0,9999.0,-999.0,9999.0
904,31.431089,-58.478844,1574.95,1573.5,22.067,0,0.0,3.326,0,9.983,0.57,1.345,0.063,1.75,0.042,2.646,0.1,4.685,0.089,5.903,0.128,6.106,0.386,6.943,0.564,6.843,0.429,4.945,0.876,5.622,1.669
905,31.364559,-58.478756,2201.04,1574.72,4.866,0,0.54,2.622,0,2.825,0.569,0.249,0.062,0.413,0.041,0.475,0.1,0.954,0.089,1.545,0.128,1.553,0.386,1.456,0.632,2.569,0.45,1.961,0.787,9.229,2.312
906,31.397848,-58.478909,1887.76,1572.24,11.72,0,0.06,2.465,0,6.996,0.569,0.218,0.063,0.269,0.042,0.54,0.1,0.694,0.089,1.598,0.132,2.006,0.386,1.9,0.571,3.779,0.435,9.388,1.237,8.096,1.917
907,31.452059,-58.47892,1377.6,1572.11,16.303,3,0.15,3.059,0,9.016,0.572,0.163,0.062,0.251,0.041,0.319,0.1,0.351,0.089,0.999,0.128,1.56,0.386,1.812,0.562,3.303,0.436,15.474,1.713,13.373,2.558
908,31.451685,-58.479328,1381.14,1564.81,29.675,3,0.0,6.63,0,9.579,0.568,0.306,0.062,0.447,0.041,0.408,0.1,0.5,0.089,0.906,0.128,1.598,0.386,2.182,0.566,3.168,0.429,16.394,1.335,15.343,2.199
909,31.500051,-58.477905,925.96,1590.15,44.64,0,0.72,2.313,0,25.441,0.726,1.644,0.062,2.464,0.042,3.821,0.1,6.609,0.089,9.731,0.136,10.221,0.386,14.703,0.564,14.31,0.433,21.501,2.092,12.725,2.652
910,31.578039,-58.47913,192.06,1567.03,39.243,0,0.03,2.574,0,20.82,0.566,0.058,0.107,0.045,0.065,0.322,0.172,0.7,0.154,1.462,0.22,2.708,0.67,4.226,0.562,7.212,0.44,-999.0,9999.0,-999.0,9999.0
911,31.442722,-58.479256,1465.48,1566.13,6.887,0,0.24,2.416,0,4.209,0.569,0.509,0.063,0.589,0.042,0.819,0.1,0.902,0.089,1.679,0.128,1.855,0.387,2.797,0.558,3.718,0.435,4.719,1.019,3.875,1.651
912,31.569613,-58.479336,271.36,1563.48,60.899,0,0.8,2.076,0,36.062,0.565,6.156,0.107,8.742,0.065,15.692,0.172,19.898,0.154,22.54,0.22,27.444,0.67,23.146,0.564,26.323,0.429,-999.0,9999.0,-999.0,9999.0
913,31.455114,-58.479454,1348.85,1562.49,21.964,0,0.28,2.059,0,13.452,0.566,-0.046,0.062,0.046,0.041,0.045,0.1,0.253,0.089,1.021,0.128,1.679,0.386,3.423,0.563,5.802,0.43,18.47,2.0,13.772,2.73
914,31.551208,-58.479206,444.56,1566.09,4.418,0,0.26,2.255,0,2.761,0.568,0.096,0.077,0.325,0.053,0.549,0.122,0.752,0.108,1.42,0.155,0.936,0.469,1.567,0.562,2.166,0.428,2.535,1.229,-999.0,9999.0
915,31.573908,-58.479256,230.95,1564.84,12.751,0,0.71,1.914,0,7.665,0.566,0.019,0.107,0.03,0.065,0.304,0.172,0.48,0.154,1.74,0.22,2.163,0.67,3.715,0.56,4.065,0.427,-999.0,9999.0,-999.0,9999.0
916,31.591839,-58.479313,62.21,1563.46,9.022,0,0.06,2.342,0,5.335,0.564,0.705,0.107,1.159,0.065,2.488,0.172,2.993,0.189,4.041,0.22,5.619,0.67,3.915,0.561,4.24,0.434,-999.0,9999.0,-999.0,9999.0
917,31.383694,-58.479801,2020.95,1556.05,778.076,0,0.03,3.534,0,334.157,0.57,2.881,0.062,8.59,0.041,37.646,0.1,66.968,0.089,110.818,0.128,122.028,0.386,148.208,0.557,194.984,0.429,122.48,4.84,104.597,6.531
918,31.452808,-58.479469,1370.55,1562.23,22.081,0,0.01,2.599,0,12.739,0.569,3.067,0.062,3.736,0.041,3.874,0.1,3.96,0.089,5.045,0.128,6.426,0.386,7.317,0.56,7.7,0.435,17.894,1.761,17.548,3.054
