PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,U_B,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
351,1.335,0.525,0.841,0.662,1.934,0.324,0.657,0.426,0,0,0
352,1.335,0.567,0.751,-0.048,0.428,1.337,2.119,0.817,0,0,0
353,1.335,0.942,1.462,1.427,1.622,0.625,0.964,1.329,0,0,0
354,1.335,0.377,0.571,0.263,0.355,0.286,0.35,1.003,0,0,0
355,1.335,0.64,1.041,0.587,0.982,1.078,1.661,0.791,0,0,0
356,1.335,0.341,0.439,0.906,2.038,0.213,0.179,0.881,0,0,0
357,1.335,0.285,0.36,0.278,1.269,0.296,0.355,0.297,0,0,0
358,1.335,0,0,0,-1,0,0,0,0,0,0
359,1.335,0,0,0,-1,0,0,0,0,0,0
360,1.335,0.427,0.711,0.742,2.19,0.458,0.825,0.68,0,0,0
361,1.335,0.498,0.654,0.147,0.718,1.213,1.081,0.592,0,0,0
362,1.335,0.215,0.187,0.024,1.069,0.22,0.193,0.142,0,0,0
363,1.335,0.412,0.536,0.324,0.546,0.67,0.816,0.729,0,0,0
364,1.335,0.4,0.497,0.295,0.566,0.7,0.562,0.648,0,0,0
365,1.335,0.597,0.974,0.689,0.441,1.218,2.108,1.791,0,0,0
366,1.335,0.517,0.818,0.227,1.343,0.499,0.786,0.208,0,0,0
367,1.335,0,0,0,-1,0,0,0,0,0,0
368,1.335,0.598,0.955,0.388,0.999,0.734,1.175,0.665,0,0,0
369,1.335,0.804,1.35,1.115,0.902,1.042,1.732,1.573,0,0,0
370,1.335,0.263,0.29,0,0.37,0.452,0.698,0.483,0,0,0
371,1.335,0,0,0,-1,0,0,0,0,0,0
372,1.335,0.49,0.771,0.77,0.797,0.734,1.088,1.003,0,0,0
373,1.335,0.803,1.276,1.02,1.008,0.831,1.406,1.415,0,0,0
374,1.335,0.435,0.702,0.352,0.323,0.71,1.183,1.143,0,0,0
375,1.335,0.909,1.54,1.047,2.286,0.688,0.967,0.431,0,0,0
376,1.335,0.299,0.337,-0.056,0.547,0.268,0.364,0.267,0,0,0
377,1.335,0.655,0.971,0.523,2.061,0.409,0.66,0.397,0,0,0
378,1.335,0.377,0.514,0.347,0.747,0.294,0.515,0.57,0,0,0
379,1.335,0.32,0.382,-0.014,0.406,0.878,1.475,0.621,0,0,0
380,1.335,0.225,0.222,-0.022,0.821,0.276,0.186,0.259,0,0,0
381,1.335,0.698,1.016,0.867,0.5,1.026,1.726,1.604,0,0,0
382,1.335,0.634,0.918,0.615,0.909,1.079,1.63,0.884,0,0,0
383,1.335,0.384,0.522,0.414,2.04,0.214,0.213,0.225,0,0,0
384,1.335,0.86,1.458,0.977,2.274,0.597,0.905,0.392,0,0,0
385,1.335,0.509,0.793,0.2,0.5,0.233,0.845,1.409,0,0,0
386,1.335,0.306,0.434,0.688,3.359,0.368,0.474,0.466,0,0,0
387,1.335,0.466,0.763,0.639,0.507,0.518,0.775,1.214,0,0,0
388,1.335,0.671,1.092,0.559,1.716,0.419,0.687,0.366,0,0,0
389,1.335,0,0,0,-1,0,0,0,0,0,0
390,1.335,0.582,0.989,0.911,2.38,0.58,0.881,0.461,0,0,0
391,1.335,0.463,0.645,0.335,1.574,0.288,0.42,0.294,0,0,0
392,1.335,0.273,0.34,-0.06,0.35,0.39,0.552,0.728,0,0,0
393,1.335,0.263,0.285,0.236,2.883,0.226,0.205,-0.052,0,0,0
394,1.335,0.719,1.183,0.119,1.137,0.848,1.613,0.326,0,0,0
395,1.335,0.561,0.746,0.291,0.582,0.705,0.665,0.813,0,0,0
396,1.335,0.327,0.456,0.186,0.35,0.511,0.822,0.771,0,0,0
397,1.335,0.318,0.418,0.348,0.571,0.795,1.441,0.653,0,0,0
398,1.335,0.439,0.578,0.097,0.602,0.703,0.757,0.425,0,0,0
399,1.335,0.337,0.401,0.193,0.641,0.462,0.33,0.396,0,0,0
400,1.335,1.201,1.977,1.464,1.37,1.157,1.905,1.45,0,0,0
401,1.335,0.633,0.865,0.728,1.499,0.369,0.479,0.699,0,0,0
402,1.335,0.416,0.364,0.541,1.436,0.309,0.216,0.527,0,0,0
403,1.335,1.317,2.169,1.279,1.515,1.068,1.781,1.106,0,0,0
404,1.335,1.12,1.856,0.925,1.484,0.977,1.568,0.762,0,0,0
405,1.335,1.3,2.137,1.159,1.463,1.115,1.839,1.052,0,0,0
406,1.335,0.891,1.302,0.771,1.526,0.634,0.841,0.767,0,0,0
407,1.335,0.48,0.748,0.135,0.896,0.791,1.129,0.397,0,0,0
408,1.335,0.227,0.207,-0.06,0.386,0.595,0.974,0.348,0,0,0
409,1.335,0.338,0.511,0.331,0.92,0.337,0.399,0.788,0,0,0
410,1.335,0.438,0.683,0.431,0.367,0.932,1.515,1.139,0,0,0
411,1.335,0.283,0.339,0.106,0.694,0.286,0.357,0.249,0,0,0
412,1.335,0.604,1.002,0.257,0.923,0.743,1.222,0.508,0,0,0
413,1.335,0,0,0,-1,0,0,0,0,0,0
414,1.335,0,0,0,-1,0,0,0,0,0,0
415,1.335,0.379,0.541,0.606,0.831,0.625,0.686,0.844,0,0,0
416,1.335,0.61,0.931,0.589,1.582,0.371,0.542,0.551,0,0,0
417,1.335,0.284,0.311,0.014,0.544,0.527,0.912,0.354,0,0,0
418,1.335,0.492,0.744,0.547,1.354,0.47,0.711,0.544,0,0,0
419,1.335,1.099,1.64,0.542,0.817,1.433,2.275,1.244,0,0,0
420,1.335,0.348,0.499,0.443,1.499,0.218,0.242,0.443,0,0,0
421,1.335,0.217,0.189,0.152,0.723,0.242,0.212,0.377,0,0,0
422,1.335,0.317,0.428,0.072,0.398,0.418,0.608,0.804,0,0,0
423,1.335,0.217,0.284,-0.061,0.497,0.265,0.326,0.88,0,0,0
424,1.335,1.258,2.089,1.202,2.132,0.9,1.25,0.902,0,0,0
425,1.335,0.271,0.348,-0.038,0.763,0.229,0.347,0.521,0,0,0
426,1.335,0.506,0.666,-0.058,0.516,1.241,1.731,0.739,0,0,0
427,1.335,0.434,0.672,0.639,1.503,0.28,0.462,0.598,0,0,0
428,1.335,0.553,0.944,1.663,2.145,0.534,1.088,1.265,0,0,0
429,1.335,0.396,0.639,1.912,2.54,0.417,0.677,1.863,0,0,0
430,1.335,0.777,1.253,0.663,0.656,1.324,2.181,1.243,0,0,0
431,1.335,1.439,2.339,1.914,3.115,0.699,1.103,1.914,0,0,0
432,1.335,0,0,0,-1,0,0,0,0,0,0
433,1.335,0.648,1.058,0.855,1.569,0.442,0.694,0.817,0,0,0
434,1.335,0.418,0.621,0.636,1.099,0.471,0.724,0.743,0,0,0
435,1.335,0.9,1.411,1.34,2.664,0.724,1.015,0.51,0,0,0
436,1.335,1.311,2.146,1.264,1.705,0.78,1.286,1.089,0,0,0
437,1.335,0.32,0.407,0.162,1.372,0.277,0.319,0.146,0,0,0
438,1.335,0.833,1.41,1.915,-1,0,0,0,0,0,0
439,1.335,0,0,0,-1,0,0,0,0,0,0
440,1.335,0.591,0.996,1.105,0.95,0.512,0.824,1.335,0,0,0
441,1.335,0.832,1.312,-0.059,0.374,1.169,2.309,1.364,0,0,0
442,1.335,0.432,0.634,0.191,0.291,0.767,1.126,1.229,0,0,0
443,1.335,1.037,1.574,0.16,0.59,1.44,2.341,1.247,0,0,0
444,1.335,0.213,0.178,-0.06,0.408,0.216,0.188,-0.054,0,0,0
445,1.335,0.76,1.102,0.29,1.515,0.509,0.658,0.087,0,0,0
446,1.335,0,0,0,-1,0,0,0,0,0,0
447,1.335,0.581,1.018,1.689,2.364,0.632,1.059,1.277,0,0,0
448,1.335,0.34,0.457,0.406,1.195,0.362,0.5,0.459,0,0,0
449,1.335,1.034,1.519,1.184,2.069,0.543,0.703,1.358,0,0,0
450,1.335,0.472,0.83,0.919,2.122,0.574,1.019,0.702,0,0,0
451,1.335,0.473,0.836,1.032,1.81,0.559,1.097,0.823,0,0,0
452,1.335,0.681,0.997,0.738,1.44,0.632,0.864,0.701,0,0,0
453,1.335,0.65,0.897,0.671,0.745,0.593,0.989,1.274,0,0,0
454,1.335,0.407,0.743,1.794,2.715,0.555,0.879,1.255,0,0,0
455,1.335,0.741,1.327,1.056,1.559,0.688,1.082,0.963,0,0,0
456,1.335,0.924,1.401,0.463,0.833,1.437,2.334,1.236,0,0,0
457,1.335,0.648,0.862,0.71,1.233,0.658,0.911,0.705,0,0,0
458,1.335,0.53,0.742,0.794,1.082,0.483,0.777,1.033,0,0,0
459,1.335,0.3,0.427,0.605,1.028,0.317,0.383,0.769,0,0,0
460,1.335,0.748,1.202,0.898,0.549,0.823,1.293,1.768,0,0,0
461,1.335,0.294,0.361,-0.056,0.266,0.362,0.563,0.593,0,0,0
462,1.335,0.7,1.253,0.808,1.911,0.635,0.886,0.553,0,0,0
463,1.335,0.653,1.145,0.649,1.194,0.615,1.103,0.756,0,0,0
464,1.335,0.212,0.178,0.983,2.742,0.577,0.767,0.26,0,0,0
465,1.335,0.55,0.898,0.55,1.5,0.518,0.675,0.523,0,0,0
466,1.335,1.101,1.859,1.265,-1,0,0,0,0,0,0
467,1.335,0.537,0.733,0.588,0.95,0.58,0.801,0.652,0,0,0
468,1.335,0,0,0,-1,0,0,0,0,0,0
469,1.335,0.26,0.347,0.857,2.2,0.333,0.492,0.793,0,0,0
470,1.335,0,0,0,-1,0,0,0,0,0,0
471,1.335,0.428,0.547,0.113,0.704,0.48,0.714,0.407,0,0,0
472,1.335,0.503,0.75,0.902,2.973,0.551,0.719,0.774,0,0,0
473,1.335,0.564,0.803,0.382,1.073,0.593,0.988,0.589,0,0,0
474,1.335,0.492,0.721,0.319,0.632,0.515,0.865,1.217,0,0,0
475,1.335,0,0,0,-1,0,0,0,0,0,0
476,1.335,0.806,1.326,1.512,1.27,0.877,1.354,1.636,0,0,0
477,1.335,0.591,0.792,0.78,1.059,0.603,0.894,0.909,0,0,0
478,1.335,1.337,2.192,1.183,1.576,1.068,1.73,0.954,0,0,0
479,1.335,0.579,0.77,0.241,0.334,1.153,1.865,1.099,0,0,0
480,1.335,1.231,2.065,1.1,1.442,1.154,1.939,0.951,0,0,0
481,1.335,0.623,0.849,0.435,0.316,1.101,1.854,1.452,0,0,0
482,1.335,0.544,0.719,0.877,1.267,0.556,0.743,0.846,0,0,0
483,1.335,1.052,1.709,1.69,1.351,1.045,1.684,1.678,0,0,0
484,1.335,0.698,1.022,1.112,1.059,0.828,1.23,1.138,0,0,0
485,1.335,0.453,0.78,0.314,1.533,0.435,0.587,0.132,0,0,0
486,1.335,0.213,0.178,-0.06,0.206,0.416,0.538,0.255,0,0,0
487,1.335,0.652,1.052,0.798,0.558,0.643,1.041,1.613,0,0,0
488,1.335,0.516,0.693,1.03,1.258,0.527,0.713,1.064,0,0,0
489,1.335,0.667,1.12,0.853,0.758,0.792,1.354,1.338,0,0,0
490,1.335,0.937,1.446,0.948,1.128,1.071,1.718,1.216,0,0,0
491,1.335,0.61,0.909,0.294,0.267,0.94,1.639,1.336,0,0,0
492,1.335,0.358,0.493,0.248,0.626,0.388,0.532,0.674,0,0,0
493,1.335,0.743,1.333,0.057,4.478,0.214,2.047,1.655,0,0,0
494,1.335,0.761,1.327,0.806,1.516,0.695,1.043,0.73,0,0,0
495,1.335,0.348,0.453,0.143,0.971,0.275,0.345,0.429,0,0,0
496,1.335,0.427,0.642,0.406,1.291,0.426,0.658,0.423,0,0,0
497,1.335,1.292,2.121,1.071,1.568,1.053,1.658,0.808,0,0,0
498,1.335,0.885,1.565,1.045,5.116,0.711,1.209,1.812,0,0,0
499,1.335,0.395,0.7,0.274,1.376,0.399,0.729,0.243,0,0,0
500,1.335,1.218,2.035,-0.059,0.055,1.213,2.027,1.513,0,0,0
501,1.335,0.75,0.862,0.567,0.738,0.748,1.27,1.107,5,99,0
502,1.335,0,0,0,-1,0,0,0,0,0,0
503,1.335,0.648,0.494,0.144,0.516,0.711,1.181,0.606,0,0,0
504,1.335,0.666,0.757,0.52,0.29,0.711,1.183,1.245,0,0,0
505,1.335,0.742,1.036,0.668,0.465,0.727,1.223,1.638,0,0,0
506,1.335,0.212,0.177,-0.054,0.01,0.212,0.185,-0.061,0,0,0
507,1.335,0.7,0.74,0.248,0.482,0.777,1.293,1.122,0,0,0
508,1.335,0.462,0.408,-0.061,0.322,0.778,1.297,0.525,0,0,0
509,1.335,0.649,0.571,0.11,0.438,0.722,1.197,0.82,0,0,0
510,1.335,0.638,0.736,0.689,0.573,0.786,1.309,0.982,0,0,0
511,1.335,1.404,2.339,1.03,0.302,0.935,1.575,1.914,0,0,0
512,1.335,0.803,1.283,0.901,1.605,0.657,1.05,0.656,0,0,0
513,1.335,0.774,1.319,0.558,0.347,0.842,1.411,1.911,0,0,0
514,1.335,0.656,0.857,0.612,0.83,0.692,1.159,1.091,0,0,0
515,1.335,0.567,0.485,0.06,0.353,0.747,1.24,0.677,0,0,0
516,1.335,0.381,0.576,1.027,0.499,0.711,1.056,1.724,0,0,0
517,1.335,0.81,1.599,0.986,2.211,0.683,1.154,1.03,0,0,0
518,1.335,0.902,1.482,0.888,3.498,0.605,0.764,0.628,0,0,0
519,1.335,0,0,0,-1,0,0,0,0,0,0
520,1.335,0.502,0.73,0.64,1.108,0.576,0.88,0.645,0,0,0
521,1.335,0.659,1.098,0.917,0.726,0.844,1.66,1.56,0,0,0
522,1.335,0.212,0.177,0.311,0.404,0.232,0.221,-0.06,0,0,0
523,1.335,0,0,0,-1,0,0,0,0,0,0
524,1.335,0.438,0.688,0.544,0.535,0.707,1.101,1.011,0,0,0
525,1.335,0.419,0.621,0.354,0.691,0.662,0.774,0.741,0,0,0
526,1.335,0.216,0.198,0.033,0.693,0.228,0.191,0.689,0,0,0
527,1.335,0.218,0.189,0.211,0.927,0.222,0.187,0.003,0,0,0
528,1.335,0.295,0.359,0.397,0.672,0.458,0.398,0.429,0,0,0
529,1.335,0.546,0.864,0.553,0.458,0.766,1.303,1.228,0,0,0
530,1.335,0.58,0.923,0.731,2.251,0.422,0.631,0.792,0,0,0
531,1.335,0,0,0,-1,0,0,0,0,0,0
532,1.335,0.329,0.432,-0.06,0.332,0.577,1.015,0.792,0,0,0
533,1.335,0.212,0.178,-0.061,0.01,0.272,0.308,-0.058,0,0,0
534,1.335,0.219,0.19,-0.055,0.482,0.405,0.412,0.305,0,0,0
535,1.335,0.214,0.827,0.665,1.039,0.215,0.184,0.977,0,0,0
536,1.335,0.533,0.876,0.865,0.611,0.707,1.222,1.309,0,0,0
537,1.335,0,0,0,-1,0,0,0,0,0,0
538,1.335,0.747,1.237,0.784,1.054,0.993,1.664,1.027,0,0,0
539,1.335,0.226,0.207,0.056,0.634,0.446,0.25,0.191,0,0,0
540,1.335,0.214,0.183,0.951,1.508,0.213,0.179,0.963,0,0,0
541,1.335,0.247,0.279,-0.06,0.327,0.43,0.677,0.818,0,0,0
542,1.335,0.221,0.199,0.309,0.724,0.283,0.214,0.508,0,0,0
543,1.335,0.697,1.166,0.668,1.608,0.5,0.767,0.637,0,0,0
544,1.335,0.554,0.875,0.803,1.37,0.508,0.795,0.792,0,0,0
545,1.335,1.162,1.904,1.172,1.963,0.802,1.163,1.056,0,0,0
546,1.335,1.054,1.79,0.399,0.069,0.833,1.414,1.914,0,0,0
547,1.335,0,0,0,-1,0,0,0,0,0,0
548,1.335,0.817,1.377,0.699,0.639,0.724,1.453,1.514,0,0,0
549,1.335,0.339,0.609,1.465,2.986,0.481,0.756,1.703,0,0,0
550,1.335,0.213,0.18,-0.056,0.01,0.212,0.177,-0.029,0,0,0
551,1.335,0.351,0.455,0.19,0.71,0.438,0.561,0.446,0,0,0
552,1.335,0.215,0.249,0.131,1.76,0.213,0.239,0.278,0,0,0
553,1.335,0.673,1.152,0.996,0.667,0.708,1.706,1.616,0,0,0
554,1.335,0.757,1.285,1.379,0.675,0.707,1.525,1.909,0,0,0
555,1.335,0.277,0.329,0.305,0.731,0.358,0.375,0.571,0,0,0
556,1.335,0.652,0.764,0.143,0.906,0.716,1.127,0.317,0,0,0
557,1.335,0.375,0.551,0.427,0.453,0.706,1.125,0.985,0,0,0
558,1.335,0.649,1.372,1.16,1.252,0.657,1.13,1.239,0,0,0
559,1.335,0.248,0.255,0.102,0.734,0.339,0.305,0.212,0,0,0
560,1.335,0.329,0.471,0.661,1.322,0.329,0.471,0.661,0,0,0
561,1.335,0.65,1.105,-0.042,0.329,0.716,1.188,1.152,0,0,0
562,1.335,1.438,2.338,1.247,1.677,1.132,1.875,0.944,0,0,0
563,1.335,1.234,2.034,1.016,1.337,1.234,2.034,1.016,0,0,0
564,1.335,0.364,0.5,0.189,0.868,0.369,0.441,0.358,0,0,0
565,1.335,0.786,1.339,0.691,1.581,0.595,0.803,0.622,0,0,0
566,1.335,0.515,0.8,0.067,0.179,0.274,1.357,1.209,0,0,0
567,1.335,0.429,0.709,0.153,0.16,1.138,1.915,1.185,0,0,0
568,1.335,0.376,0.54,0.211,0.326,0.735,1.22,0.924,0,0,0
569,1.335,0.717,1.214,1.253,0.786,0.898,1.992,1.856,0,0,0
570,1.335,0.36,0.515,0.344,0.368,0.711,1.181,1.009,0,0,0
571,1.335,0.316,0.35,0.026,0.881,0.27,0.275,0.15,0,0,0
572,1.335,0.436,0.66,0.956,0.756,0.656,0.868,0.987,0,0,0
573,1.335,0.446,0.723,0.804,0.671,0.807,0.923,1.08,0,0,0
574,1.335,1.134,1.896,1.77,1.758,0.783,1.344,1.567,0,0,0
575,1.335,0.473,0.8,0.008,0.285,0.835,1.31,1.507,0,0,0
576,1.335,0.565,0.944,1.168,0.683,0.701,1.352,1.506,0,0,0
577,1.335,0.253,0.266,-0.06,0.338,0.386,0.713,0.469,0,0,0
578,1.335,0.213,0.179,0.083,0.844,0.213,0.179,0.34,0,0,0
579,1.335,0.272,0.303,0.139,0.788,0.335,0.378,0.286,0,0,0
580,1.335,0.458,0.701,0.395,0.147,0.781,1.302,1.088,0,0,0
581,1.335,0.214,0.181,-0.059,0.446,0.358,0.443,0.032,0,0,0
582,1.335,0.425,0.656,0.398,0.453,0.708,1.176,0.975,0,0,0
583,1.335,0.419,0.679,0.217,0.201,1.031,1.749,1.039,5,99,0
584,1.335,0.284,0.296,0.52,0.144,0.772,1.014,0.249,0,0,0
585,1.335,0.303,0.387,0.456,2.527,0.272,0.336,1.148,0,0,0
586,1.335,0.301,0.373,0.092,0.479,0.575,0.637,0.683,0,0,0
587,1.335,0.669,1.128,1.094,0.578,0.712,1.597,1.765,0,0,0
588,1.335,0.231,0.388,0.717,0.641,0.268,0.228,0.941,0,0,0
589,1.335,0.381,0.554,0.62,0.897,0.397,0.497,0.78,0,0,0
590,1.335,0.717,1.166,0.945,1.557,0.506,0.805,0.872,0,0,0
591,1.335,0.228,0.209,-0.06,0.323,0.413,0.802,0.34,0,0,0
592,1.335,1.336,2.193,1.264,1.586,1.044,1.736,1.09,0,0,0
593,1.335,0.509,0.798,0.817,0.883,0.561,0.867,1.147,0,0,0
594,1.335,0.485,0.793,0.625,0.323,0.711,1.186,1.6,0,0,0
595,1.335,0.795,1.06,1.813,0.042,0.834,1.454,1.812,0,0,0
596,1.335,0.694,1.261,1.467,1.716,0.423,1.056,1.217,0,0,0
597,1.335,0.214,0.182,-0.061,0.283,0.307,0.421,-0.042,0,0,0
598,1.335,0.66,1.12,0.957,0.552,0.706,1.577,1.762,0,0,0
599,1.335,0.28,0.33,0.434,0.349,0.488,1.131,0.828,0,0,0
600,1.335,0.42,0.669,0.449,0.294,0.793,1.345,1.142,0,0,0
601,1.335,0.465,0.7,0.329,1.429,0.374,0.516,0.295,0,0,0
602,1.335,0.668,1.162,1.282,0.976,0.791,1.315,1.524,0,0,0
603,1.335,0.293,0.362,0.146,0.409,0.54,0.853,0.685,0,0,0
604,1.335,0.391,0.612,0.642,0.66,0.986,0.723,0.989,5,99,0
605,1.335,0.381,0.539,0.336,0.421,0.782,1.087,0.93,0,0,0
606,1.335,0.311,0.386,0.287,0.387,0.538,0.783,0.609,0,0,0
607,1.335,0.415,0.649,0.245,0.255,0.447,1.215,0.89,0,0,0
608,1.335,0.397,0.581,0.807,0.82,0.4,0.529,0.941,0,0,0
609,1.335,0.441,0.71,0.124,0.275,0.767,1.296,1.014,0,0,0
610,1.335,0.42,0.654,0.391,0.104,0.719,1.195,1.07,0,0,0
611,1.335,0.223,0.193,-0.06,0.62,0.309,0.219,-0.051,0,0,0
612,1.335,0.781,1.414,1.768,1.88,0.565,1.295,1.365,0,0,0
613,1.335,0.384,0.617,0.322,0.306,0.75,1.315,1.234,0,0,0
614,1.335,0.516,0.694,0.4,0.358,0.917,1.442,1.005,0,0,0
615,1.335,0.349,0.503,0.648,2.261,0.371,0.64,0.625,0,0,0
616,1.335,0,0,0,-1,0,0,0,0,0,0
617,1.335,0.546,0.885,0.184,1.301,0.557,0.91,0.202,0,0,0
618,1.335,0.473,0.711,0.195,0.324,0.837,1.402,1.049,0,0,0
619,1.335,0.23,0.197,-0.061,0.229,0.36,0.618,-0.039,0,0,0
620,1.335,0.213,0.18,-0.06,0.364,0.296,0.32,0.212,0,0,0
621,1.335,0.425,0.619,0.614,1.149,0.465,0.701,0.673,0,0,0
622,1.335,0.72,1.487,1.056,0.641,0.778,1.296,1.912,0,0,0
623,1.335,0.361,0.538,0.645,0.459,0.848,0.99,1.098,0,0,0
624,1.335,0.302,0.378,-0.055,0.869,0.244,0.229,0.158,0,0,0
625,1.335,0.832,1.385,1.078,1.014,1.119,1.749,1.336,0,0,0
626,1.335,0.343,0.46,0.73,1.052,0.387,0.541,0.759,0,0,0
627,1.335,0,0,0,-1,0,0,0,0,0,0
628,1.335,0.528,0.789,0.502,1.415,0.499,0.66,0.489,0,0,0
629,1.335,0.57,0.864,0.389,0.841,0.478,0.814,0.802,0,0,0
630,1.335,0.305,0.348,-0.009,0.347,0.402,0.579,0.715,0,0,0
631,1.335,0.569,0.753,-0.06,0.142,1.432,2.341,1.251,0,0,0
632,1.335,0.31,0.352,0.016,0.75,0.307,0.391,0.48,0,0,0
633,1.335,0.62,0.83,0.805,1.019,0.648,0.877,1.002,0,0,0
634,1.335,0.356,0.497,0.568,1.404,0.3,0.372,0.714,0,0,0
635,1.335,0.322,0.451,0.16,0.273,0.217,0.307,0.601,0,0,0
636,1.335,0.662,1.132,0.789,0.744,0.698,1.169,1.386,0,0,0
637,1.335,1.216,0.258,-0.06,0.017,1.206,2.018,1.511,0,0,0
638,1.335,0.55,0.726,0.252,1.179,0.547,0.722,0.306,0,0,0
639,1.335,0.549,0.733,0.356,0.561,0.592,1.062,1.002,0,0,0
640,1.335,0.344,0.443,0.295,0.406,0.745,1.079,0.491,0,0,0
641,1.335,1.177,1.913,0.677,1.397,1.106,1.751,0.59,0,0,0
642,1.335,0.467,0.687,0.516,1.282,0.451,0.693,0.55,0,0,0
643,1.335,0.73,1.293,0.667,1.885,0.697,1.047,0.35,0,0,0
644,1.335,0.367,0.292,-0.061,0.23,0.716,1.19,0.225,0,0,0
645,1.335,0.532,0.704,0.294,1.005,0.437,0.637,0.507,0,0,0
646,1.335,0.918,1.469,1.769,1.161,1.103,1.738,1.906,0,0,0
647,1.335,0.34,0.269,0.573,1.708,0.283,0.229,0.548,0,0,0
648,1.335,0.559,0.905,0.939,1.561,0.545,0.916,0.865,0,0,0
649,1.335,0.22,0.194,0.54,1.086,0.416,0.503,0.503,0,0,0
650,1.335,0.345,0.544,0.529,0.593,0.314,0.448,0.948,0,0,0
651,1.335,0.515,0.872,0.631,1.838,0.488,0.763,0.514,0,0,0
652,1.335,0.703,1.004,0.833,0.865,0.834,1.359,1.171,0,0,0
653,1.335,0.356,0.421,0.063,0.969,0.343,0.385,0.017,0,0,0
654,1.335,0.523,0.697,0.461,0.932,0.521,0.784,0.772,0,0,0
655,1.335,0.411,0.685,0.312,1.508,0.382,0.525,0.17,0,0,0
656,1.335,0.219,0.193,-0.059,0.432,0.358,0.379,0.501,0,0,0
657,1.335,0.49,0.637,0.413,0.6,0.647,0.997,0.836,0,0,0
658,1.335,0.31,0.355,0.112,0.083,0.214,0.222,0.554,0,0,0
659,1.335,0.358,0.594,1.185,2.738,0.639,1.053,0.619,0,0,0
660,1.335,0.213,0.184,0.381,0.135,0.243,0.292,0.461,0,0,0
661,1.335,0.481,0.765,0.72,0.755,0.704,1.05,1.069,0,0,0
662,1.335,0.273,0.305,0.05,0.694,0.397,0.346,0.215,0,0,0
663,1.335,0.212,0.178,0.316,2.802,0.429,0.446,0.012,0,0,0
664,1.335,0.537,0.246,-0.06,0.091,0.327,1.195,0.431,0,0,0
665,1.335,0.212,0.177,1.79,0.022,0.224,0.184,-0.06,0,0,0
666,1.335,1.196,1.928,0.768,1.597,0.938,1.392,0.519,0,0,0
667,1.335,0.286,0.389,0.243,0.588,0.213,0.184,0.604,0,0,0
668,1.335,1.108,1.743,1.703,1.35,1.095,1.714,1.702,0,0,0
669,1.335,0.319,0.472,0.015,1.147,0.296,0.418,0.184,0,0,0
670,1.335,0.697,1.023,0.216,1.646,0.405,0.353,-0.011,0,0,0
671,1.335,0.722,1.056,0.444,0.835,1.033,1.519,0.805,0,0,0
672,1.335,0.24,0.187,-0.06,0.369,0.418,0.494,0,0,0,0
673,1.335,0.742,1.278,1.549,2.619,0.85,1.385,0.483,0,0,0
674,1.335,0.212,0.178,-0.061,0.315,0.256,0.318,-0.059,0,0,0
675,1.335,0.512,0.722,0.304,1.14,0.534,0.708,0.355,0,0,0
676,1.335,0.299,0.407,0.138,1.815,0.336,0.373,-0.06,0,0,0
677,1.335,0.595,0.79,-0.061,0.061,1.423,2.326,1.278,0,0,0
678,1.335,0.565,0.967,0.409,1.575,0.467,0.643,0.269,0,0,0
679,1.335,0.645,0.874,0.74,0.674,0.752,1.298,1.201,0,0,0
680,1.335,0.388,0.639,0.532,1.474,0.355,0.507,0.508,0,0,0
681,1.335,0.666,1.07,1.043,0.988,0.432,0.709,1.245,0,0,0
682,1.335,0.394,0.499,0.159,0.905,0.326,0.443,0.514,0,0,0
683,1.335,1.215,0.285,-0.06,0.022,1.202,2.012,1.51,0,0,0
684,1.335,0.212,0.178,0.389,1.856,0.213,0.386,0.546,0,0,0
685,1.335,0.53,0.77,0.175,1.066,0.466,0.829,0.288,0,0,0
686,1.335,0.764,1.144,0.87,0.992,0.916,1.451,1.165,0,0,0
687,1.335,0.464,0.596,0.061,1.1,0.482,0.626,0.236,0,0,0
688,1.335,0.85,1.325,1.801,3.45,0.653,0.996,0.917,0,0,0
689,1.335,0.258,0.29,0.904,0.053,0.212,0.179,0.502,0,0,0
690,1.335,0.923,1.512,1.314,1.304,0.93,1.528,1.342,0,0,0
691,1.335,0.559,0.978,0.686,1.477,0.55,0.89,0.603,0,0,0
692,1.335,0.248,0.26,-0.06,0.307,0.65,0.88,0.502,0,0,0
693,1.335,0.212,0.371,1.72,2.857,0.444,0.764,1.914,0,0,0
694,1.335,0.389,0.52,-0.009,0.381,0.319,0.5,0.879,0,0,0
695,1.335,1.375,2.338,1.904,1.529,1.319,2.226,1.866,0,0,0
696,1.335,0.761,1.244,1.01,1.201,0.891,1.393,1.128,0,0,0
697,1.335,0.439,0.556,-0.06,0.673,0.546,0.698,0.358,0,0,0
698,1.335,1.014,1.734,1.487,1.396,0.992,1.675,1.464,0,0,0
699,1.335,0.398,0.494,0.175,0.559,0.587,0.838,0.631,0,0,0
700,1.335,0.362,0.435,0.557,1.132,0.436,0.551,0.49,0,0,0
701,1.335,0.332,0.383,-0.06,0.396,0.554,0.741,0.324,0,0,0
702,1.335,0.625,0.867,0.839,0.722,0.82,1.318,1.29,0,0,0
703,1.335,0.212,0.178,0.534,0.04,0.34,0.248,-0.059,0,0,0
