id,ra,dec,xpix,ypix,FOURSTARKs_tot,K_flag,K_star,K_fluxrad,totmask,FOURSTARKs,eFOURSTARKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2,IRAC3,eIRAC3,IRAC4,eIRAC4
1179,34.92458,-5.55582,1626.3,943.95,21.242,0,0.01,3.079,0,14.232,0.665,0.943,0.095,1.654,0.077,2.445,0.138,2.388,0.123,3.204,0.175,3.895,0.437,4.548,0.465,5.674,0.521,15.423,0.673,17.672,1.1,21.237,4.099,17.219,4.368
1180,34.88068,-5.555672,2412.75,946.57,50.625,1,0.95,9.511,1,-999.0,9999.0,0.317,0.116,0.307,0.099,0.483,0.171,0.388,0.142,0.624,0.238,1.05,0.533,-999.0,9999.0,-999.0,9999.0,0.076,0.006,0.049,0.013,0.093,0.09,-0.097,0.08
1181,34.989193,-5.555903,468.68,942.4,24.141,0,0.76,2.478,0,17.567,0.717,0.311,0.115,0.521,0.099,0.95,0.169,1.179,0.148,1.82,0.224,2.434,0.533,2.726,0.478,3.907,0.564,25.266,0.414,34.169,0.457,25.828,5.626,45.325,4.411
1182,34.975658,-5.555391,711.19,951.63,19.482,0,0.1,3.793,0,10.663,0.878,0.134,0.116,0.234,0.099,0.248,0.169,0.428,0.148,0.88,0.216,1.379,0.533,1.494,0.606,2.721,0.675,16.808,0.734,22.424,0.933,40.268,4.743,18.662,4.243
1183,34.994911,-5.555867,366.26,943.04,7.495,0,0.79,1.88,0,6.388,0.671,-0.016,0.164,0.065,0.122,0.665,0.235,0.286,0.162,0.354,0.248,1.185,0.617,1.014,0.477,2.309,0.518,8.589,0.293,9.624,0.327,12.049,4.78,-4.383,3.558
1184,34.96772,-5.555962,853.4,941.37,4.032,0,0.54,2.074,0,3.496,0.665,0.41,0.095,0.562,0.077,0.657,0.138,0.724,0.123,0.955,0.175,1.06,0.436,2.072,0.495,3.293,0.512,3.51,0.985,1.223,1.583,14.033,6.838,-14.336,7.743
1185,34.985031,-5.556521,543.28,931.27,759.244,0,0.98,2.039,1,581.581,0.911,1095.817,0.116,1361.344,0.099,1864.878,0.17,999.17,0.148,936.856,0.216,1588.917,0.534,1506.096,0.623,1338.553,0.68,211.353,0.623,140.557,1.186,72.655,6.27,31.443,5.642
1186,34.99205,-5.556087,417.48,939.08,11.576,0,0.15,2.895,0,7.743,0.668,-1.151,0.116,0.341,0.122,0.339,0.236,0.601,0.164,0.775,0.248,0.466,0.618,1.188,0.475,2.876,0.521,10.778,0.36,10.394,0.394,12.282,4.736,5.918,3.899
1187,34.880665,-5.556287,2413.0,935.49,174.016,3,0.81,12.306,1,-999.0,9999.0,0.315,0.115,0.451,0.099,0.48,0.17,0.458,0.142,0.554,0.214,0.765,0.532,-999.0,9999.0,-999.0,9999.0,0.08,0.007,0.106,0.017,-0.055,0.113,-0.468,0.102
1188,34.963764,-5.556217,924.25,936.78,41.86,0,0.01,3.331,0,26.479,0.665,0.038,0.095,0.143,0.077,0.345,0.138,0.856,0.123,2.899,0.175,3.328,0.436,4.933,0.467,7.657,0.508,40.025,0.841,37.192,1.306,35.939,5.834,20.595,6.132
1189,34.896496,-5.556138,2129.42,938.21,4.172,0,0.54,2.608,0,3.655,0.667,0.314,0.095,0.406,0.077,0.573,0.138,0.647,0.123,0.754,0.175,0.935,0.436,1.444,0.47,1.951,0.508,4.218,0.594,1.622,1.593,1.355,8.332,20.04,8.239
1190,34.931549,-5.556191,1501.39,937.25,7.966,0,0.2,2.711,0,5.068,0.667,0.597,0.095,0.84,0.077,0.737,0.138,0.987,0.129,1.609,0.175,1.689,0.436,2.416,0.477,2.429,0.519,2.82,0.758,3.19,1.185,25.979,5.37,4.149,5.502
1191,34.971718,-5.556331,781.74,934.73,4.436,0,0.66,2.017,0,3.675,0.718,-0.048,0.116,-0.0,0.099,-0.081,0.17,0.012,0.138,-0.128,0.216,-0.137,0.534,0.751,0.51,0.836,0.601,6.883,1.02,11.401,1.188,10.206,5.588,19.544,5.521
1192,34.982693,-5.556716,585.16,927.77,202.355,0,0.03,3.234,0,126.56,0.971,4.671,0.116,7.033,0.099,14.986,0.17,26.864,0.148,43.471,0.216,48.367,0.534,55.534,0.757,73.2,0.777,73.244,0.873,64.497,1.106,37.31,5.141,78.43,4.749
1193,34.899048,-5.55662,2083.72,929.53,34.625,0,0.36,2.373,0,25.452,0.666,22.193,0.095,39.192,0.077,52.501,0.138,56.665,0.123,55.733,0.175,52.217,0.437,48.799,0.466,42.547,0.509,4.77,0.507,0.96,1.397,-3.719,7.302,-12.812,6.588
1194,34.993683,-5.556582,388.24,930.17,30.01,0,0.0,3.665,0,18.304,0.668,2.686,0.164,4.746,0.122,6.139,0.235,6.371,0.162,7.507,0.248,7.513,0.617,8.088,0.471,12.075,0.512,15.637,0.453,16.332,0.496,7.549,6.668,7.166,5.065
1195,34.938313,-5.556545,1380.26,930.89,7.63,0,0.0,2.451,0,6.336,0.67,0.373,0.095,0.555,0.077,0.744,0.138,0.761,0.123,1.051,0.175,1.385,0.437,1.645,0.472,3.058,0.515,9.017,0.852,9.794,1.329,20.844,5.298,1.599,6.124
1196,34.917797,-5.5561,1747.81,938.9,2.795,0,0.7,0.69,0,2.245,0.664,-0.024,0.094,-0.008,0.079,-0.144,0.138,0.018,0.123,0.023,0.175,-0.145,0.435,0.257,0.478,-0.194,0.508,1.528,1.365,1.902,2.13,-3.614,9.083,-3.887,10.141
1197,34.98859,-5.556657,479.46,928.83,7.021,0,0.62,2.569,0,5.481,0.745,0.344,0.116,0.795,0.099,0.692,0.17,0.848,0.148,1.082,0.216,0.892,0.534,1.806,0.505,2.091,0.555,7.196,0.335,9.502,0.727,6.433,4.294,24.933,3.596
1198,35.000668,-5.55687,263.13,924.96,9.114,0,0.93,1.199,0,7.853,0.662,-0.02,0.164,0.029,0.122,-0.14,0.235,0.015,0.21,0.21,0.303,-0.227,0.758,0.096,0.465,-0.2,0.516,1.473,0.521,1.422,0.591,-40.264,7.654,4.689,7.084
1199,34.908321,-5.556908,1917.53,924.34,4.146,0,0.71,0.852,0,3.14,0.663,-0.045,0.095,-0.065,0.077,0.152,0.138,0.028,0.123,0.332,0.175,-0.414,0.436,-0.113,0.464,0.534,0.508,-0.548,1.068,-3.837,1.825,-8.399,7.406,16.826,8.612
1200,34.932953,-5.557013,1476.29,922.47,26.528,0,0.03,2.324,0,20.575,0.667,0.244,0.095,0.365,0.077,0.542,0.138,1.074,0.132,2.81,0.175,4.376,0.437,5.344,0.468,6.835,0.51,27.409,0.81,30.005,1.328,19.562,6.115,25.081,6.267
1201,34.934143,-5.557137,1454.94,920.22,41.126,0,0.05,3.071,0,26.546,0.662,0.941,0.095,1.222,0.077,1.516,0.138,1.98,0.13,3.933,0.175,4.897,0.436,10.46,0.47,13.988,0.513,30.563,0.732,31.896,1.177,19.54,5.255,10.008,5.557
1202,35.006714,-5.556916,154.82,924.12,8.622,3,0.65,2.725,0,5.886,0.666,-0.013,0.164,0.054,0.122,-0.053,0.235,0.086,0.21,0.575,0.303,1.017,0.758,1.336,0.474,2.358,0.509,11.374,0.341,13.539,0.404,-0.871,4.323,13.42,4.42
1203,35.006546,-5.557056,157.8,921.6,9.609,3,0.05,3.36,0,6.278,0.662,-0.068,0.164,0.01,0.121,-0.383,0.235,0.078,0.209,0.635,0.302,0.983,0.756,0.195,0.475,2.346,0.513,14.644,0.359,17.793,0.425,4.922,4.62,15.985,4.653
1204,34.929066,-5.55704,1545.88,921.99,4.933,0,0.0,2.089,0,4.011,0.668,0.641,0.095,0.953,0.077,1.044,0.138,1.482,0.123,2.707,0.175,3.078,0.436,2.424,0.473,3.457,0.508,2.627,0.942,0.694,1.392,-14.274,6.411,16.352,6.569
1205,34.947731,-5.557122,1211.5,920.5,6.028,0,0.62,2.585,0,4.883,0.665,0.66,0.095,1.235,0.077,2.688,0.138,3.315,0.124,4.066,0.181,4.405,0.437,4.112,0.466,3.839,0.516,1.898,0.693,-0.824,1.152,-1.266,4.414,8.452,5.12
1206,34.962826,-5.557085,941.11,921.15,11.294,0,0.07,2.689,0,7.559,0.665,-0.022,0.095,0.03,0.077,-0.058,0.138,0.267,0.123,0.135,0.175,0.379,0.436,0.592,0.48,0.846,0.508,11.993,1.034,17.525,1.472,9.988,6.306,2.89,6.943
1207,34.99054,-5.557137,444.61,920.19,11.988,0,0.02,3.147,0,7.453,0.678,0.208,0.115,0.209,0.099,-0.329,0.169,1.04,0.148,0.583,0.216,0.732,0.532,2.469,0.479,4.215,0.515,6.623,0.398,9.279,0.443,-8.668,4.92,-0.075,4.394
1208,35.009525,-5.557136,104.4,920.17,11.784,0,0.0,3.322,0,7.319,0.667,0.642,0.164,0.864,0.122,0.874,0.235,0.991,0.258,1.526,0.303,2.901,0.758,2.749,0.466,3.63,0.512,13.115,0.477,13.517,0.553,21.76,5.9,-1.035,5.65
1209,35.014038,-5.557092,23.61,920.94,8.961,0,0.4,2.001,1,7.255,0.664,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.645,0.472,5.47,0.513,8.3,0.569,6.935,0.634,14.786,8.423,12.121,7.344
1210,35.004372,-5.557469,196.77,914.18,20.198,0,0.0,3.317,0,12.328,0.665,0.032,0.164,0.415,0.122,0.898,0.235,1.047,0.21,2.549,0.303,2.531,0.758,5.138,0.469,5.805,0.508,18.369,0.428,13.054,0.503,-11.176,6.499,17.503,5.857
1211,34.904736,-5.557472,1981.77,914.19,16.958,0,0.0,3.171,0,10.229,0.665,0.195,0.095,0.251,0.077,0.455,0.138,0.402,0.123,0.504,0.175,0.259,0.436,0.701,0.471,0.821,0.518,9.991,0.769,7.208,1.464,15.206,5.433,8.215,6.918
1212,34.944878,-5.557373,1262.62,915.99,5.855,0,0.01,2.309,0,4.633,0.662,0.82,0.094,0.886,0.077,1.689,0.138,2.482,0.123,2.935,0.175,2.941,0.436,3.529,0.464,3.17,0.516,2.496,0.894,3.506,1.475,-8.311,5.997,1.109,7.347
1213,34.886711,-5.557434,2304.69,914.87,14.64,0,0.79,2.667,0,10.838,1.15,5.526,0.095,10.418,0.077,15.833,0.138,18.154,0.123,18.936,0.175,17.797,0.437,16.719,0.917,14.893,0.87,4.606,0.617,3.252,1.344,-16.874,10.048,-8.85,9.925
1214,34.965694,-5.557561,889.71,912.58,26.954,2,0.03,2.765,0,19.941,0.664,0.45,0.094,0.452,0.077,0.724,0.138,1.032,0.123,2.39,0.175,4.47,0.436,5.764,0.477,7.434,0.508,22.853,0.749,19.224,1.166,20.29,5.195,-5.548,4.918
1215,34.965836,-5.557934,887.16,905.86,15.932,3,0.19,2.155,0,14.372,0.666,2.04,0.095,2.57,0.077,2.713,0.138,3.548,0.123,6.034,0.175,7.394,0.436,8.943,0.472,9.273,0.513,21.07,0.715,15.25,1.072,8.048,4.594,-2.682,4.582
1216,34.895771,-5.557897,2142.36,906.53,579.076,0,0.96,2.251,0,435.807,0.67,115.647,0.095,304.534,0.077,531.176,0.138,563.491,0.123,618.349,0.175,687.059,0.436,682.706,0.468,637.708,0.514,148.455,0.52,93.879,1.48,23.067,8.733,31.473,6.881
1217,34.906273,-5.557613,1954.22,911.66,11.773,0,0.12,1.996,0,9.685,0.664,6.692,0.095,12.669,0.077,18.168,0.138,20.125,0.123,20.01,0.175,18.513,0.436,17.686,0.468,16.465,0.517,1.863,0.909,-2.441,1.416,3.459,6.045,3.204,6.787
1218,34.915855,-5.557614,1782.54,911.64,12.222,0,0.0,3.189,0,8.429,0.666,2.507,0.095,2.906,0.077,3.35,0.138,3.478,0.123,5.115,0.175,5.819,0.436,6.958,0.468,6.724,0.518,9.715,1.095,5.868,1.968,-9.272,7.286,5.023,8.066
1219,34.888489,-5.557582,2272.88,912.19,22.438,0,0.09,4.672,0,10.711,1.011,1.406,0.094,1.847,0.077,2.387,0.138,2.788,0.123,3.828,0.175,3.998,0.436,4.352,0.779,6.931,0.805,14.025,0.378,14.119,0.788,12.576,5.891,9.363,5.319
1220,34.971401,-5.55762,787.47,911.52,13.317,0,0.18,2.151,0,10.262,0.713,0.134,0.116,-0.092,0.099,0.151,0.17,0.045,0.138,0.133,0.216,0.525,0.534,0.738,0.525,2.546,0.586,20.252,0.88,20.284,1.163,3.061,5.299,4.604,5.311
1221,34.880722,-5.557537,2412.0,913.0,28.866,1,0.62,9.017,1,-999.0,9999.0,-0.116,0.115,0.029,0.101,-0.087,0.17,-0.044,0.14,-0.441,0.214,0.493,0.531,-999.0,9999.0,-999.0,9999.0,-0.01,0.007,-0.014,0.015,0.064,0.11,0.006,0.104
1222,34.940086,-5.55786,1348.46,907.22,45.983,0,0.03,2.72,0,31.959,0.664,3.057,0.095,4.231,0.077,7.828,0.138,12.933,0.123,17.048,0.175,18.401,0.436,19.315,0.465,20.766,0.517,17.237,0.755,12.276,1.324,1.897,5.209,17.875,5.913
1223,34.987888,-5.557633,492.1,911.25,5.19,0,0.25,2.289,0,4.582,0.759,0.583,0.116,0.975,0.099,1.117,0.17,1.176,0.148,1.323,0.216,1.43,0.534,1.079,0.513,2.438,0.593,2.201,0.424,4.703,1.005,-13.398,5.344,-0.793,4.676
1224,34.993641,-5.5576,388.99,911.83,2.915,0,0.41,1.836,0,2.607,0.67,0.353,0.164,0.9,0.122,1.037,0.235,1.064,0.162,1.24,0.248,1.24,0.617,1.919,0.467,1.816,0.536,1.297,0.348,1.493,0.371,2.155,5.319,-5.261,3.672
1225,34.964958,-5.557752,902.88,909.14,3.53,0,0.2,1.923,0,3.152,0.668,0.498,0.095,0.536,0.077,0.766,0.138,0.73,0.123,1.042,0.175,1.608,0.436,1.478,0.472,1.649,0.521,4.974,0.419,5.543,0.698,-4.951,2.792,4.58,3.072
1226,34.900436,-5.55794,2058.78,905.78,7.352,0,0.06,2.72,0,5.535,0.663,1.307,0.095,1.734,0.077,1.594,0.138,1.834,0.123,1.824,0.175,1.592,0.436,3.708,0.47,3.512,0.519,4.548,0.852,7.438,1.417,12.334,6.051,6.993,6.335
1227,34.969475,-5.557893,821.95,906.6,8.609,0,0.13,2.355,0,6.727,0.672,0.245,0.095,0.553,0.077,0.129,0.138,0.775,0.123,0.357,0.175,1.439,0.436,3.396,0.489,4.456,0.513,6.584,1.031,3.287,1.311,-9.545,5.234,11.165,5.789
1228,34.935623,-5.558622,1428.44,893.5,242.57,2,0.03,3.559,0,134.319,0.665,0.607,0.095,1.231,0.077,5.098,0.138,11.81,0.125,35.888,0.175,42.204,0.436,55.678,0.464,66.762,0.512,107.732,0.674,69.603,1.074,54.976,4.809,19.841,5.319
1229,34.936478,-5.558513,1413.11,895.47,73.109,3,0.0,5.641,0,28.053,0.668,6.175,0.095,7.687,0.077,12.503,0.138,16.143,0.13,17.622,0.175,20.09,0.437,19.563,0.47,20.383,0.515,17.304,0.401,13.431,0.683,11.767,2.907,8.168,3.185
1230,34.998203,-5.558012,307.28,904.41,8.955,0,0.19,2.49,0,6.892,0.666,0.588,0.164,0.678,0.122,0.703,0.235,0.804,0.21,1.152,0.303,1.504,0.758,2.709,0.471,3.954,0.52,8.007,0.614,9.881,0.675,14.325,10.143,0.122,8.418
1231,34.917702,-5.558114,1749.46,902.65,8.694,0,0.38,2.868,0,6.057,0.664,1.157,0.095,1.26,0.077,1.332,0.138,1.81,0.123,2.683,0.175,3.701,0.436,3.844,0.465,3.72,0.509,1.048,0.825,1.386,0.995,8.821,4.746,-13.785,5.298
1232,34.97308,-5.55806,757.35,903.6,3.629,0,0.49,1.929,0,3.851,0.767,1.124,0.116,1.184,0.099,1.106,0.169,1.61,0.138,2.834,0.216,2.709,0.533,2.59,0.536,3.356,0.646,2.766,0.618,1.161,0.775,-2.731,3.802,3.561,3.585
1233,34.972145,-5.558641,774.13,893.13,40.907,0,0.01,4.135,0,20.965,0.733,1.47,0.116,2.043,0.099,2.182,0.17,3.132,0.138,4.809,0.216,6.256,0.534,9.864,0.525,10.659,0.617,20.246,0.733,20.573,0.951,15.89,4.881,16.96,4.487
1234,34.930534,-5.558775,1519.56,890.74,41.172,0,0.04,2.474,0,29.798,0.665,0.143,0.095,0.36,0.077,0.905,0.138,1.793,0.123,4.834,0.175,5.473,0.436,7.984,0.471,10.911,0.519,31.908,0.791,20.835,1.367,-13.356,5.596,17.229,6.236
1235,34.949268,-5.558835,1183.99,889.67,54.291,0,0.02,3.494,0,32.776,0.665,4.584,0.095,5.344,0.077,7.139,0.138,9.159,0.123,17.448,0.175,17.669,0.436,20.34,0.474,23.17,0.514,29.532,0.718,17.283,1.181,20.51,4.984,26.468,5.456
1236,34.945473,-5.559,1251.97,886.7,182.604,0,0.03,3.515,0,105.392,0.667,0.383,0.095,0.452,0.077,1.624,0.138,3.467,0.123,12.539,0.175,16.872,0.436,24.291,0.465,35.848,0.514,128.84,0.661,101.314,1.142,75.572,4.958,75.728,5.514
1237,34.993237,-5.558882,396.26,888.77,13.995,0,0.31,2.092,0,11.327,0.667,0.53,0.164,0.203,0.122,0.45,0.235,0.724,0.162,1.0,0.248,1.795,0.617,2.483,0.475,4.32,0.515,14.391,0.515,17.231,0.568,0.918,6.86,27.582,5.314
1238,34.917976,-5.559157,1744.57,883.86,50.98,0,0.0,5.658,0,18.937,0.666,2.529,0.095,3.918,0.084,8.923,0.138,11.378,0.123,13.51,0.175,14.12,0.436,14.367,0.471,15.344,0.508,8.445,0.809,7.12,1.118,0.647,5.308,-1.723,5.25
1239,34.96402,-5.558832,919.71,889.7,4.188,0,0.45,2.055,0,3.829,0.669,-0.124,0.095,0.095,0.077,-0.038,0.138,0.101,0.124,0.04,0.176,-0.127,0.437,0.334,0.47,0.403,0.52,6.418,1.192,6.143,1.968,-24.209,7.32,19.577,8.088
1240,34.933899,-5.558908,1459.3,888.35,6.81,0,0.29,2.149,0,5.361,0.666,0.323,0.095,0.518,0.077,0.713,0.138,0.891,0.123,1.462,0.175,1.778,0.436,2.489,0.476,1.595,0.513,7.527,0.849,4.688,1.416,-5.162,5.889,11.372,6.537
1241,35.006474,-5.558954,159.11,887.44,7.055,0,0.62,2.887,0,5.027,0.668,1.026,0.164,1.373,0.15,1.589,0.235,1.561,0.21,2.113,0.303,2.771,0.758,2.692,0.464,3.139,0.511,6.022,0.453,3.325,0.518,-4.779,6.138,10.217,5.861
1242,34.940666,-5.559105,1338.09,884.8,2.995,0,0.63,1.636,0,2.833,0.663,0.422,0.094,0.484,0.077,0.563,0.138,1.088,0.123,2.151,0.175,2.328,0.436,2.385,0.477,2.025,0.532,1.923,0.54,1.393,0.801,-8.392,3.385,-7.138,4.026
1243,34.924931,-5.559139,1620.0,884.19,4.544,0,0.55,2.652,0,3.175,0.662,0.815,0.094,1.178,0.077,1.411,0.138,1.525,0.123,1.512,0.175,1.61,0.435,2.238,0.473,2.134,0.515,2.3,0.733,3.524,1.321,15.879,5.635,15.626,6.237
1244,34.916786,-5.559329,1765.89,880.78,11.963,0,0.05,2.295,0,9.36,0.662,0.626,0.094,0.838,0.077,1.017,0.138,1.281,0.123,2.17,0.175,3.264,0.436,3.848,0.465,4.392,0.508,11.098,0.94,9.106,1.464,6.252,6.259,23.326,6.185
1245,34.959126,-5.559591,1007.4,876.06,71.544,0,0.05,3.204,0,42.374,0.668,0.386,0.095,0.661,0.077,1.036,0.138,2.122,0.123,6.388,0.175,9.344,0.436,14.486,0.474,19.32,0.51,46.119,0.81,38.166,1.359,20.031,6.151,17.172,5.96
1246,34.89006,-5.559342,2244.72,880.51,7.225,0,0.66,2.554,0,6.317,0.903,0.752,0.095,1.081,0.077,1.733,0.138,3.403,0.123,4.06,0.175,3.592,0.437,4.518,0.64,3.966,0.705,3.46,0.486,3.923,1.059,-31.313,7.918,-14.431,7.689
1247,34.943401,-5.559428,1289.06,878.99,29.536,0,0.58,2.136,0,23.831,0.663,0.028,0.095,0.226,0.077,0.604,0.138,1.787,0.123,6.027,0.175,7.889,0.436,10.585,0.467,11.865,0.517,19.698,0.789,8.053,1.416,-6.011,4.923,41.7,6.232
1248,34.921989,-5.55946,1672.67,878.41,8.173,0,0.0,3.006,0,5.833,0.663,0.278,0.095,0.43,0.077,0.616,0.138,0.756,0.123,0.975,0.175,1.361,0.436,1.017,0.464,1.694,0.516,7.01,0.743,10.463,1.287,4.677,5.493,-1.049,6.075
1249,34.986206,-5.559525,522.22,877.21,4.066,0,0.42,1.877,0,3.75,0.831,0.076,0.115,0.152,0.099,-0.008,0.169,0.191,0.148,0.353,0.217,0.09,0.533,0.618,0.567,1.562,0.626,5.113,0.501,6.526,1.185,-1.426,6.197,21.228,5.45
1250,34.941769,-5.560125,1318.3,866.45,212.029,0,0.03,3.775,0,119.288,0.673,2.797,0.095,4.57,0.077,10.25,0.138,22.914,0.123,39.066,0.175,44.703,0.436,53.608,0.464,63.757,0.526,65.828,0.656,49.614,1.077,40.372,4.584,48.857,5.437
1251,34.940212,-5.5597,1346.21,874.11,7.541,0,0.39,2.015,0,6.115,0.672,0.147,0.094,0.254,0.077,0.519,0.138,0.848,0.128,0.855,0.175,1.33,0.436,0.492,0.476,0.876,0.529,6.338,0.768,9.695,1.078,13.886,4.585,7.926,5.385
1252,34.953468,-5.559764,1108.7,872.95,7.382,0,0.68,1.905,0,6.355,0.669,0.189,0.095,0.075,0.077,0.114,0.138,0.083,0.128,0.412,0.175,0.761,0.437,-0.136,0.469,1.953,0.541,7.79,0.895,10.077,1.318,8.394,5.401,23.0,5.554
1253,34.960735,-5.559847,978.55,871.44,24.438,0,0.01,2.981,0,15.259,0.672,1.963,0.095,2.676,0.077,3.387,0.138,4.972,0.123,7.373,0.175,7.855,0.436,10.209,0.465,8.928,0.508,12.757,0.581,10.51,0.834,3.755,3.529,1.904,3.901
1254,34.970474,-5.559679,804.05,874.46,1.885,0,0.46,1.224,0,1.726,0.689,0.042,0.113,-0.037,0.084,0.398,0.165,0.963,0.128,1.57,0.216,0.268,0.502,1.898,0.501,1.734,0.521,1.214,1.159,0.51,1.565,-8.603,7.147,15.606,7.387
1255,35.010696,-5.5597,83.49,874.01,3.819,0,0.46,2.033,1,3.514,0.676,0.062,0.164,0.559,0.122,0.751,0.235,0.543,0.352,-0.027,0.303,0.289,0.758,1.509,0.471,1.104,0.509,2.585,0.462,2.961,0.528,11.375,5.713,-6.563,5.471
1256,34.934795,-5.559859,1443.25,871.24,6.555,0,0.0,2.307,0,5.003,0.668,0.921,0.095,1.366,0.077,1.835,0.138,1.923,0.123,2.194,0.175,2.043,0.436,2.788,0.466,3.513,0.523,8.401,0.63,4.743,1.043,-4.3,4.444,-13.45,4.952
1257,34.944405,-5.559968,1271.13,869.26,10.597,0,0.09,2.423,0,8.421,0.669,0.787,0.095,1.196,0.077,1.514,0.138,1.689,0.123,2.246,0.175,2.202,0.436,3.55,0.469,5.078,0.508,10.92,0.761,4.115,1.335,7.604,4.885,38.032,6.407
1258,34.937344,-5.560042,1397.58,867.95,7.014,0,0.29,2.81,0,4.494,0.673,0.192,0.095,0.389,0.077,0.425,0.138,0.923,0.123,2.086,0.175,1.984,0.436,1.522,0.466,3.315,0.532,1.595,0.623,1.765,1.057,11.261,4.064,-0.973,4.929
1259,34.995628,-5.560356,353.4,862.23,121.099,0,0.05,2.884,0,78.931,0.679,0.404,0.164,1.864,0.122,5.883,0.235,14.986,0.162,29.988,0.247,32.689,0.617,41.301,0.474,50.106,0.508,45.247,0.471,32.488,0.523,-13.481,6.966,24.028,5.386
1260,35.007759,-5.560107,136.05,866.69,19.525,0,0.98,1.901,0,15.404,0.677,-0.194,0.164,0.076,0.122,0.927,0.235,0.948,0.21,9.669,0.43,11.815,0.759,17.001,0.473,20.022,0.51,6.145,0.503,5.116,0.572,-13.375,6.415,2.414,6.403
1261,34.954765,-5.560178,1085.49,865.49,23.427,0,0.07,2.238,0,18.717,0.679,0.767,0.095,1.283,0.077,2.146,0.138,4.238,0.124,6.792,0.175,7.457,0.437,10.142,0.476,9.752,0.509,14.091,0.929,9.142,1.309,0.861,6.063,17.925,6.175
1262,34.951332,-5.560316,1146.98,863.01,7.676,0,0.09,2.898,0,5.599,0.674,1.371,0.095,1.499,0.077,1.669,0.138,1.755,0.123,2.035,0.175,2.453,0.436,1.306,0.477,2.584,0.524,3.878,0.408,1.768,0.565,0.778,2.583,-4.835,2.851
1263,34.961479,-5.560942,965.2,851.74,1743.249,0,0.98,2.017,1,1327.7,0.683,662.721,0.095,1199.224,0.077,1887.318,0.138,1039.605,0.123,1250.389,0.175,2091.707,0.436,2284.232,0.471,2040.276,0.517,431.151,1.036,274.499,1.586,168.395,6.286,50.52,7.61
1264,34.976978,-5.560868,687.55,853.05,53.393,0,0.03,2.837,0,35.984,0.945,2.399,0.116,3.828,0.099,8.903,0.17,12.358,0.148,17.395,0.216,17.765,0.534,19.456,0.62,22.99,0.826,14.442,0.875,14.708,1.069,8.963,5.925,4.216,4.974
1265,34.943672,-5.561187,1284.25,847.33,297.058,0,0.03,4.255,0,148.533,0.679,3.151,0.095,6.851,0.077,23.4,0.138,39.574,0.124,61.829,0.175,66.022,0.436,78.682,0.466,93.383,0.519,57.328,0.638,43.998,1.042,23.178,4.298,16.399,4.987
1266,34.926594,-5.560999,1590.18,850.72,21.817,0,0.01,3.062,0,14.524,0.679,4.269,0.095,5.692,0.077,6.386,0.138,6.724,0.123,7.608,0.175,7.147,0.436,10.713,0.469,11.428,0.508,13.296,0.85,11.381,1.464,15.744,5.175,4.782,5.958
1267,34.965137,-5.561186,899.66,847.33,113.758,0,0.03,3.045,0,73.714,0.685,0.141,0.107,0.206,0.077,0.821,0.138,1.623,0.123,6.166,0.175,7.745,0.436,13.622,0.479,20.355,0.511,99.164,0.995,72.436,1.425,56.923,6.201,43.279,6.849
1268,34.955578,-5.561124,1070.91,848.46,11.712,0,0.36,4.032,0,7.858,0.686,0.121,0.095,0.51,0.077,0.742,0.138,1.43,0.123,2.229,0.175,2.761,0.437,3.086,0.465,4.153,0.524,5.788,0.354,4.457,0.506,1.498,2.221,0.283,2.528
1269,34.968616,-5.561225,837.33,846.63,27.506,0,0.13,2.419,0,20.095,0.686,-0.132,0.095,0.105,0.077,0.105,0.138,0.171,0.123,0.38,0.175,1.232,0.436,2.376,0.476,4.881,0.508,42.267,0.971,54.461,1.311,70.017,7.368,35.135,6.185
1270,34.926056,-5.561182,1599.82,847.43,5.117,0,0.56,2.107,0,4.896,0.68,0.432,0.095,0.626,0.077,0.778,0.138,0.946,0.123,0.877,0.175,1.075,0.436,1.348,0.468,1.555,0.521,5.532,0.516,6.499,0.911,3.765,3.272,8.259,3.765
1271,34.932327,-5.561179,1487.5,847.48,5.713,0,0.28,1.89,0,5.166,0.684,0.208,0.095,0.295,0.077,0.311,0.143,0.369,0.126,0.446,0.175,0.683,0.437,1.864,0.467,1.904,0.517,4.747,0.771,9.115,1.204,8.604,5.129,0.912,6.08
1272,34.956192,-5.561039,1059.93,849.99,81.601,0,0.13,3.082,0,49.839,0.679,0.294,0.095,0.701,0.077,2.482,0.138,6.496,0.123,15.321,0.175,17.465,0.436,22.886,0.467,27.176,0.52,31.419,0.875,19.207,1.32,15.82,5.366,27.727,6.223
1273,34.922981,-5.561381,1654.88,843.84,15.058,0,0.1,2.785,0,10.512,0.683,0.134,0.095,0.105,0.077,0.236,0.139,0.398,0.123,1.156,0.175,1.891,0.436,2.628,0.481,4.282,0.509,11.703,0.49,12.033,0.94,4.729,3.6,13.064,4.349
